record_id,content_original,focus_model,category,parameter,sentiment,confidence,is_wow_factor,review_flag
b0652c65-8f16-4446-9018-c545a1fd3645,?o?n nào th?i ph?ng hay nói quá v?y bác? Bác góp ý chu?n thì em xóa ngay và luôn nào.,Limogreen,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
d2bbfdf2-a83b-445c-baac-ad46b49355b3,Vì nó s? h?u c? máy 2.0 b?n,Innova,Powertrain / Performance,Engine Power,Positive,0.95,False,OK
1dc24d73-45ad-4e7e-bf90-0d63fd72647d,"D? c? g?ng lên bác, mong bác s?m r??c ???c em nó v? nhà ?.",Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
5d945953-897d-4585-a6f3-2d503524157f,Nh? em ?ánh giá dùm anh fortune 2026. C?m ?n em,Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
57e376cf-82f1-4a8d-8f99-07b0d17729ba,chúc kênh phát tri?n và ??t 1 tri?u l??t ??ng ký s?m!,Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
65428f3e-ad06-4df4-8ca7-50b3392934d4,100km mà vòng tua ch?a ??n 2 ngàn. ?o th? nh?,Innova,Powertrain / Performance,Cruising RPM,Positive,0.95,False,OK
93322feb-5366-4c81-9221-33db8920f727,@LongTran-Ngoc xpander ss vs ?n h?i b? kh?p khi?ng ý bác xpander ng?i ch?t l?m,Innova,Comfort & Space,Seat Comfort,Positive,0.9,False,OK
22a4d2b1-e0b7-42b4-bf53-9a6ec49e5af9,"K?t xe Toyota innova Cross, nh?ng ch?a ?? ti?n ?? mua",Toyota Innova,Other; Value Perception,General Impression; Price,Neutral,0.85,False,MIXED_SENTIMENT
71351742-c370-43e1-875b-7b45847a6e9d,"Anh ?i,a làm video Innova b?n G ?i anh",Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
4ec157fe-2b6c-4366-a033-8eb619b466cd,"L?y m? c?a r?t h?p lý. ??m b?o tài x? m? c?a b?ng 2 tay, vi?c này giúp tài x? c?n th?n quan sát r?i m? c?a h?n là dùng 1",Limogreen,Safety & ADAS,Door Safety Design,Positive,0.9,False,OK
ef641b13-9b88-42fc-83fd-fd873f054c4b,"Vi?c so sánh s? d? hình dung h?n n?u v?t ???c ?em ra so sánh ???c nhi?u ng??i bi?t h?n, ch? ko liên quan gì ??n ?u ái ha",BYD M6,Brand Perception,Brand Recognition,Negative,0.9,False,OK
b578cae2-6eac-4b66-8d8b-44743810dc22,Làm video v? innova cross b?n G m?i ra ?i bác,Innova,Other,New Model Introduction,Neutral,0.9,False,OK
ef641b13-9b88-42fc-83fd-fd873f054c4b,"Vi?c so sánh s? d? hình dung h?n n?u v?t ???c ?em ra so sánh ???c nhi?u ng??i bi?t h?n, ch? ko liên quan gì ??n ?u ái ha",Toyota Innova,Brand Perception,Brand Awareness,Positive,0.95,False,OK
6a596c05-69d1-4714-a98e-1aa148816ee7,M?y th?ng Vin ??u ng?i trên xe kìa. 'Khách quan là ch?t v?i tao',Limogreen,Brand Perception,Brand Trust,Positive,0.9,False,OK
66388d4a-8b68-408c-a696-27d3af563605,"@TipcarTV  4:25 reviewer nói là xe tho?i mái, ti?n l?i, tin c?y phù h?p v?i gia ?ình ??y thôi. Mà con này thì n?i th?t c",Limogreen,Comfort & Space; New Tech,Interior Comfort; Support Functions,Negative,0.925,False,OK
cccc693a-0f39-44f0-aeb8-28883a8a30a0,"D? ?úng r?i bác, tr?i nghi?m th?c t? m?i th?y h?t ???c s? b?n b? và ti?n d?ng c?a dòng này bác nh?!",Innova,Other; Other,Durability; Practicality,Positive,0.9,False,OK
53a9f148-4701-458c-acef-26b9b9eebf6a,Innova Cross v? Vi?t Nam cu?i n?m 2023 bác ah.,Toyota Innova,Other,Market Availability,Neutral,0.8,False,OK
fa391ed8-a5f3-4518-87d4-a84bd7de0244,"T?m giá này chi?c BYD M6 th?y sang h?n, ý ki?n quan ?i?m riêng m?i ng??i ??ng g?ch ?á",BYD M6,Value Perception; Styling / Design,Price; Exterior Design,Positive,0.875,False,OK
b578cae2-6eac-4b66-8d8b-44743810dc22,Làm video v? innova cross b?n G m?i ra ?i bác,Toyota Innova,Other,New Model Variant,Neutral,0.5,False,LOW_CONFIDENCE
5b257916-9ba3-4503-be68-17e9b34e529e,Màu phèn quá  sáng lên tí cho sang chanh,Innova,Styling / Design,Color Options,Negative,0.95,False,OK
bac3bbc4-ab91-40a7-b2bb-ca9ab6e4e85a,"Mình ?ang phân vân con này và CRV b?n L, nh? admin t? v?n giúp, gia ?ình 5 ng??i",Innova,Comfort & Space; Value Perception,Cabin Space; Competitor Comparison,Neutral,0.85,False,OK
ff12484d-6aec-4fff-9544-3fae1e33ebcb,"Ng?n g?n, súc tích, d? hi?u. Ít nói th?a, ?? ?au ??u. V?n tin bác này và v?n thích nghe bác này review xe",Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
0bb69400-286b-4b82-aab4-f7a91a2b7b07,R?t vui vì Tipcar ?ã mang l?i nh?ng thông tin h?u ích cho bác ?!,Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
71351742-c370-43e1-875b-7b45847a6e9d,"Anh ?i,a làm video Innova b?n G ?i anh",Toyota Innova,Other,General Impression,Neutral,0.9,False,OK
6b1a1dc3-82c9-4e79-976b-55062296586d,"chê n?i th?t thì bao bi?n là xe ch?y d?ch v?, gi? reviewer l?i nói là dành cho gia ?ình, v?y ?âu m?i ?úng",Limogreen,Styling / Design; Brand Perception,Interior Design; Brand Message Consistency,Negative,0.85,False,OK
6a07fc32-2078-44be-828b-23fdddac956e,"D?, bao nhiêu ng??i ch?y m?y n?m nay r?i bác ?, th? gi?i h? ch?y hybrid c? g?n 30 n?m nay n?a r?i ?ó bác.",Innova,Powertrain / Performance,Hybrid Technology,Positive,0.9,False,OK
53a9f148-4701-458c-acef-26b9b9eebf6a,Innova Cross v? Vi?t Nam cu?i n?m 2023 bác ah.,Innova,Other,Launch Timeline,Neutral,0.9,False,OK
b535d6d5-0c6e-42bf-9f04-c6c495bd6ca6,"N?p capo b?ng nh?a , hàng gh? 3  d??i chân g? lên ?? chân s? khó ch?u . C?p không ?? ???c Vali .",Limogreen,Styling / Design; Comfort & Space; Comfort & Space,Hood Material; Leg Room; Trunk Space,Negative,0.933,False,OK
8a59e58a-0010-426f-a928-8f83e3ea57f9,"D?, s? dân mình l?i không chu?ng bác ?.",Innova,Brand Perception,Brand Image,Negative,0.6,False,LOW_CONFIDENCE
da666aa9-3acb-44ef-86d1-045bf0a23232,@TungLê-m2j ?i ngon l?m bác em ?i Mazda 3 nh?ng ?n ?i ngon h?n,Innova,Powertrain / Performance,Ride Quality,Positive,0.8,False,OK
0d2b63b6-db7e-47fa-9b26-c2fff270d84a,Thanks tipcar.m?i colip a làm r?t th?t r? hi?u.,Innova,Other,General Impression,Positive,0.4,False,LOW_CONFIDENCE
42a3917a-d7bc-442c-bca6-319a36023a34,"@TipcarTV Tôi nói gì bác t? hi?u, cái xe vin có t? ??n m?y thì bác c?ng không dám chê. C? th?ng th?n mà nói v?i nhau nh?",Limogreen,Styling / Design,Exterior Design,Positive,0.9,False,OK
fa391ed8-a5f3-4518-87d4-a84bd7de0244,"T?m giá này chi?c BYD M6 th?y sang h?n, ý ki?n quan ?i?m riêng m?i ng??i ??ng g?ch ?á",Limogreen,Styling / Design; Value Perception,Exterior Design; Price,Negative,0.9,False,OK
43f9099f-f25a-442d-9a97-07264ac8d5d8,"Xe ??p mà mâm 17 nh? quá, v? lên mâm 18 ???c k mn?",Innova,Styling / Design; Styling / Design,Exterior Design; Wheel Design,Neutral,0.925,False,MIXED_SENTIMENT
196d9bbf-6e7d-4e70-a997-a2d78cc4e57d,Trong các clip sau a ?ánh giá thêm th?i gian t?ng t?c t? 50 ??n 100km/h nhé. C?m ?n.,Innova,Powertrain / Performance,Acceleration,Neutral,0.9,False,OK
ba6d4056-da25-4764-b123-ff16c9a4c77b,"@nhmt1001   t?i cái con vios hay th?m chí Wigo gh? còn có b? mâm nhìn tr? trung hi?n ??i h?n con này, m?y con hybrid khá",Innova,Styling / Design,Interior Design,Negative,0.95,False,OK
0a989232-b140-4b4d-874d-cbc5e1f19c6b,"Khi nào có xe m?i, em s? làm video ngay ?.",Innova,Other,General Impression,Positive,0.7,True,OK
e63965a0-9bc6-4999-a51e-a26969114990,Hè này có ng??i g?i mình chi?c này ?? ?i n??c ngoài m?y tháng. Dùng r?i m?i th?y chi?c xe r?t hay v? m?i m?t. ?úng là b?,Innova,Other,General Impression,Positive,0.9,False,OK
dbb6fcb0-659d-4885-8b6d-a084c7ffef0b,Bác ?ã ch?n chi?c xe nào cho mình và gia ?ình r?i ??,Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
2893bbca-9939-44f8-8347-ee47e9156b20,Bác nói th? là không ?úng r?i.t?t c? các bác tài làm d?ch v? thì ??u bi?t byd m6.và ??u mong ch? nhi?u h?n v? n?i th?t c,BYD M6,Comfort & Space,Interior Design,Positive,0.75,False,OK
67e01abc-b3c9-4515-9008-dbed53c5756e,G?n 1 t?i mà không có ADAS,Innova,Safety & ADAS; Value Perception,ADAS Features; Price,Negative,0.925,False,OK
6601df0f-9d1e-4479-8590-e773cf6a42e5,"Reviewer hèn nh?t mình th?y khi xu?ng hàng 3 thì ??y gh? hàng 2 lên , khi lên hàng 2 thì l?i ??y gh? hàng 2 xu?ng . Cu?i",Limogreen,Comfort & Space,Cabin Space,Positive,0.95,False,OK
4475d083-5b03-4d8b-808a-b4c0d98dd8f0,"??ng c?p  là mãi mãi, nhà vua bình dân, ?áng ??ng ti?n bát g?o",Innova,Brand Perception; Value Perception; Styling / Design,Brand Image; Value for Money; Exterior Design,Positive,0.867,False,OK
3490f66e-8d72-4664-9c72-ff4625bf2ed1,Innova 8 ghê là s??ng nh?t,Innova,Comfort & Space,Seat Comfort,Positive,0.9,False,OK
7201eb77-51da-42b1-bef4-ef946e32e4a3,mình c?ng r?t thích xe này r?t v?a mi?ng. ch? có 1 ?i?m chê là hàng gh? th? 2 ph?n gi?a 2 gh? ch? có ch? ?? tay k ng?i 3,Toyota Innova,Other; Comfort & Space,General Impression; Second Row Capacity,Neutral,0.925,False,MIXED_SENTIMENT
a545d4eb-22bb-47f3-b309-42c9e7b5f189,Kênh này quá tuy?t v?i,Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
a2c28d14-cbd3-412a-a693-00531a828dce,"Tôi hoàn toàn ??ng ý v?i bình lu?n c?a b?n, vì v?y ngay t? ??u tôi ?ã nh?n m?nh r?ng Tipcar so sánh v?i m?u Innova Cross",Limogreen,Value Perception,Competitor Comparison,Positive,0.9,False,OK
71def236-365c-45fa-b209-1debe9408b14,"Bác h?i khó quá, vì toàn thông tin trong t??ng lai.",Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
110b3a78-16ff-4987-8757-6fcb1d4a5fea,"K?t e Innova này quá, giá quá h?p lý. Tuy?t v?i khi th?y c?t c? phân chia biên gi?i VN- TQ",Innova,Other; Value Perception,General Impression; Value for Money,Positive,0.925,False,OK
779542e8-dcb9-439d-ba64-2ab7f285c060,Tr? ch?c ch?n desti còn k innova,Toyota Innova,Value Perception,Competitor Comparison,Positive,0.9,False,OK
14669960-8f30-4554-bb9a-51008e726b2c,"Ngày tr??c dòng innova c? nó khung g?m r?i lên nó b?n là ???ng nhiên, hi?m con MPV naog khung g?m r?i nh? nào. Còn innov",Innova,Other,Chassis Type,Negative,0.7,False,OK
3449f0e6-5b44-4df6-a7b5-bc41d8752315,"@1:20 I completely DISAGREE with Ad on this.  You need to compare this against other SUV, CUV, MPV in the same price ran",Limogreen,Value Perception; Comfort & Space; Powertrain / Performance; Value Perception; Powertrain / Performance; Other,Value for Money; Cabin Space; Energy Consumption; Maintenance Cost; Driving Performance; Water Wading,Positive,0.908,False,OK
17e84bb0-8925-4ab7-b264-660b27bddd6e,Pin xe này tu?i th? kho?ng 6 ??n 8 n?m khi thay pin m?t kho?ng 200 tri?u ??n 300 tri?u vì v?y quy ??i ra c?ng ch?ng ti?t,Innova,Value Perception; Comfort & Space; Powertrain / Performance,Battery Replacement Cost; Ride Quality; Energy Consumption,Positive,0.85,False,MIXED_SENTIMENT
89b59427-dc6d-406c-bd1d-e4fb5905f783,"Không ph?i là còn 730, mà hãng ra phiên b?n G m?i, c?t b? nh?ng trang b? ADAS và bán giá 730 bác ?, v?a ra hôm qua ?ó.",Innova,Safety & ADAS; Value Perception,ADAS Features; Value for Money,Negative,0.85,False,OK
4e52146b-2bc0-4b3f-9c25-2f08bcf86da2,Tipcar có ?u ái cho limo quá ko.t??ng ph?i so sánh v?i m6 m?i công b?ng ch? so v?i m?y xe x?ng thì ?âu có cùng phân khúc,Limogreen,Value Perception,Competitor Comparison,Negative,0.8,False,OK
4e52146b-2bc0-4b3f-9c25-2f08bcf86da2,Tipcar có ?u ái cho limo quá ko.t??ng ph?i so sánh v?i m6 m?i công b?ng ch? so v?i m?y xe x?ng thì ?âu có cùng phân khúc,BYD M6,Value Perception; Other,Competitor Comparison; Segment Classification,Positive,0.85,False,OK
a8a22185-8b96-4b86-b108-82f2e64cfd30,"Nghe m?y th?ng kênh khác,?n ti?n review ng?a h?t c? tai",Limogreen,Other,Review Credibility,Positive,0.4,False,LOW_CONFIDENCE
22a4d2b1-e0b7-42b4-bf53-9a6ec49e5af9,"K?t xe Toyota innova Cross, nh?ng ch?a ?? ti?n ?? mua",Innova,Other; Value Perception,Overall Impression; Price,Neutral,0.9,False,MIXED_SENTIMENT
c9964180-81a9-42fe-9796-af5af3618dd5,Nhìn cái ki?u c??i nh?ch mép c?a bác là bi?t bác chuy?n t?i n?i dung kh tích c?c r?i,Limogreen,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
b8780dec-e8e0-4832-8818-0714046543ae,t?m giá này thì mua con Destinator ch? ch? t?i gì mua con này c?,Limogreen,Value Perception,Competitor Comparison,Negative,0.95,False,OK
ec9eb051-8420-47df-a413-89a2329325be,"Bác xem clip em so sánh hai xe ??y ?, nhìn chung n?u bác mu?n ?u tiên r?ng tho?i mái ti?t ki?m thì Innova, còn bác thích",Innova,Comfort & Space; Powertrain / Performance; Comfort & Space; Powertrain / Performance,Cabin Space; Fuel Economy; Suspension; Handling,Neutral,0.875,False,MIXED_SENTIMENT
ef641b13-9b88-42fc-83fd-fd873f054c4b,"Vi?c so sánh s? d? hình dung h?n n?u v?t ???c ?em ra so sánh ???c nhi?u ng??i bi?t h?n, ch? ko liên quan gì ??n ?u ái ha",Limogreen,Value Perception,Competitor Comparison,Positive,0.9,False,OK
a2c28d14-cbd3-412a-a693-00531a828dce,"Tôi hoàn toàn ??ng ý v?i bình lu?n c?a b?n, vì v?y ngay t? ??u tôi ?ã nh?n m?nh r?ng Tipcar so sánh v?i m?u Innova Cross",Toyota Innova,Value Perception,Competitor Comparison,Positive,0.9,False,OK
84c176ab-70db-4b3a-808b-b055eed8ad94,So sánh giúp em v?i con Mux 2026 b?n full ???c không ông anh ??ng h??ng?,Innova,Value Perception,Competitor Comparison,Neutral,0.8,False,OK
a16b91fb-c92b-434c-8526-ef73b319cde2,"@VietnamRoadTrip innova cross b?n G nhé ad, không ph?i b?n V",Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
b865d2d7-917e-44a9-ba4d-000f4539aa7f,"Tôi ??ng tình v?i vi?c anh nh?n ti?n PR c?a Vinfast cho con xe Limo này. Tôi cho r?ng quan tr?ng là cách chúng ta nói, n",Limogreen,Brand Perception,Brand Trust,Negative,0.8,False,OK
11ccb9ed-4396-42dc-a962-f16ec53a42c0,CVT mà xe 7;ch? ko h?p lí,Innova,Powertrain / Performance,Transmission,Negative,0.95,False,OK
fd9f140f-2de3-4164-adfa-92a76723282a,"Th?c s? em r?t thích cách làm video c?a Tipcar quá tr?i luôn, video r?t chuyên nghi?p, câu nói ng?n g?n nh?ng súc tích d",Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
22619681-b669-4776-8105-4c8efdd96ddb,"Innova hybrid HEV tuy?t tác th? mà VinNÔ v?n c? t? th? dâm tinh th?n r?ng VinPH?C Limogreen c?a nó m?i là ??nh cao c?, k",Toyota Innova,Powertrain / Performance; Value Perception,Hybrid System; Competitor Comparison,Positive,0.925,True,OK
ef31abcf-ea9f-44fc-8457-003052caf645,"? @haiha4330 V? pin, n?u ko ?âm ??ng, ch?m g?m thì ?c b?o hành 7 n?m. Xe hybrid thì toy nó c?ng có con Prius ch?y mãi ko",Innova,Value Perception; Brand Perception; Safety & ADAS,Warranty; Brand Trust; Platform Safety,Positive,0.883,False,OK
e92e9921-a0ff-4391-a69b-ecc8d3af7372,R?t b? ích c?m ?n anh,Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
d054cfaf-c166-42ab-9725-1a5f90d553c5,Xe bao nhiêu ti?n à em,Innova,Value Perception,Price,Neutral,0.9,False,OK
7afa36bf-0c42-43a6-8772-d8f3a9ccc1f5,"Nó là Diect CVT ch? ko ph?i CVT th??ng, có bánh r?ng lúc kh?i ??ng là ?úng r?i",Innova,Powertrain / Performance,Transmission,Positive,0.9,False,OK
28e7ee3c-91fa-4dd6-89c5-d4a47726080d,N?i cái treo sau ?a liên k?t là ?ã ?n ??t các m?u xe d?ch v? cùng phân khúc r?i,Limogreen,Comfort & Space; Value Perception,Suspension; Competitor Comparison,Positive,0.875,False,OK
ac399ebe-c976-48d1-839c-6e1d200be0bd,Cu?i cùng thì Innova th?n thánh v?n là món ?n quá phù h?p v?i ?i?u ki?n VN. B?n G v?a ra s? cho m?y ông kia ?iên ??o mà ,Toyota Innova,Value Perception; Value Perception,Local Suitability; Competitor Comparison,Positive,0.95,True,OK
6b7fbdb9-e829-4a94-9c9f-d115131da882,"D?, hãm ???c bác ?, không ???c nh? s? MT hay AT nh?ng c?ng ?n ?.",Innova,Powertrain / Performance; Safety & ADAS,Transmission; Braking System,Neutral,0.55,False,LOW_CONFIDENCE
e934f90e-e070-402e-8b24-b395757099d4,phí thay pin ??t k a,Innova,Value Perception,Maintenance Cost,Negative,0.8,False,OK
35fdca60-4f8c-4ab0-bbb1-591f37c5783f,xu?ng ???ng bao ti?n th? b?n tháng 12 cùng c?ng ??nh mua e nó,Innova,Value Perception,Price,Positive,0.6,False,LOW_CONFIDENCE
c4ac71cb-dcdc-4b24-8a1c-b0296d567698,"M th?y k c?n c?a s? tr?i, c?n thêm c?m bi?n sau và tr??c.",Limogreen,Styling / Design; Safety & ADAS,Sunroof; Parking Sensor,Neutral,0.85,False,OK
cff26897-67a0-4b32-b011-edab6ffb0efd,"? @VietnamRoadTrip e ?i làm công tr??ng nh?ng quanh quanh các Khu Công Nghi?p. Hay ?i cao t?c + ?i 1 mình thôi, th?nh th",Innova,Other; Comfort & Space,General Impression; Seat Recline,Positive,0.925,False,OK
5dc21c5c-cd4b-4c6f-9846-372a21e9ff19,tôi ch?y inova 16 cho g? r?ng rãi ai c?ng khoái và tôi c?ng khoái m?i cái v?a ?? v?i mình ???c cái máy c?a nhà tô r?t b?,Toyota Innova,Comfort & Space; Powertrain / Performance,Cabin Space; Engine Durability,Positive,0.95,False,OK
8da8ff37-0a12-4eae-97d7-d621153d4904,"@V@V @VietnamRoadTrip nh?, sao innova cross HEV l?i ch?a k?p làm kick sensor nh? các model khác nh?? Có th? feedback cho",Innova,New Tech; Brand Perception,Kick Sensor; Brand Image,Neutral,0.9,False,MIXED_SENTIMENT
f60849de-0e47-4062-90ba-8b7af181529c,hàng gh? 2 v? làm l?i b?n 2 gh? ?c k bác ?,Innova,Comfort & Space,Seat Comfort,Negative,0.7,False,OK
cd464e29-1938-4968-a185-b2655b117076,Nh? ?? t?n ti?n. L?p to m?i l?n thay ti?n chênh l?ch cao l?m nha.Nhà Có xe oto ko v?y,Innova,Value Perception,Maintenance Cost,Negative,0.3,False,LOW_CONFIDENCE
49adcd1b-79f0-4046-b93b-24c546c278ca,@VietnamRoadTrip  CRV c?ng ?n c? ??y mà ng??i ta kêu váng h?t c? ??u.,Innova,Comfort & Space,NVH,Positive,0.7,False,OK
454ffe6e-31c5-4812-b809-39807491f7c5,Còn thi?u phum adas n?a là ok,Innova,Safety & ADAS,ADAS Features,Negative,0.9,False,OK
245b4edc-754f-49db-bf56-932c0d3cf9e0,?n h?n fotuner 2021 AT d?u ko b?n ?i,Innova,Value Perception,Competitor Comparison,Positive,0.9,False,OK
e9c892ca-b2e3-48a3-8e9b-cfd20f18b512,Chi phí thay pin s? tùy thu?c vào t?ng th?i ?i?m và chính sách c?a hãng n?a bác ?. Nh?ng bây gi? t?m 60-70tr ?.,BYD M6,Value Perception,Maintenance Cost,Neutral,0.9,False,OK
3d16dfe6-d17a-46f1-aec9-234c262cf42e,Qu?ng cáo quá qu?ng cáo luôn!?,Innova,Brand Perception,Brand Image,Negative,0.7,False,OK
14669960-8f30-4554-bb9a-51008e726b2c,"Ngày tr??c dòng innova c? nó khung g?m r?i lên nó b?n là ???ng nhiên, hi?m con MPV naog khung g?m r?i nh? nào. Còn innov",Toyota Innova,Other,Body Structure,Negative,0.9,False,OK
5dc21c5c-cd4b-4c6f-9846-372a21e9ff19,tôi ch?y inova 16 cho g? r?ng rãi ai c?ng khoái và tôi c?ng khoái m?i cái v?a ?? v?i mình ???c cái máy c?a nhà tô r?t b?,Innova,Comfort & Space; Powertrain / Performance,Cabin Space; Engine Reliability,Positive,0.95,False,OK
d84a7c4d-7f5d-42dc-ada0-9a5ed21e9743,"@VietnamRoadTrip ngày tr??c cùng h?c v? v?i nhau ? H?i H?u, và cùng khoá ?HXD",Innova,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
657c01f4-7bd1-4dac-b127-6e0c277307ec,Nhi?u thông tin quá ch? thích coi c?a Tipcar. Tks ad,Limogreen,Other,General Impression,Positive,0.5,False,LOW_CONFIDENCE
1adb2222-eea3-4884-8ec9-5fc41df5ff5f,H?p s? cvt thì không mê r?i,Innova,Powertrain / Performance,Transmission,Negative,0.9,False,OK
110b3a78-16ff-4987-8757-6fcb1d4a5fea,"K?t e Innova này quá, giá quá h?p lý. Tuy?t v?i khi th?y c?t c? phân chia biên gi?i VN- TQ",Toyota Innova,Other; Value Perception,General Impression; Price,Positive,0.85,True,OK
ec9eb051-8420-47df-a413-89a2329325be,"Bác xem clip em so sánh hai xe ??y ?, nhìn chung n?u bác mu?n ?u tiên r?ng tho?i mái ti?t ki?m thì Innova, còn bác thích",Honda CRV,Comfort & Space; Powertrain / Performance; Comfort & Space; Powertrain / Performance,Cabin Space; Fuel Economy; Suspension; Handling,Neutral,0.9,False,MIXED_SENTIMENT
a6a4335e-beed-43ad-9b51-7bf226930c11,cho e h?i cái là này 2 ??ng c? x?ng ?i?n ho?t ??ng song song thì m?i ???c hay n?u h?t ?i?n dùng x?ng thui v?n ???c ? ?,Innova,Powertrain / Performance,Hybrid System Operation,Neutral,0.7,False,OK
8da8ff37-0a12-4eae-97d7-d621153d4904,"@V@V @VietnamRoadTrip nh?, sao innova cross HEV l?i ch?a k?p làm kick sensor nh? các model khác nh?? Có th? feedback cho",Toyota Corolla Cross,New Tech,Power Tailgate,Positive,0.95,False,OK
88dbde65-a82a-4c16-9ad1-01e3b8fd98b1,"Càng có ng??i ng?i c?nh thì càng có th? nói m?nh, vì chính ng??i ng?i c?nh làm ch?ng ?ó.",Limogreen,Comfort & Space,Cabin Space,Neutral,0.3,False,LOW_CONFIDENCE
