record_id,content_original,focus_model,category,parameter,sentiment,confidence,is_wow_factor,review_flag,is_substantial,content_english,translation_status,translation_source
ef641b13-9b88-42fc-83fd-fd873f054c4b,"Vi?c so sánh s? d? hình dung h?n n?u v?t ???c ?em ra so sánh ???c nhi?u ng??i bi?t h?n, ch? ko liên quan gì ??n ?u ái ha",Toyota Innova,Brand Perception,Brand Awareness,Positive,0.95,False,OK,True,"Comparing will be easier to visualize if the item being compared is more well-known, it has nothing to do with favoritism, sir. If you compare it with the M6, only a few hundred people might know it, but if you compare it with the Innova Cross, tens of thousands of people know it.",ok,auto
6a596c05-69d1-4714-a98e-1aa148816ee7,M?y th?ng Vin ??u ng?i trên xe kìa. 'Khách quan là ch?t v?i tao',Limogreen,Brand Perception,Brand Trust,Positive,0.9,False,OK,True,"All those Vin guys are sitting in the car. ""Objectively, it's over for me.""",ok,auto
66388d4a-8b68-408c-a696-27d3af563605,"@TipcarTV  4:25 reviewer nói là xe tho?i mái, ti?n l?i, tin c?y phù h?p v?i gia ?ình ??y thôi. Mà con này thì n?i th?t c",Limogreen,Comfort & Space; New Tech,Interior Comfort; Support Functions,Negative,0.925,False,OK,True,"The reviewer at 4:25 says the car is comfortable, convenient, reliable, suitable for families. But this car—what does its interior even have to call it comfortable or convenient? It has no support features to claim it's reliable. The entire article just uses keywords to lump together people who need a car for service driving, family driving, those who love the exterior, and those who care about safety—so what's left?",ok,auto
fa391ed8-a5f3-4518-87d4-a84bd7de0244,"T?m giá này chi?c BYD M6 th?y sang h?n, ý ki?n quan ?i?m riêng m?i ng??i ??ng g?ch ?á",BYD M6,Value Perception; Styling / Design,Price; Exterior Design,Positive,0.875,False,OK,True,"At this price point, the BYD M6 looks more upscale. Just my personal opinion, so don't throw stones.",ok,auto
5b257916-9ba3-4503-be68-17e9b34e529e,Màu phèn quá  sáng lên tí cho sang chanh,Innova,Styling / Design,Color Options,Negative,0.95,False,OK,True,The color is too pale. Make it a bit brighter to look classy.,ok,auto
bac3bbc4-ab91-40a7-b2bb-ca9ab6e4e85a,"Mình ?ang phân vân con này và CRV b?n L, nh? admin t? v?n giúp, gia ?ình 5 ng??i",Innova,Comfort & Space; Value Perception,Cabin Space; Competitor Comparison,Neutral,0.85,False,OK,True,"I'm torn between this car and the CRV L version, please admin advise, family of 5 people.",ok,auto
6b1a1dc3-82c9-4e79-976b-55062296586d,"chê n?i th?t thì bao bi?n là xe ch?y d?ch v?, gi? reviewer l?i nói là dành cho gia ?ình, v?y ?âu m?i ?úng",Limogreen,Styling / Design; Brand Perception,Interior Design; Brand Message Consistency,Negative,0.85,False,OK,True,"When criticizing the interior, they make excuses that it's a service vehicle, now the reviewer says it's for family, so which is correct?",ok,auto
6a07fc32-2078-44be-828b-23fdddac956e,"D?, bao nhiêu ng??i ch?y m?y n?m nay r?i bác ?, th? gi?i h? ch?y hybrid c? g?n 30 n?m nay n?a r?i ?ó bác.",Innova,Powertrain / Performance,Hybrid Technology,Positive,0.9,False,OK,True,"Yes, how many people have been driving for a few years now, uncle? The world has been driving hybrids for nearly 30 years now, uncle.",ok,auto
b535d6d5-0c6e-42bf-9f04-c6c495bd6ca6,"N?p capo b?ng nh?a , hàng gh? 3  d??i chân g? lên ?? chân s? khó ch?u . C?p không ?? ???c Vali .",Limogreen,Styling / Design; Comfort & Space; Comfort & Space,Hood Material; Leg Room; Trunk Space,Negative,0.933,False,OK,True,"The plastic hood, the raised footwell in the third row makes it uncomfortable to rest your feet. The trunk can't fit a suitcase.",ok,auto
8a59e58a-0010-426f-a928-8f83e3ea57f9,"D?, s? dân mình l?i không chu?ng bác ?.",Innova,Brand Perception,Brand Image,Negative,0.6,False,LOW_CONFIDENCE,True,"Yes, why don't our people favor you?",ok,auto
da666aa9-3acb-44ef-86d1-045bf0a23232,@TungLê-m2j ?i ngon l?m bác em ?i Mazda 3 nh?ng ?n ?i ngon h?n,Innova,Powertrain / Performance,Ride Quality,Positive,0.8,False,OK,True,"It drives very well, sir. I drive a Mazda 3, but this one drives better.",ok,auto
42a3917a-d7bc-442c-bca6-319a36023a34,"@TipcarTV Tôi nói gì bác t? hi?u, cái xe vin có t? ??n m?y thì bác c?ng không dám chê. C? th?ng th?n mà nói v?i nhau nh?",Limogreen,Styling / Design,Exterior Design,Positive,0.9,False,OK,True,"@TipcarTV Whatever I say, you understand. No matter how flawed the Vin car is, you still don't dare to criticize it. Let's just be straight with each other like that, okay? No need to beat around the bush.",ok,auto
fa391ed8-a5f3-4518-87d4-a84bd7de0244,"T?m giá này chi?c BYD M6 th?y sang h?n, ý ki?n quan ?i?m riêng m?i ng??i ??ng g?ch ?á",Limogreen,Styling / Design; Value Perception,Exterior Design; Price,Negative,0.9,False,OK,True,"At this price point, the BYD M6 looks more premium. Just my personal opinion, please don't throw stones.",ok,auto
43f9099f-f25a-442d-9a97-07264ac8d5d8,"Xe ??p mà mâm 17 nh? quá, v? lên mâm 18 ???c k mn?",Innova,Styling / Design; Styling / Design,Exterior Design; Wheel Design,Neutral,0.925,False,MIXED_SENTIMENT,True,"Nice car, but the 17-inch rims are too small. Can I upgrade to 18-inch rims, everyone?",ok,auto
196d9bbf-6e7d-4e70-a997-a2d78cc4e57d,Trong các clip sau a ?ánh giá thêm th?i gian t?ng t?c t? 50 ??n 100km/h nhé. C?m ?n.,Innova,Powertrain / Performance,Acceleration,Neutral,0.9,False,OK,True,"In the next clips, please also include the acceleration time from 50 to 100 km/h. Thank you.",ok,auto
ba6d4056-da25-4764-b123-ff16c9a4c77b,"@nhmt1001   t?i cái con vios hay th?m chí Wigo gh? còn có b? mâm nhìn tr? trung hi?n ??i h?n con này, m?y con hybrid khá",Innova,Styling / Design,Interior Design,Negative,0.95,False,OK,True,@nhmt1001 The Vios or even the Wigo has a set of rims that look more modern than this one. The other Toyota hybrids like the Yaris Cross / Altis / Corolla / Camry all have very nice rims.,ok,auto
2893bbca-9939-44f8-8347-ee47e9156b20,Bác nói th? là không ?úng r?i.t?t c? các bác tài làm d?ch v? thì ??u bi?t byd m6.và ??u mong ch? nhi?u h?n v? n?i th?t c,BYD M6,Comfort & Space,Interior Design,Positive,0.75,False,OK,True,You said that's not right. All the drivers who provide services know the BYD M6 and they all expect more from the Limo's interior.,ok,auto
67e01abc-b3c9-4515-9008-dbed53c5756e,G?n 1 t?i mà không có ADAS,Innova,Safety & ADAS; Value Perception,ADAS Features; Price,Negative,0.925,False,OK,True,Nearly 1 ton but without ADAS.,ok,auto
6601df0f-9d1e-4479-8590-e773cf6a42e5,"Reviewer hèn nh?t mình th?y khi xu?ng hàng 3 thì ??y gh? hàng 2 lên , khi lên hàng 2 thì l?i ??y gh? hàng 2 xu?ng . Cu?i",Limogreen,Comfort & Space,Cabin Space,Positive,0.95,False,OK,True,"The most cowardly reviewer I've ever seen: when going to the third row, they push the second-row seats forward; when going to the second row, they push the second-row seats back. In the end, every row is spacious.",ok,auto
4475d083-5b03-4d8b-808a-b4c0d98dd8f0,"??ng c?p  là mãi mãi, nhà vua bình dân, ?áng ??ng ti?n bát g?o",Innova,Brand Perception; Value Perception; Styling / Design,Brand Image; Value for Money; Exterior Design,Positive,0.867,False,OK,True,"Class is forever, the people's king, worth every penny.",ok,auto
3490f66e-8d72-4664-9c72-ff4625bf2ed1,Innova 8 ghê là s??ng nh?t,Innova,Comfort & Space,Seat Comfort,Positive,0.9,False,OK,True,The Innova 8 is incredibly the most comfortable.,ok,auto
7201eb77-51da-42b1-bef4-ef946e32e4a3,mình c?ng r?t thích xe này r?t v?a mi?ng. ch? có 1 ?i?m chê là hàng gh? th? 2 ph?n gi?a 2 gh? ch? có ch? ?? tay k ng?i 3,Toyota Innova,Other; Comfort & Space,General Impression; Second Row Capacity,Neutral,0.925,False,MIXED_SENTIMENT,True,"I also really like this car; it suits my needs. The only downside is that the second-row seats have only an armrest in the middle, so it's not comfortable for three people compared to the old Innova. If there are five passengers, one person has to sit in the third row because the second row can't fit three.",ok,auto
a2c28d14-cbd3-412a-a693-00531a828dce,"Tôi hoàn toàn ??ng ý v?i bình lu?n c?a b?n, vì v?y ngay t? ??u tôi ?ã nh?n m?nh r?ng Tipcar so sánh v?i m?u Innova Cross",Limogreen,Value Perception,Competitor Comparison,Positive,0.9,False,OK,True,"I completely agree with your comment, so from the very beginning I emphasized that Tipcar compared with the Innova Cross in the same class. In the 1:20 segment you mentioned, I clearly said: ""Never compare with small MPV models..."" So please, don't list those small car models here and then say their prices are only 500-600... it's very awkward. Thank you for speaking up!",ok,auto
110b3a78-16ff-4987-8757-6fcb1d4a5fea,"K?t e Innova này quá, giá quá h?p lý. Tuy?t v?i khi th?y c?t c? phân chia biên gi?i VN- TQ",Innova,Other; Value Perception,General Impression; Value for Money,Positive,0.925,False,OK,True,"This Innova is amazing, the price is very reasonable. Great to see the border marker between Vietnam and China.",ok,auto
779542e8-dcb9-439d-ba64-2ab7f285c060,Tr? ch?c ch?n desti còn k innova,Toyota Innova,Value Perception,Competitor Comparison,Positive,0.9,False,OK,True,"Certainly, Desti is still inferior to Innova.",ok,auto
3449f0e6-5b44-4df6-a7b5-bc41d8752315,"@1:20 I completely DISAGREE with Ad on this.  You need to compare this against other SUV, CUV, MPV in the same price ran",Limogreen,Value Perception; Comfort & Space; Powertrain / Performance; Value Perception; Powertrain / Performance; Other,Value for Money; Cabin Space; Energy Consumption; Maintenance Cost; Driving Performance; Water Wading,Positive,0.908,False,OK,True,"I completely disagree with Ad on this. You need to compare this against other SUVs, CUVs, and MPVs in the same price range!

If this vehicle offers more value, more space, better fuel economy, lower maintenance costs, better driving performance, the ability to drive through deep puddles, and so on, then so be it. Why would you want to avoid comparing vehicles?",ok,auto
17e84bb0-8925-4ab7-b264-660b27bddd6e,Pin xe này tu?i th? kho?ng 6 ??n 8 n?m khi thay pin m?t kho?ng 200 tri?u ??n 300 tri?u vì v?y quy ??i ra c?ng ch?ng ti?t,Innova,Value Perception; Comfort & Space; Powertrain / Performance,Battery Replacement Cost; Ride Quality; Energy Consumption,Positive,0.85,False,MIXED_SENTIMENT,True,"The battery life of this car is about 6 to 8 years, and replacing the battery costs around 200 to 300 million. So when you calculate it, it doesn't really save much on fuel. I've already driven three generations of the Lexus LS 600h. The good thing about this car is that it runs smoothly and isn't as noisy as a regular gasoline car.",ok,auto
89b59427-dc6d-406c-bd1d-e4fb5905f783,"Không ph?i là còn 730, mà hãng ra phiên b?n G m?i, c?t b? nh?ng trang b? ADAS và bán giá 730 bác ?, v?a ra hôm qua ?ó.",Innova,Safety & ADAS; Value Perception,ADAS Features; Value for Money,Negative,0.85,False,OK,True,"It's not that it's still 730. The manufacturer released a new G version, removed the ADAS features, and sells it at 730, sir. It just came out yesterday.",ok,auto
4e52146b-2bc0-4b3f-9c25-2f08bcf86da2,Tipcar có ?u ái cho limo quá ko.t??ng ph?i so sánh v?i m6 m?i công b?ng ch? so v?i m?y xe x?ng thì ?âu có cùng phân khúc,Limogreen,Value Perception,Competitor Comparison,Negative,0.8,False,OK,True,"Does Tipcar favor the limo too much? I thought it should be compared to the M6 to be fair. Compared to gasoline cars, they're not even in the same segment.",ok,auto
4e52146b-2bc0-4b3f-9c25-2f08bcf86da2,Tipcar có ?u ái cho limo quá ko.t??ng ph?i so sánh v?i m6 m?i công b?ng ch? so v?i m?y xe x?ng thì ?âu có cùng phân khúc,BYD M6,Value Perception; Other,Competitor Comparison; Segment Classification,Positive,0.85,False,OK,True,"Tipcar shows too much favoritism for the limo, doesn't it? I thought it should be compared with the M6 to be fair. Compared to gasoline cars, they're not in the same segment.",ok,auto
22a4d2b1-e0b7-42b4-bf53-9a6ec49e5af9,"K?t xe Toyota innova Cross, nh?ng ch?a ?? ti?n ?? mua",Innova,Other; Value Perception,Overall Impression; Price,Neutral,0.9,False,MIXED_SENTIMENT,True,"Impressed with the Toyota Innova Cross, but don't have enough money to buy it yet.",ok,auto
b8780dec-e8e0-4832-8818-0714046543ae,t?m giá này thì mua con Destinator ch? ch? t?i gì mua con này c?,Limogreen,Value Perception,Competitor Comparison,Negative,0.95,False,OK,True,"At this price, I'd buy the Destinator instead. Why would I buy this one?",ok,auto
ec9eb051-8420-47df-a413-89a2329325be,"Bác xem clip em so sánh hai xe ??y ?, nhìn chung n?u bác mu?n ?u tiên r?ng tho?i mái ti?t ki?m thì Innova, còn bác thích",Innova,Comfort & Space; Powertrain / Performance; Comfort & Space; Powertrain / Performance,Cabin Space; Fuel Economy; Suspension; Handling,Neutral,0.875,False,MIXED_SENTIMENT,True,"You saw my video comparing these two cars? In general, if you prioritize spaciousness, comfort, and fuel economy, then the Innova. But if you prefer stiffer suspension and slightly better driving feel, then the CRV L.",ok,auto
ef641b13-9b88-42fc-83fd-fd873f054c4b,"Vi?c so sánh s? d? hình dung h?n n?u v?t ???c ?em ra so sánh ???c nhi?u ng??i bi?t h?n, ch? ko liên quan gì ??n ?u ái ha",Limogreen,Value Perception,Competitor Comparison,Positive,0.9,False,OK,True,"The comparison will be easier to visualize if the object being compared is known by more people; it has nothing to do with favoritism, sir. If compared to the M6, probably only a few hundred people know it, but compared to the Innova Cross, tens of thousands know it.",ok,auto
a2c28d14-cbd3-412a-a693-00531a828dce,"Tôi hoàn toàn ??ng ý v?i bình lu?n c?a b?n, vì v?y ngay t? ??u tôi ?ã nh?n m?nh r?ng Tipcar so sánh v?i m?u Innova Cross",Toyota Innova,Value Perception,Competitor Comparison,Positive,0.9,False,OK,True,"I completely agree with your comment, so from the very beginning I emphasized that Tipcar compared with the Innova Cross in the same class. In the 1:20 segment you mentioned, I said clearly: ""Never compare with small MPV models..."" So people should not name those small car models here, then say its price is over 500-600... it's very ridiculous. Thank you for speaking up!",ok,auto
84c176ab-70db-4b3a-808b-b055eed8ad94,So sánh giúp em v?i con Mux 2026 b?n full ???c không ông anh ??ng h??ng?,Innova,Value Perception,Competitor Comparison,Neutral,0.8,False,OK,True,"Can you help me compare it with the 2026 MUX full version, my fellow countryman?",ok,auto
b865d2d7-917e-44a9-ba4d-000f4539aa7f,"Tôi ??ng tình v?i vi?c anh nh?n ti?n PR c?a Vinfast cho con xe Limo này. Tôi cho r?ng quan tr?ng là cách chúng ta nói, n",Limogreen,Brand Perception,Brand Trust,Negative,0.8,False,OK,True,"I agree with you receiving PR money from Vinfast for this Limo car. I think what matters is how we say it—it influences consumer decisions to some extent. Very few YouTubers nowadays dare to tell the truth and speak bluntly like ""Xem xe Analytics"" because they don't accept PR money from the brand.",ok,auto
11ccb9ed-4396-42dc-a962-f16ec53a42c0,CVT mà xe 7;ch? ko h?p lí,Innova,Powertrain / Performance,Transmission,Negative,0.95,False,OK,True,A CVT on a 7-seater car? That doesn't make sense.,ok,auto
22619681-b669-4776-8105-4c8efdd96ddb,"Innova hybrid HEV tuy?t tác th? mà VinNÔ v?n c? t? th? dâm tinh th?n r?ng VinPH?C Limogreen c?a nó m?i là ??nh cao c?, k",Toyota Innova,Powertrain / Performance; Value Perception,Hybrid System; Competitor Comparison,Positive,0.925,True,OK,True,"The Innova hybrid HEV is such a masterpiece, but VinNo still clings to the delusion that its VinPhuc Limogreen is the peak, with no car on this market able to beat it.",ok,auto
ef31abcf-ea9f-44fc-8457-003052caf645,"? @haiha4330 V? pin, n?u ko ?âm ??ng, ch?m g?m thì ?c b?o hành 7 n?m. Xe hybrid thì toy nó c?ng có con Prius ch?y mãi ko",Innova,Value Perception; Brand Perception; Safety & ADAS,Warranty; Brand Trust; Platform Safety,Positive,0.883,False,OK,True,"@haiha4330 V? pin, if you don't properly maintain it and use cheap parts, the warranty is 7 years. As for hybrid cars, Toyota has the Prius that never has a dead battery. In terms of safety, this car is TNGA, not related to that previous disaster.",ok,auto
d054cfaf-c166-42ab-9725-1a5f90d553c5,Xe bao nhiêu ti?n à em,Innova,Value Perception,Price,Neutral,0.9,False,OK,True,"How much is the car, dear?",ok,auto
7afa36bf-0c42-43a6-8772-d8f3a9ccc1f5,"Nó là Diect CVT ch? ko ph?i CVT th??ng, có bánh r?ng lúc kh?i ??ng là ?úng r?i",Innova,Powertrain / Performance,Transmission,Positive,0.9,False,OK,True,"It's a Direct CVT, right? Not a regular CVT, having gears during startup is correct.",ok,auto
28e7ee3c-91fa-4dd6-89c5-d4a47726080d,N?i cái treo sau ?a liên k?t là ?ã ?n ??t các m?u xe d?ch v? cùng phân khúc r?i,Limogreen,Comfort & Space; Value Perception,Suspension; Competitor Comparison,Positive,0.875,False,OK,True,"Speaking of the rear multi-link suspension, it already outperforms all other service vehicle models in the same segment.",ok,auto
ac399ebe-c976-48d1-839c-6e1d200be0bd,Cu?i cùng thì Innova th?n thánh v?n là món ?n quá phù h?p v?i ?i?u ki?n VN. B?n G v?a ra s? cho m?y ông kia ?iên ??o mà ,Toyota Innova,Value Perception; Value Perception,Local Suitability; Competitor Comparison,Positive,0.95,True,OK,True,"Finally, the legendary Innova is still a perfect fit for Vietnam's conditions. The G version just launched will drive those other guys crazy, just wait and see.",ok,auto
6b7fbdb9-e829-4a94-9c9f-d115131da882,"D?, hãm ???c bác ?, không ???c nh? s? MT hay AT nh?ng c?ng ?n ?.",Innova,Powertrain / Performance; Safety & ADAS,Transmission; Braking System,Neutral,0.55,False,LOW_CONFIDENCE,True,"Yes, it can brake, uncle. Don't confuse MT or AT, but it's okay.",ok,auto
e934f90e-e070-402e-8b24-b395757099d4,phí thay pin ??t k a,Innova,Value Perception,Maintenance Cost,Negative,0.8,False,OK,True,Is the battery replacement fee expensive?,ok,auto
35fdca60-4f8c-4ab0-bbb1-591f37c5783f,xu?ng ???ng bao ti?n th? b?n tháng 12 cùng c?ng ??nh mua e nó,Innova,Value Perception,Price,Positive,0.6,False,LOW_CONFIDENCE,True,Price drop? How much? Let's test the December version together with the community and buy it.,ok,auto
c4ac71cb-dcdc-4b24-8a1c-b0296d567698,"M th?y k c?n c?a s? tr?i, c?n thêm c?m bi?n sau và tr??c.",Limogreen,Styling / Design; Safety & ADAS,Sunroof; Parking Sensor,Neutral,0.85,False,OK,True,"I think I don't need a sunroof, I need to add rear and front sensors.",ok,auto
cff26897-67a0-4b32-b011-edab6ffb0efd,"? @VietnamRoadTrip e ?i làm công tr??ng nh?ng quanh quanh các Khu Công Nghi?p. Hay ?i cao t?c + ?i 1 mình thôi, th?nh th",Innova,Other; Comfort & Space,General Impression; Seat Recline,Positive,0.925,False,OK,True,"@VietnamRoadTrip I work at construction sites but around industrial zones. I often drive on highways and alone, sometimes carry one passenger. I'm currently driving a Triton and want to upgrade to a PS, but the PS is out of my budget now. I see the Innova is also reliable, plus it has seats that fold flat to lie down.",ok,auto
5dc21c5c-cd4b-4c6f-9846-372a21e9ff19,tôi ch?y inova 16 cho g? r?ng rãi ai c?ng khoái và tôi c?ng khoái m?i cái v?a ?? v?i mình ???c cái máy c?a nhà tô r?t b?,Toyota Innova,Comfort & Space; Powertrain / Performance,Cabin Space; Engine Durability,Positive,0.95,False,OK,True,"I drive an Innova 1.6. The roomy interior pleases everyone, and I like it too. Everything just fits me. The Toyota engine is very durable, with no minor breakdowns.",ok,auto
8da8ff37-0a12-4eae-97d7-d621153d4904,"@V@V @VietnamRoadTrip nh?, sao innova cross HEV l?i ch?a k?p làm kick sensor nh? các model khác nh?? Có th? feedback cho",Innova,New Tech; Brand Perception,Kick Sensor; Brand Image,Neutral,0.9,False,MIXED_SENTIMENT,True,"@V@V @VietnamRoadTrip, why hasn't the Innova Cross HEV gotten a kick sensor like other models? Can we give feedback to Toyota to add it in production batches from 2026 onwards? The Vietnamese market really loves and adores the Innova, you know.

Note about similar models: Other Toyota hybrid models, such as the Corolla Cross Hybrid 2025 and Yaris Cross, are all equipped with the automatic tailgate opening via foot sensor.",ok,auto
f60849de-0e47-4062-90ba-8b7af181529c,hàng gh? 2 v? làm l?i b?n 2 gh? ?c k bác ?,Innova,Comfort & Space,Seat Comfort,Negative,0.7,False,OK,True,"Row 2 seats? Remake version 2 of the seats, okay sir?",ok,auto
cd464e29-1938-4968-a185-b2655b117076,Nh? ?? t?n ti?n. L?p to m?i l?n thay ti?n chênh l?ch cao l?m nha.Nhà Có xe oto ko v?y,Innova,Value Perception,Maintenance Cost,Negative,0.3,False,LOW_CONFIDENCE,True,But it's expensive. Large tires cost a lot more each time you replace them. Do you have a car at home?,ok,auto
49adcd1b-79f0-4046-b93b-24c546c278ca,@VietnamRoadTrip  CRV c?ng ?n c? ??y mà ng??i ta kêu váng h?t c? ??u.,Innova,Comfort & Space,NVH,Positive,0.7,False,OK,True,"The CRV also runs on grass here, but people say it’s so noisy it gives them a headache.",ok,auto
454ffe6e-31c5-4812-b809-39807491f7c5,Còn thi?u phum adas n?a là ok,Innova,Safety & ADAS,ADAS Features,Negative,0.9,False,OK,True,"Still missing full ADAS, then it's ok.",ok,auto
245b4edc-754f-49db-bf56-932c0d3cf9e0,?n h?n fotuner 2021 AT d?u ko b?n ?i,Innova,Value Perception,Competitor Comparison,Positive,0.9,False,OK,True,"No regrets about the 2021 Fortuner AT, right, my friend?",ok,auto
e9c892ca-b2e3-48a3-8e9b-cfd20f18b512,Chi phí thay pin s? tùy thu?c vào t?ng th?i ?i?m và chính sách c?a hãng n?a bác ?. Nh?ng bây gi? t?m 60-70tr ?.,BYD M6,Value Perception,Maintenance Cost,Neutral,0.9,False,OK,True,"The cost of replacing the battery will depend on the specific time and the company's policy, sir. But currently it's around 60-70 million.",ok,auto
3d16dfe6-d17a-46f1-aec9-234c262cf42e,Qu?ng cáo quá qu?ng cáo luôn!?,Innova,Brand Perception,Brand Image,Negative,0.7,False,OK,True,"Too much advertising, seriously!",ok,auto
5dc21c5c-cd4b-4c6f-9846-372a21e9ff19,tôi ch?y inova 16 cho g? r?ng rãi ai c?ng khoái và tôi c?ng khoái m?i cái v?a ?? v?i mình ???c cái máy c?a nhà tô r?t b?,Innova,Comfort & Space; Powertrain / Performance,Cabin Space; Engine Reliability,Positive,0.95,False,OK,True,"I drive the Inova 16, it's spacious, everyone likes it, and I like it too. Everything is just right for me. The good thing is my car's engine is very durable, no minor breakdowns.",ok,auto
1adb2222-eea3-4884-8ec9-5fc41df5ff5f,H?p s? cvt thì không mê r?i,Innova,Powertrain / Performance,Transmission,Negative,0.9,False,OK,True,"If it's a CVT, then I'm not interested anymore.",ok,auto
110b3a78-16ff-4987-8757-6fcb1d4a5fea,"K?t e Innova này quá, giá quá h?p lý. Tuy?t v?i khi th?y c?t c? phân chia biên gi?i VN- TQ",Toyota Innova,Other; Value Perception,General Impression; Price,Positive,0.85,True,OK,True,"I really like this Innova, the price is very reasonable. Wonderful to see the flagpole dividing the Vietnam-China border.",ok,auto
ec9eb051-8420-47df-a413-89a2329325be,"Bác xem clip em so sánh hai xe ??y ?, nhìn chung n?u bác mu?n ?u tiên r?ng tho?i mái ti?t ki?m thì Innova, còn bác thích",Honda CRV,Comfort & Space; Powertrain / Performance; Comfort & Space; Powertrain / Performance,Cabin Space; Fuel Economy; Suspension; Handling,Neutral,0.9,False,MIXED_SENTIMENT,True,"Sir, watch my video comparing those two cars. Generally, if you prioritize spaciousness, comfort, and fuel economy, then Innova. But if you prefer stiffer suspension and slightly better driving feel, then CRV L.",ok,auto
a6a4335e-beed-43ad-9b51-7bf226930c11,cho e h?i cái là này 2 ??ng c? x?ng ?i?n ho?t ??ng song song thì m?i ???c hay n?u h?t ?i?n dùng x?ng thui v?n ???c ? ?,Innova,Powertrain / Performance,Hybrid System Operation,Neutral,0.7,False,OK,True,"Can I ask, for this one, do both the gas and electric engines have to work together, or can it still run on gas alone when the battery runs out?",ok,auto
8da8ff37-0a12-4eae-97d7-d621153d4904,"@V@V @VietnamRoadTrip nh?, sao innova cross HEV l?i ch?a k?p làm kick sensor nh? các model khác nh?? Có th? feedback cho",Toyota Corolla Cross,New Tech,Power Tailgate,Positive,0.95,False,OK,True,"@V@V @VietnamRoadTrip right? Why hasn't the Innova Cross HEV gotten the kick sensor like other models? Can you give feedback to Toyota to add it in production batches from 2026 onwards? The Vietnamese market really adores and worships the Innova.

Note on similar models: Other Toyota hybrid models, such as the Corolla Cross Hybrid 2025 and Yaris Cross, are all equipped with the automatic power tailgate feature via foot sensor.",ok,auto
88dbde65-a82a-4c16-9ad1-01e3b8fd98b1,"Càng có ng??i ng?i c?nh thì càng có th? nói m?nh, vì chính ng??i ng?i c?nh làm ch?ng ?ó.",Limogreen,Comfort & Space,Cabin Space,Neutral,0.3,False,LOW_CONFIDENCE,True,"The more people sit next to you, the more you can talk about yourself, because the person sitting next to you is the witness.",ok,auto
