record_id,aspect_index,category,parameter,sentiment,confidence,phrase_original,phrase_english,focus_model,is_wow_factor,review_flag,is_substantial,wow_factor_score,wow_score_tier,engagement_score
e66f88c1-64fc-4a41-b069-9d16c5ec5783,2,Powertrain / Performance,Energy Consumption,Positive,0.9,The power and fuel efficiency is amazing.,The power and fuel efficiency is amazing.,Honda BRV,True,OK,True,61.44,MEDIUM,31.88
e66f88c1-64fc-4a41-b069-9d16c5ec5783,3,Comfort & Space,Cabin Space,Positive,0.9,The size is perfect for both experienced and new drivers.,The size is perfect for both experienced and new drivers.,Honda BRV,True,OK,True,61.44,MEDIUM,31.88
e66f88c1-64fc-4a41-b069-9d16c5ec5783,4,Comfort & Space,Ride Quality,Positive,0.85,We've driven it in those steep bumpy side roads in tagaytay with full capacity (7 medium to heavy adults) and it was no problem.,We've driven it on steep bumpy roads in Tagaytay with full capacity (7 medium to heavy adults) and it was no problem.,Honda BRV,True,OK,True,61.44,MEDIUM,31.88
e66f88c1-64fc-4a41-b069-9d16c5ec5783,5,Styling / Design,Exterior Design,Positive,0.9,"The look of the car is also very neat and classy, it won't look dated even after many years.","The look of the car is also very neat and classy, it won't look dated even after many years.",Honda BRV,True,OK,True,61.44,MEDIUM,31.88
e66f88c1-64fc-4a41-b069-9d16c5ec5783,6,Other,Ownership Experience,Positive,0.95,no regrets and I'm growing to love it even more the more we use it.,no regrets and I'm growing to love it even more the more we use it.,Honda BRV,True,OK,True,61.44,MEDIUM,31.88
e66f88c1-64fc-4a41-b069-9d16c5ec5783,7,Value Perception,Value for Money,Positive,0.85,I was willing to pay for the extra over the S variant because I don't really do much customization and prefer to use just the stock with some accessories so the upgrade in details made sense for me.,"I was willing to pay extra over the S variant because I don't customize much and prefer stock with some accessories, so the upgrade in details made sense for me.",Honda BRV,True,OK,True,61.44,MEDIUM,31.88
e66f88c1-64fc-4a41-b069-9d16c5ec5783,8,Brand Perception,Brand Trust,Positive,0.9,it's a honda- reliable and has a high resale value,it's a Honda - reliable and has high resale value,Honda BRV,True,OK,True,61.44,MEDIUM,31.88
e66f88c1-64fc-4a41-b069-9d16c5ec5783,9,Other,General Impression,Positive,0.95,"this one just ticks all the boxes. I'm no car enthusiast, this is the first car I've purchased and no buyer remorse at all. A very happy amd satisfied owner here!","this one just ticks all the boxes. I'm no car enthusiast, this is the first car I've purchased and no buyer remorse at all. A very happy and satisfied owner here!",Honda BRV,True,OK,True,61.44,MEDIUM,31.88
f14821ee-21b6-4b00-8481-4ff79b201cbe,0,Other,General Impression,Positive,0.8,strongly considering this as my first car,strongly considering this as my first car,Honda BRV,False,OK,False,,,
93b40179-2460-492d-a173-9d47413f007d,0,Powertrain / Performance,Energy Consumption,Neutral,0.9,Will I reach 18 or more km/L with that?,Will I reach 18 or more km/L with that?,Honda BRV,False,OK,True,17.68,LOW,8.36
a812c1a3-0876-4a3d-9058-7c75f10cd8a0,0,Safety & ADAS,Speed Alarm,Neutral,0.9,nag alarm yung sa speed? How to off it po?,the speed alarm went off? How to turn it off?,Honda BRV,False,OK,True,16.14,LOW,5.28
fbf5d07c-53e1-4079-bda2-8065366a7067,0,Other,General Impression,Positive,0.8,Prang mpapabili ako nto week as my first car,I might buy this week as my first car,Honda BRV,False,OK,False,,,
cf8b0869-c34e-4365-826e-758d296fd352,0,Other,Ownership Experience,Positive,0.8,your sharing helped me a lot,your sharing helped me a lot,Honda BRV,False,OK,False,,,
cf8b0869-c34e-4365-826e-758d296fd352,1,Other,General Impression,Neutral,0.7,have you experienced any issues? and how much is the maintenance?,have you experienced any issues? and how much is the maintenance?,Honda BRV,False,OK,False,,,
4c8c10de-1fec-4412-9cbf-b189c0661e2d,0,Powertrain / Performance,Energy Consumption,Positive,0.9,gas consumption for our brv is similar as the previous sedan we owned (2018 hyundai accent),fuel consumption of our BRV is similar to the previous sedan we owned,Honda BRV,False,OK,True,42.5,MEDIUM,0.0
4c8c10de-1fec-4412-9cbf-b189c0661e2d,1,Comfort & Space,Cabin Space,Positive,0.8,larger and higher clearance car,larger and higher clearance car,Honda BRV,False,OK,True,42.5,MEDIUM,0.0
728f2f36-51c9-4a5b-a99b-a1e99428e145,0,Safety & ADAS,Parking Sensor,Neutral,0.9,nagaalarm lang if example nakalimutan magseatbelt and umabot na sa 20 yung speed,alarms only if you forget seatbelt and speed reaches 20,Honda BRV,False,OK,True,13.5,LOW,0.0
9f25ae4a-dcb2-410e-9664-35d9f6f2d6f8,0,Other,Ownership Experience,Positive,0.9,no major issues and we still love it as much as when we got it,no major issues and we still love it as much as when we got it,Honda BRV,False,MIXED_SENTIMENT,True,14.29,LOW,3.09
9f25ae4a-dcb2-410e-9664-35d9f6f2d6f8,1,Comfort & Space,Air Conditioning,Negative,0.8,aircon on the second row takes a bit longer to cool on very hot days,air conditioning on the second row takes a bit longer to cool on very hot days,Honda BRV,False,MIXED_SENTIMENT,True,14.29,LOW,3.09
ede240d5-747d-49c8-b503-935470c3279b,0,Other,Ownership Experience,Neutral,0.8,"bạn còn sử dụng xe Brv đấy không, bạn thấy chất lượng của nó thế nào?",Are you still using the BRV? How do you find its quality?,Honda BRV,False,OK,False,,,
535672c5-eb55-4e45-8675-f4ca6b013cc2,0,Styling / Design,Exterior Design,Positive,0.9,the car looks better than the previous model,the car looks better than the previous model,Honda BRV,False,OK,True,55.05,MEDIUM,20.09
dab77c0a-e872-45b4-b68e-3d9430705e50,0,Other,General Impression,Neutral,0.9,"I hope you'll have a comparo between this BRV V variant, with the Honda HRV non-turbo variant.",I hope you'll have a comparison between this BRV V variant and the Honda HRV non-turbo variant.,Honda BRV,False,OK,False,,,
e1ed1429-0672-4c16-81ee-29a18c1e4602,0,Other,General Impression,Positive,0.9,Awesome review as always.,Awesome review as always.,Honda BRV,False,OK,False,,,
e1ed1429-0672-4c16-81ee-29a18c1e4602,1,Other,Anticipation,Neutral,0.8,Waiting for your review on the Brio RS.,Waiting for your review on the Brio RS.,Honda BRV,False,OK,False,,,
05ccc103-b555-4525-9756-a85f798c208e,0,Styling / Design,Rear End Design,Negative,0.9,the rear end. It just feels like there is something missing back there.,the rear end feels like something is missing.,Honda BRV,False,OK,True,8.14,LOW,16.29
05ccc103-b555-4525-9756-a85f798c208e,1,Styling / Design,Competitor Comparison,Negative,0.85,"Comparing it to its brother the WR-V, that one actually looks better imo.","Compared to its brother the WR-V, that one looks better in my opinion.",Honda BRV,False,OK,True,8.14,LOW,16.29
bef9c8fb-cab2-4e29-959c-919bf783e06c,0,Styling / Design,Exterior Design,Positive,0.9,Gusto ko talaga yung back ng brv,I really like the back of the BRV,Honda BRV,False,OK,True,50.72,MEDIUM,11.45
bef9c8fb-cab2-4e29-959c-919bf783e06c,1,Comfort & Space,Cabin Space,Positive,0.9,A small mpv for 7. I prefer this because of the size. Not too big just right for me,"A small MPV for 7. I prefer this because of the size. Not too big, just right for me",Honda BRV,False,OK,True,50.72,MEDIUM,11.45
ed6f8db8-0979-44c4-aa55-d17ec90d56b0,0,Value Perception,Value for Money,Positive,0.9,"Though i got the S Variant, im more than happy with it.","Even with the base S variant, I am very satisfied.",Honda BRV,False,OK,True,47.8,MEDIUM,3.89
ed6f8db8-0979-44c4-aa55-d17ec90d56b0,1,Powertrain / Performance,Energy Consumption,Positive,0.95,Im currently doing 13km per liter. Better than my previous car,"I am getting 13 km per liter, better than my previous car.",Honda BRV,False,OK,True,47.8,MEDIUM,3.89
ed6f8db8-0979-44c4-aa55-d17ec90d56b0,2,New Tech,Remote Start,Positive,0.9,i love the remote start feature,I love the remote start feature.,Honda BRV,False,OK,True,47.8,MEDIUM,3.89
8f87c3ff-5dfa-4803-a7a9-90426b90a508,0,Powertrain / Performance,Hill Climbing,Positive,0.9,Can do uphill climbs of close to 35 degree incline confidently even when loaded with 7 heavy adults and a stop in the middle due to a passing dog.,Can confidently climb steep inclines with full load and mid-stop.,Honda BRV,False,MIXED_SENTIMENT,True,0.58,LOW,1.17
8f87c3ff-5dfa-4803-a7a9-90426b90a508,1,Powertrain / Performance,Acceleration,Positive,0.8,Can even give me the need for speed easily,Provides satisfying acceleration.,Honda BRV,False,MIXED_SENTIMENT,True,0.58,LOW,1.17
8f87c3ff-5dfa-4803-a7a9-90426b90a508,2,Powertrain / Performance,Engine Power,Neutral,0.7,just dont expect power to rival todays turbo diesel SUVs.,Power is not comparable to turbo diesel SUVs.,Honda BRV,False,MIXED_SENTIMENT,True,0.58,LOW,1.17
8f87c3ff-5dfa-4803-a7a9-90426b90a508,3,Comfort & Space,Cup Holders,Negative,0.9,Wish it has more cup holders,Wish it had more cup holders.,Honda BRV,False,MIXED_SENTIMENT,True,0.58,LOW,1.17
8f87c3ff-5dfa-4803-a7a9-90426b90a508,4,New Tech,Charging Port,Negative,0.9,the built in charging port in the second and third row,Built-in charging port in second and third rows.,Honda BRV,False,MIXED_SENTIMENT,True,0.58,LOW,1.17
8f87c3ff-5dfa-4803-a7a9-90426b90a508,5,Styling / Design,Spoiler,Negative,0.8,a spoiler too would be nice,A spoiler would be nice.,Honda BRV,False,MIXED_SENTIMENT,True,0.58,LOW,1.17
7a02b50b-0e77-4924-ad55-78b3adb1257a,0,Powertrain / Performance,Energy Consumption,Neutral,0.9,waiting for the HRV-S review to see if it really holds up to its fuel efficiency claims,waiting for the HRV-S review to see if it really holds up to its fuel efficiency claims,Honda BRV,False,OK,True,16.14,LOW,5.28
066d80f1-2c64-4735-85ec-045f70e6373b,0,Other,General Impression,Positive,0.6,I like all your car reviews,I like all your car reviews,Honda BRV,False,LOW_CONFIDENCE,False,,,
6cdbc031-175b-4ff1-ab81-07ab066b76be,0,Powertrain / Performance,Engine Power,Positive,0.9,the outgoing 1.6L iDTEC diesel engine of CR-V should be an option for the BR-V,the outgoing 1.6L iDTEC diesel engine of CR-V should be an option for the BR-V,Honda BRV,False,OK,True,47.23,MEDIUM,6.97
6cdbc031-175b-4ff1-ab81-07ab066b76be,1,Value Perception,Price,Positive,0.85,with a price tag of 1.5million.. That is a VERY SENSIBLE OPTION,with a price tag of 1.5 million.. That is a very sensible option,Honda BRV,False,OK,True,47.23,MEDIUM,6.97
d9804952-bb78-43cb-ace4-81c9e7298c29,0,Comfort & Space,Driver Seat Comfort,Negative,0.9,Caco has been complaining being in the driver seat of the new brv since that media drive to baguio,Caco complained about the driver seat during the media drive to Baguio,Honda BRV,False,OK,True,4.58,LOW,9.16
d9804952-bb78-43cb-ace4-81c9e7298c29,1,Value Perception,Price,Negative,0.85,disappointing for that price ang naging impression nya,his impression was disappointing for that price,Honda BRV,False,OK,True,4.58,LOW,9.16
d9804952-bb78-43cb-ace4-81c9e7298c29,2,Brand Perception,Brand Trust,Neutral,0.8,Honda is a Honda na lang siguro panlaban ng brv kung ganon,"Honda is just a Honda, that's the BRV's selling point",Honda BRV,False,OK,True,4.58,LOW,9.16
941ed4df-fbb7-45a0-bf20-7dee0aeb80bc,0,Styling / Design,Exterior Design,Positive,0.9,"I also like the simplicity of the back, the front, the side, the overall body shape is simple and classic","I like the simplicity of the back, front, side, and overall body shape is simple and classic",Honda BRV,False,OK,True,42.5,MEDIUM,0.0
941ed4df-fbb7-45a0-bf20-7dee0aeb80bc,1,Comfort & Space,Visibility,Positive,0.85,I like the big window glasses for better visibility,I like the big window glasses for better visibility,Honda BRV,False,OK,True,42.5,MEDIUM,0.0
941ed4df-fbb7-45a0-bf20-7dee0aeb80bc,2,Other,General Impression,Positive,0.8,It resembles my 2014 Subaru Forester,It resembles my 2014 Subaru Forester,Honda BRV,False,OK,True,42.5,MEDIUM,0.0
4ccb7d03-882f-4c1d-9a1e-3d0b8be30a27,0,Styling / Design,Exterior Design,Positive,0.9,Perfectly in the middle. Not over garnished.,Perfectly in the middle. Not over decorated.,Honda BRV,False,OK,True,50.28,MEDIUM,10.55
4ccb7d03-882f-4c1d-9a1e-3d0b8be30a27,1,Styling / Design,Rear Design,Positive,0.95,The back is just perfect.,The back is just perfect.,Honda BRV,False,OK,True,50.28,MEDIUM,10.55
4ccb7d03-882f-4c1d-9a1e-3d0b8be30a27,2,Other,General Impression,Positive,0.85,Perfectly in the middle. 😊👍🏽 Mismo!,Perfectly in the middle. 😊👍🏽 Same!,Honda BRV,False,OK,True,50.28,MEDIUM,10.55
32858fcb-2d25-4f75-b8f9-322571942b66,0,Other,General Impression,Positive,0.8,"love the reviews, just the way i like and the fun :)","love the reviews, just the way I like and the fun :)",Honda BRV,False,OK,False,,,
31756093-898d-43f7-b9f3-36df17a53917,0,Styling / Design,Exterior Design,Positive,0.8,The back has similarities to the Volkswagen Tiguan which is simple and elegant,The back has similarities to the Volkswagen Tiguan which is simple and elegant,Honda BRV,False,OK,True,46.82,MEDIUM,13.64
d124faac-f2b8-4f8a-a5e2-6d9cdc8273bc,0,Comfort & Space,NVH,Positive,0.7,most comfortable and quietest vehicles,most comfortable and quietest vehicles,Honda BRV,False,OK,True,37.64,LOW,5.28
d124faac-f2b8-4f8a-a5e2-6d9cdc8273bc,1,Comfort & Space,Ride Quality,Positive,0.7,most comfortable and quietest vehicles,most comfortable and quietest vehicles,Honda BRV,False,OK,True,37.64,LOW,5.28
51716c79-e078-4367-9d07-7e6e700632ab,0,Value Perception,Competitor Comparison,Positive,0.9,great deal for the class over all the other MPVs and SUVs reviewed,great deal for the class over all the other MPVs and SUVs reviewed,Honda BRV,False,OK,True,45.0,MEDIUM,0.0
d9cc835f-f94b-412e-8cc7-b6553959cb2c,0,Other,General Impression,Positive,0.9,your reviews are the best in the Philippines,your reviews are the best in the Philippines,Honda BRV,False,OK,False,,,
d9cc835f-f94b-412e-8cc7-b6553959cb2c,1,Other,Ownership Experience,Positive,0.8,The humor you and your crew adds just elevates your channel to a whole new level,The humor you and your crew adds just elevates your channel to a whole new level,Honda BRV,False,OK,False,,,
330cc69f-8444-4c07-9921-17564007c5dd,0,Value Perception,Price,Positive,0.9,Didn't cost me 150k definitely.,Didn't cost me 150k definitely.,Honda BRV,False,OK,True,57.48,MEDIUM,31.66
330cc69f-8444-4c07-9921-17564007c5dd,1,Comfort & Space,Seat Comfort,Positive,0.8,had the leather seats,had the leather seats,Honda BRV,False,OK,True,57.48,MEDIUM,31.66
330cc69f-8444-4c07-9921-17564007c5dd,2,Safety & ADAS,Parking Sensor,Positive,0.8,rear parking sensors installed,rear parking sensors installed,Honda BRV,False,OK,True,57.48,MEDIUM,31.66
051a6773-54cb-4a8d-808e-8dd15e829ab1,0,Other,Steering Wheel Noise,Negative,0.9,"may tumutunog kapag ginalaw mo yung steering wheel kapag nakahinto? like a ""tok"" sound?","there is a sound when you move the steering wheel while stopped? like a ""tok"" sound?",Honda BRV,False,OK,False,,,
cdb6a30b-03cf-4f43-927a-c19e15e536c5,0,Other,Ownership Experience,Neutral,0.9,wala naman yung sa akin so far sir. 1 month pa lang sa akin yung unit. Will observe din.,Nothing wrong with mine so far sir. My unit is only 1 month old. Will observe as well.,Honda BRV,False,OK,False,,,
fd4ac178-f6cc-4eba-97ff-2dc8fbdc3a8d,0,Safety & ADAS,Parking Sensor,Neutral,0.9,sir hindi void warranty pag nagpakabit ng parking sensor?,"sir, will the warranty be void if I install a parking sensor?",Honda BRV,False,OK,True,13.0,LOW,0.0
fd4ac178-f6cc-4eba-97ff-2dc8fbdc3a8d,1,Value Perception,Warranty,Neutral,0.9,sir hindi void warranty pag nagpakabit ng parking sensor?,"sir, will the warranty be void if I install a parking sensor?",Honda BRV,False,OK,True,13.0,LOW,0.0
fd4ac178-f6cc-4eba-97ff-2dc8fbdc3a8d,2,Other,Accessories,Neutral,0.8,saan po kayo nagpakabit?,where did you have it installed?,Honda BRV,False,OK,True,13.0,LOW,0.0
7ac12c03-92a0-4750-90d6-ce2437b4c28a,0,Other,Accessories,Neutral,0.9,San po kayo nag painstall ng leather seats and how much po,Where did you have the leather seats installed and how much,Honda BRV,False,OK,True,12.75,LOW,0.0
7ac12c03-92a0-4750-90d6-ce2437b4c28a,1,Comfort & Space,Seat Comfort,Neutral,0.8,any feedback po sa seats?,any feedback on the seats?,Honda BRV,False,OK,True,12.75,LOW,0.0
