record_id,aspect_index,category,parameter,sentiment,confidence,phrase_original,phrase_english,focus_model,is_wow_factor,review_flag,is_substantial,wow_factor_score,wow_score_tier,engagement_score
fd1d475d-196f-4985-bcf0-3f1ccad5eb10,0,Value Perception,Price,Negative,0.95,"Giá này mà nhân lên thì sát sorento, santafe quá. Ai mua","At this price if multiplied, it's close to Sorento, SantaFe. Who would buy?",Tucson,False,OK,True,0.0,LOW,0.0
ef2bb543-00b6-4330-bf27-bac4515b4b22,0,Other,General,Neutral,0.0,,,Tucson,False,OK,False,,,
9ba1feb2-6f72-4b14-973a-f4e63d6cd423,0,Other,General Impression,Positive,0.3,Tucson KC01 pro nh? g?n ?ó,"Tucson KC01 is professional, isn't it?",Tucson,False,LOW_CONFIDENCE,False,,,
a7a8e6ab-b8e5-4908-af93-76fa628c7c29,0,Value Perception,Competitor Comparison,Negative,0.95,Mua con CRV ngon hơn 2 con này,"Buy the CRV, it's better than these two cars",Tucson,False,OK,True,0.0,LOW,0.0
15a3c73f-3277-4e98-9403-5268b9f23b09,0,Other,Accessories,Neutral,0.3,trang trí xe h?i ??p r? t?i ?ây,car decorations beautiful and cheap here,Tucson,False,LOW_CONFIDENCE,False,,,
6a2af0e3-dcf8-44b7-bd08-28abe0b8f672,0,Comfort & Space,Seat Comfort,Negative,0.8,khó ch?u quá,too uncomfortable,Tucson,False,OK,True,0.0,LOW,0.0
b686d202-9808-4a24-8ee2-e0554bc5fe2e,0,Powertrain / Performance,Engine Power,Negative,0.95,b?n máy d?u kho? và b?c h?n con tucson,engine is stronger and more powerful than Tucson,Tucson,False,OK,True,8.41,LOW,16.82
b686d202-9808-4a24-8ee2-e0554bc5fe2e,1,Comfort & Space,Interior Features,Negative,0.9,nhi?u trang b? ngon h?n,many better equipment,Tucson,False,OK,True,8.41,LOW,16.82
5d4db38c-256e-4cef-9b6c-e4332476295a,0,Brand Perception,Brand Image,Positive,0.9,Spt thì d??i Tuc 1 b?c vì th??ng hi?u,Spt is one level below Tucson in brand,Tucson,False,OK,True,45.0,MEDIUM,0.0
5d4db38c-256e-4cef-9b6c-e4332476295a,1,Brand Perception,Build Quality,Positive,0.9,ch?t l??ng hoàn thi?n,build quality,Tucson,False,OK,True,45.0,MEDIUM,0.0
8d29a6b8-68c6-4c5d-9a76-101630afa366,0,Value Perception,Version Availability,Negative,0.6,Thaco ko mang v?,Thaco does not bring the version,Mazda CX 5,False,LOW_CONFIDENCE,True,5.06,LOW,10.12
fa8da9ca-7333-4351-bc77-097ca72040f1,0,Value Perception,Competitor Comparison,Negative,0.95,Giá này thì c? thêm tí mua sorento thôi,"At this price, just add a little and buy a Sorento instead.",Tucson,False,OK,True,0.0,LOW,0.0
5f246547-2bae-4f81-9964-8d43b5c7587e,0,Value Perception,Competitor Comparison,Negative,0.6,Con này v? t?m giá cx30 thôi,This one is only at the price level of CX30,Tucson,False,LOW_CONFIDENCE,True,0.0,LOW,0.0
c477fd4b-a27a-4a65-8b8a-e15584afb06e,0,Other,General Impression,Neutral,0.1,mercedes ( m? xây ?ì ko ???c ??c là m?c xe ?ét),Unclear comment about Mercedes,Tucson,False,LOW_CONFIDENCE,False,,,
8a035fa2-7e66-44af-ba4b-b9e1b7c2fae4,0,Value Perception,Incentives,Positive,0.9,tucson ?n l?c 50tr là cao r?i,Tucson discount 50 million is already high,Tucson,False,OK,True,45.0,MEDIUM,0.0
416e4445-3bdf-473b-a3bf-cd0957a0bba9,0,Other,General,Neutral,0.0,,,Tucson,False,OK,False,,,
243ea549-77be-42f8-95ca-67216e1dd2c5,0,Styling / Design,Interior Design,Negative,0.9,n?i th?t sportage chê x?u thì ch?u,"criticize the Sportage interior as ugly, I give up",Tucson,False,OK,True,1.69,LOW,3.37
fcc18e78-e5db-4b34-b5cf-4e8a383dc789,0,Styling / Design,Headlight Design,Positive,0.9,??u xe d?ng bomerang th?y ??p h?n,boomerang-shaped front end is more beautiful,Sportage,False,OK,True,72.8,HIGH,55.6
8cc9d845-ced1-4914-89c0-488de560661e,0,Powertrain / Performance,Platform and Powertrain Carryover,Negative,0.9,m?ii thu khung g?m ??ng c? nh? nhau c?,chassis and engine are all the same,Tucson,False,OK,True,31.11,VIRAL_NEGATIVE,62.22
8cc9d845-ced1-4914-89c0-488de560661e,1,Styling / Design,Exterior Design Uniqueness,Negative,0.9,Con này nó ch? khác cái v? thôi,This car just has a different body,Tucson,False,OK,True,31.11,VIRAL_NEGATIVE,62.22
73336f4e-7798-4a29-8c8b-cd3a23fcc097,0,Other,General Impression,Positive,1.0,gom lúa r??c ?m v? thôi,gather rice (money) to bring her home,Tucson,True,OK,False,,,
c656914f-4e0d-4097-8500-465c04652572,0,Styling / Design,Headlight Design,Negative,0.9,kiểu đèn định vị ban ngày ngoặt ra 2 bên,style of daytime running lights extending to both sides,Tucson,False,LOW_CONFIDENCE,True,0.7,LOW,1.4
c656914f-4e0d-4097-8500-465c04652572,1,Comfort & Space,Wheelbase,Negative,0.85,"dài quá thì trục cơ sở cũng dài, khi quay đầu xe sẽ vất vả","too long then wheelbase is also long, when turning around will be difficult",Tucson,False,LOW_CONFIDENCE,True,0.7,LOW,1.4
c656914f-4e0d-4097-8500-465c04652572,2,Value Perception,Price,Neutral,0.6,giá là từ 750 - 950tr,price from 750-950 million,Tucson,False,LOW_CONFIDENCE,True,0.7,LOW,1.4
a7a8e6ab-b8e5-4908-af93-76fa628c7c29,0,Value Perception,Competitor Comparison,Positive,0.95,Mua con CRV ngon hơn 2 con này,Buying the CRV is better than these two cars,Honda CRV,False,OK,True,47.5,MEDIUM,0.0
629ea098-12ce-425f-b97b-3d7a2cad04e2,0,Value Perception,Competitor Comparison,Positive,0.7,Moa chán m?y con trên moa mua xe ??c,"I'm tired of those cars above, I bought a car",Tucson,False,OK,True,36.68,LOW,3.37
e965d501-a176-4ba4-a01c-6a1289744d71,0,Safety & ADAS,Collision Avoidance,Positive,0.9,Cái c?nh báo va ch?m phía tr??c ... ho?t ??ng ko ?n ??nh,The forward collision warning operates unstably,Tucson,False,OK,True,51.75,MEDIUM,13.5
1f32dc12-f747-46be-a2e0-d3dc8b025a96,0,Styling / Design,Exterior Design,Negative,0.8,b? ?ui v? th?m m? à?,Are you blind about aesthetics?,Tucson,False,OK,True,0.0,LOW,0.0
16088ff1-4521-4071-bb3f-19b86b35c104,0,Value Perception,Price,Neutral,0.9,b?n hev c?ng thêm kho?ng 100tr g?n 1t?2,"HEV version adds about 100 million, close to 1.2 billion",Tucson,False,OK,True,13.5,LOW,0.0
243ea549-77be-42f8-95ca-67216e1dd2c5,0,Styling / Design,Interior Design,Positive,0.95,n?i th?t sportage chê x?u thì ch?u,"interior of Sportage, if you criticize it as ugly, I give up",Sportage,True,OK,True,49.18,MEDIUM,3.37
5e19221e-8477-49ef-9633-d051c385ea25,0,Comfort & Space,NVH,Negative,0.9,Sportage ồn hơn Tucson,Sportage is noisier than Tucson,Sportage,False,MIXED_SENTIMENT,True,0.0,LOW,0.0
5e19221e-8477-49ef-9633-d051c385ea25,1,Styling / Design,Exterior Design,Positive,0.8,"thích thiết kế của Kia hơn, nhìn nó trẻ trung, phá cách, hiện đại hơn","prefer Kia's design, looks younger, more unique, modern",Sportage,False,MIXED_SENTIMENT,True,0.0,LOW,0.0
5e19221e-8477-49ef-9633-d051c385ea25,2,Brand Perception,Assembly Quality,Negative,0.85,chất lượng lắp ráp ở VN thực sự làm mình thấy thất vọng,assembly quality in Vietnam really makes me disappointed,Sportage,False,MIXED_SENTIMENT,True,0.0,LOW,0.0
67290218-ebe9-451f-a3a6-2bb8b0773993,0,Other,General,Neutral,0.0,,,Tucson,False,OK,False,,,
8d29a6b8-68c6-4c5d-9a76-101630afa366,0,Value Perception,Competitor Comparison,Positive,0.3,cx5 l?i khó,CX-5 is difficult,Tucson,False,LOW_CONFIDENCE,True,20.06,LOW,10.12
6e030c9f-0cfd-40e8-9f4f-e313e73e397c,0,Value Perception,Price,Positive,0.8,giá là 1040 m?c c? còn th?p h?n b?n nhé,"price is 1040, even lower than your version",Tucson,False,OK,True,40.0,MEDIUM,0.0
6d072124-a2e5-4926-9681-94fd85cd321d,0,Powertrain / Performance,Acceleration,Positive,0.95,Nó hú h?n con bò r?ng khi x?ng tham gia,It howls more than a buffalo when accelerating,Tucson,False,OK,True,76.94,HIGH,58.88
6d072124-a2e5-4926-9681-94fd85cd321d,1,Comfort & Space,NVH,Positive,0.95,"c?c kì khó ch?u, nó rì máy kinh kh?ng","extremely uncomfortable, engine noise is terrible",Tucson,False,OK,True,76.94,HIGH,58.88
8ff38fc5-dbf5-4208-8640-aae83d35c603,0,Value Perception,Price,Positive,0.7,750k thì ngon,750k is good,Tucson,False,OK,True,71.83,HIGH,73.66
506e3823-8bc3-459d-aa29-1737a0f684ac,0,Powertrain / Performance,Engine Type,Neutral,0.6,dùng ??ng c? khác b?n,uses a different engine version,Tucson,False,LOW_CONFIDENCE,True,9.0,LOW,0.0
9423dda4-f202-4006-9dc7-f2a9a29833a2,0,Other,Market Outlook,Negative,0.4,h?t xe x?ng,gasoline cars are ending,Tucson,False,LOW_CONFIDENCE,False,,,
92037720-51f9-427f-a915-8b172f2866e5,0,Styling / Design,Logo Placement,Positive,0.9,nhìn cái logo KIA nó n?m l?ch l?ch khó ch?u ghê ta,"looking at the KIA logo, it's placed skewed, very uncomfortable",Tucson,False,OK,True,50.06,MEDIUM,10.12
25b52a67-0901-40c2-a232-7441e0c73e41,0,Comfort & Space,NVH,Positive,0.9,cách âm khá ok,sound insulation is quite ok,Tucson,False,MIXED_SENTIMENT,True,43.35,MEDIUM,0.0
25b52a67-0901-40c2-a232-7441e0c73e41,1,Other,General Impression,Positive,0.9,Tuc 22 nói chung là ngon,Tucson 2022 overall is good,Tucson,False,MIXED_SENTIMENT,True,43.35,MEDIUM,0.0
25b52a67-0901-40c2-a232-7441e0c73e41,2,Styling / Design,Headlight Design,Negative,0.8,đèn tối mà e đã độ bi led,lights were dim but I upgraded to LED,Tucson,False,MIXED_SENTIMENT,True,43.35,MEDIUM,0.0
c04c8c66-b803-449b-9bd3-45c19f7f363b,0,Other,General,Neutral,0.0,,,Tucson,False,OK,False,,,
6dac30c2-1e7d-4e05-a796-ca65c2fb20bb,0,Value Perception,Competitor Comparison,Positive,0.85,Giá ??y l?i ?ánh nhau v?i sorento r?i,Price is very advantageous competing with Sorento,Tucson,False,OK,True,42.5,MEDIUM,0.0
d6b1608c-508a-48b7-9d14-c3af5c42640f,0,Value Perception,Price,Neutral,0.9,"Kia Sportage 2022 giá hàn 1.6T 2WD là 24,42 tri?u ??n 36,5 tri?u",Kia Sportage 2022 price from 480 million to 717 million VND,Sportage,False,OK,True,46.59,MEDIUM,66.17
e7f556d1-cca0-4ffe-b74c-46c3111963ea,0,Other,General,Neutral,0.0,,,Tucson,False,OK,False,,,
730f8d8e-ab18-4f67-a14f-15620193e488,0,Styling / Design,Exterior Design,Positive,0.9,ngo?i th?t ??p,exterior is beautiful,Tucson,False,MIXED_SENTIMENT,True,3.77,LOW,7.55
730f8d8e-ab18-4f67-a14f-15620193e488,1,Styling / Design,Interior Design,Negative,0.95,n?i th?t ? th?i ?i?m hi?n t?i là x?u,interior at the current time is ugly,Tucson,False,MIXED_SENTIMENT,True,3.77,LOW,7.55
730f8d8e-ab18-4f67-a14f-15620193e488,2,Value Perception,Value for Money,Negative,0.85,so v?i t?m ti?n b? ra,compared to the price paid,Tucson,False,MIXED_SENTIMENT,True,3.77,LOW,7.55
a8e0f0f5-753e-412e-9f56-d2019047f774,0,Brand Perception,Assembly Quality,Positive,0.9,Tr??ng H?i l?p ráp xe không b?ng Thành Công,Truong Hai assembly quality is inferior to Thanh Cong,Tucson,False,OK,True,82.9,HIGH,75.79
bbce01e7-888b-4660-992e-6b3512fef738,0,Styling / Design,Exterior Design,Negative,0.9,con xe vừa xấu,ugly car,Stargazer,False,OK,True,0.98,LOW,1.97
bbce01e7-888b-4660-992e-6b3512fef738,1,Brand Perception,Brand Image,Negative,0.8,Hyundai xách dép cho Kia đàn em,Hyundai is inferior to younger sibling Kia,Stargazer,False,OK,True,0.98,LOW,1.97
2e391fac-bac9-4643-8ca8-36b5173f172b,0,Value Perception,Price,Neutral,0.95,Xe này giá bán bao nhiêu nh?,How much is the price of this car?,Tucson,False,OK,True,14.25,LOW,0.0
0c7c6012-026c-4821-8ed6-7234034b581b,0,Value Perception,Price,Neutral,0.9,Kia Sorento 2022 giá hàn,Kia Sorento 2022 price in Korean Won,Tucson,False,OK,True,15.19,LOW,3.37
27f68e4f-034d-4904-96b4-98a1fbeccec8,0,Other,General Impression,Negative,0.6,Ko mang v? ?âu các ông ??ng mong ngóng làm gì,"It's not coming, don't bother waiting",Tucson,False,LOW_CONFIDENCE,False,,,
f8004034-97b0-425b-90b1-51f76603011e,0,Styling / Design,Exterior Design,Negative,0.6,Chu?n  t ocd nên nhìn ng?a m?t vãi,Standard speed results in an ugly look,Tucson,False,LOW_CONFIDENCE,True,1.69,LOW,3.37
1841ebcc-942c-4b3a-8157-0ce338c8656e,0,Brand Perception,Market Popularity,Positive,0.95,tucson bên m? bán ch?y l?m,Tucson sells very well in your country,Tucson,False,OK,True,47.5,MEDIUM,0.0
b58239e1-cdd1-444a-94f9-10055aacf9ee,0,Value Perception,Price,Negative,0.9,th?p h?n kia sportage 50tr,lower than Kia Sportage by 50 million VND,Sportage,False,OK,True,5.09,LOW,10.19
