record_id,content_original,focus_model,category,parameter,sentiment,confidence,is_wow_factor,review_flag,is_substantial,content_english,translation_status,translation_source
13e6cbbc-3bd5-4d6e-8999-3a875c14ec2e,"Chi?c này lái ?n, nhà mình ?ang s? h?u m?t chi?c",Creta,Comfort & Space,Ride Quality,Positive,0.9,False,OK,True,This car drives well; my family currently owns one.,ok,auto
7ff6c69a-c1f4-4e66-a014-247bcaec1473,"Anh Kenz ?i
Xe hàn vs xe nh?t cùng 1 ?i?u ki?n s? d?ng, b?o d??ng... Thì v?n ?? ch?t l??ng sau kho?ng 5 n?m s? d?ng có c",Creta,Brand Perception; Value Perception,Brand Trust; Long-term Reliability,Positive,0.825,False,OK,True,"Brother Kenz, Korean cars vs Japanese cars under the same usage and maintenance conditions... Is there a big difference in quality after about 5 years of use? I plan to buy a car for the first time for long-term use, still worried about the durability of Korean cars.",ok,auto
c8b0c2ce-85b6-4cf2-8015-2c59636c7ef0,Con này v?i hrv thì con nào c?m giác tót h?n h? anh?,Honda HRV,Value Perception,Competitor Comparison,Neutral,0.6,False,LOW_CONFIDENCE,True,"Between this one and the HRV, which one feels better, bro?",ok,auto
8786052e-f7ed-435d-879e-1e28d221e4f2,@ em ko bi?t anh so ntn. Nh?ng sure vs anh em cao m8 n?ng 95 cân ng?i xforce ch?nh gh? h?p lý v?n r?ng h?n h?n con yaris,Toyota Yaris Cross,Comfort & Space,Cabin Space,Negative,0.9,False,OK,True,"@ I don't know how you look, but for sure with you, I'm 1.8m tall, weigh 95 kg, sitting in the Xforce with the seat adjusted properly, it's still much roomier than this Yaris.",ok,auto
32e1bb43-af92-4c23-a350-41325acea863,N?u ngang giá thì em s? ch?n Hrv rs còn chênh nh? này thì ...,Creta,Value Perception,Competitor Comparison,Positive,0.7,False,OK,True,"If the price is the same, I’d choose the HRV RS, but with this slight difference then...",ok,auto
b72754ca-30ea-4c1b-a83d-81c00aec2e55,xe này ??ng c? t?ng thêm tí n?a thì quá tuy?t,Creta,Powertrain / Performance,Engine Power,Negative,0.9,False,OK,True,This car would be perfect if the engine were a bit stronger.,ok,auto
f311eedb-18c1-4d9d-b5a3-2061e8ab07c1,Sao b?n cao c?p không có gh? lái ch?nh ?i?n ti?c quá v?y HTC ?i?! Có b? sung trang b? này trong t??ng lai ko v?y nè?,Creta,Comfort & Space,Power Driver Seat Adjustment,Negative,1.0,False,OK,True,"Why doesn't the high-end version have an electrically adjustable driver's seat? What a shame, HTC! Will this feature be added in the future?",ok,auto
8335c170-8937-4a1c-9dc2-432de448f9d9,"kh?u v? c?a mình th?y seltos h?i màu mè, thích kona h?n",Kia Seltos,Styling / Design,Exterior Design,Negative,0.9,False,OK,True,"In my opinion, the Seltos is a bit flashy; I prefer the Kona more.",ok,auto
999555e5-ef64-4e55-bc4d-44d08c22269d,"Doanh s? hrv t?i m? 2024 là h?n 151.000 xe ,huyndai tu?i gì",Honda HRV,Brand Perception,Competitor Comparison,Positive,0.95,False,OK,True,"HRV sales in the US in 2024 are over 151,000 vehicles — what is Hyundai?",ok,auto
a2885faf-5265-4450-98db-74bd942ac983,"Nó tu? th? hi?u c?a t?ng th? tr??ng bác ?, ? Thái, Indo, ?ài Loan thì XF thua xa YC v? l??ng bán hàng ?.",Toyota Yaris Cross,Value Perception,Competitor Comparison,Positive,0.95,False,OK,True,"It depends on each market's preferences, sir. In Thailand, Indonesia, and Taiwan, XF is far behind YC in sales volume.",ok,auto
e0430155-be3a-4559-90e4-f54cf6508e2a,HYUNDAI CRETA 2022 - TAM DIEM CUOC CHOI,Creta,Brand Perception,Brand Image,Positive,0.9,False,OK,True,HYUNDAI CRETA 2022 - The centerpiece of the game,ok,auto
32e1bb43-af92-4c23-a350-41325acea863,N?u ngang giá thì em s? ch?n Hrv rs còn chênh nh? này thì ...,Honda HRV,Styling / Design; Value Perception,Exterior Design; Price,Neutral,0.75,False,MIXED_SENTIMENT,True,"If the price is equal, I would choose the HRV RS, but with a difference like this, then...",ok,auto
2e2a2b41-eef4-4bf1-b54d-81aeb4286dae,"Tính ra Yaris ngon h?n ch? nh?, sao l?i không bán ch?y b?ng XForce?",Toyota Yaris Cross,Value Perception,Competitor Comparison,Positive,0.9,False,OK,True,"So the Yaris is actually better, right? Then why isn't it selling as well as the XForce?",ok,auto
97f9b1b8-2fd6-4804-9f82-85409896bd91,"Nhà mình m?i c?c em ng?c trai tr?ng xong. ?i th? lái mà không thoát n?i, xe ?i êm r?ng rãi mà c?m giác lái r?t an toàn. ",Toyota Yaris Cross,Comfort & Space; Comfort & Space; Safety & ADAS; Safety & ADAS; Brand Perception,Ride Quality; Cabin Space; Safety Features; Driving Confidence; Brand Trust,Positive,0.93,False,OK,True,"My family just put down a deposit for the white pearl ones. Went for a test drive and couldn't resist—the car is smooth, spacious, and the driving feel is very safe. Partly because of all the safety features, and partly because it's a Toyota, so we feel at ease.",ok,auto
32bf50e3-7590-4e02-8f35-4459a6f64db7,Dùng t? l?ng c?ng bi?t là b?n ch?a t?ng c?m lái yaris cross r?i,Toyota Yaris Cross,Powertrain / Performance,Driving Dynamics,Positive,0.9,False,OK,True,It's obvious you've never driven a Yaris Cross.,ok,auto
999555e5-ef64-4e55-bc4d-44d08c22269d,"Doanh s? hrv t?i m? 2024 là h?n 151.000 xe ,huyndai tu?i gì",Creta,Brand Perception,Competitor Comparison,Negative,0.9,False,OK,True,"HRV sales in the US in 2024 are over 151,000 vehicles. What is Hyundai's age?",ok,auto
ef05b25d-7cfd-42ee-ba9d-6c65f5290533,Theo tôi thì thích ko mà hon da t?t,Kia Seltos,Brand Perception,Brand Preference,Negative,0.6,False,LOW_CONFIDENCE,True,"In my opinion, I don’t like it, but isn’t Honda good?",ok,auto
f9ec4ac1-33b4-421f-add8-4eaa2412dab4,Theo ?a?nh gia? cu?a chuyên gia chuyên vê? lô?i ca?c ha?ng xe h?i thi? huyndai la? i?t lô?i nhâ?t trong ca?c do?ng xe hi,Kia Seltos,Brand Perception,Fault Record,Negative,0.9,False,OK,True,"According to expert assessments on car brand defects, Hyundai has the fewest issues among current car models, even ahead of Ford and Mercedes.",ok,auto
6aaa2f9f-9f73-4bde-bd47-3a46f4567baa,Chúc yaris cross n?m m?i bán thêm dc xe v??t xf ch? nghe kênh dìm xfore k tr??t phát nào th? này c?ng t?i. N?m m?i c? g?,Toyota Yaris Cross,Value Perception,Competitor Comparison,Positive,0.9,False,OK,True,"Wishing the Yaris Cross a new year of selling more cars to surpass the Xforce, because listening to a channel that trashes the Xforce nonstop is also a shame. Try harder in the new year.",ok,auto
fa2bd95d-c103-4c48-bd93-2cf3066c8154,"D?, c? hai xe khi ?? th? thì ng??i ng?i tr??c ??u r?t tho?i mái r?i ?ó bác ?. Bác c? ra th? ng?i mà xem ?.",Toyota Yaris Cross,Comfort & Space,Seat Comfort,Positive,0.95,False,OK,True,"Yes, when trying both cars, the front seats are very comfortable, sir. Just go and try sitting in them.",ok,auto
ce5818e6-5d4c-4572-a0bc-a942031fdf4c,"t?m nhìn 5 n?m thì kh?i l?n t?n anh ?i, th?m chí c? xe tàu 5 n?m v?n còn t?t chán",Creta,Brand Perception,Long-term Reliability,Positive,0.85,False,OK,True,"With a 5-year vision, don't overthink it, man. Even a 5-year-old Chinese car is still in great shape.",ok,auto
17218630-49e5-4fd3-80dd-c07935290ce9,Chu?n r?i bác. Con này ngon nh? Tucson nh?ng ? phân khúc th?p h?n thôi,Tucson,Value Perception,Competitor Comparison,Positive,0.9,False,OK,True,"That's right, sir. This one is as good as the Tucson, but it's just in a lower segment.",ok,auto
a5bc2859-ae13-40c7-9b61-fc898a9a8b87,mang ti?ng nline mà máy 1.5 cvt 114 mã . gi? c?y à,Creta,Powertrain / Performance; Value Perception,Engine Power; Price,Negative,0.8,False,OK,True,"It's supposed to be an N Line but with a 1.5L CVT making 114 hp? That's expensive, huh?",ok,auto
17218630-49e5-4fd3-80dd-c07935290ce9,Chu?n r?i bác. Con này ngon nh? Tucson nh?ng ? phân khúc th?p h?n thôi,Creta,Value Perception,Competitor Comparison,Positive,0.95,False,OK,True,"That's right, sir. This one is good like the Tucson, but just in a lower segment.",ok,auto
c8590c31-6db2-4278-bf94-909cc089a201,Máy 1.5 thì ch?c ch?n là y?u 1.8 thì OK,Kia Seltos,Powertrain / Performance,Engine Power,Negative,0.95,False,OK,True,"Engine 1.5 is certainly weak, 1.8 is OK.",ok,auto
93b3c389-1b76-48ea-971d-1a9a79d991ee,"? @NguyenNguyen-rk1qx  th? thì ph?i g?p Omoda C5, Lynk06, Jaecoo J7 1.6T, geely Coolray",Omoda C5,Value Perception,Competitor Comparison,Neutral,0.6,False,LOW_CONFIDENCE,True,"? @NguyenNguyen-rk1qx then you must check out Omoda C5, Lynk06, Jaecoo J7 1.6T, Geely Coolray",ok,auto
6ab1e6d7-bbe2-4e91-ba27-3ac2641714ba,??ng c? và h?p s? m?i c?a huyndai nhanh h?ng,Creta,Powertrain / Performance; Powertrain / Performance,Engine Reliability; Transmission Reliability,Negative,0.9,False,OK,True,Hyundai's new engine and transmission break down quickly.,ok,auto
c62eeb8f-f9ea-4c0f-81b6-0d270c442031,"Xe Toyota thì mua xong càng ?i v? sau càng ?ng. Xe r?t b?n ít khi ph?i thay s?a gì, mà dù có ph?i b?o d??ng thì c?ng r?.",Toyota Yaris Cross,Brand Perception; Value Perception; Brand Perception,Reliability; Maintenance Cost; Brand Trust,Positive,0.9,False,OK,True,"Toyota cars, after buying, the more you drive them, the more reliable they become. The car is very durable, rarely needing any repairs, and even if maintenance is required, it's cheap.",ok,auto
b6422b12-5ce9-49e8-9de4-64556a2feaac,Khung g?m 2 xe th? nào,Toyota Yaris Cross,Comfort & Space,Chassis Structure,Neutral,0.3,False,LOW_CONFIDENCE,True,How is the chassis of the two cars?,ok,auto
f9931fda-5e28-4979-b0ea-2b8432a2ffd0,"Vâng ?, nh?ng v?i các xe x?ng thông th??ng thì mô-men xo?n c?ng g?n nh? t??ng ???ng nhau khi cùng dung tích xy lanh bác ",Kia Seltos,Powertrain / Performance,Torque,Neutral,0.8,False,OK,True,"Yes, but with regular gasoline cars, the torque is also almost the same when the cylinder displacement is the same, sir (except for turbo). As for diesel engines, the torque is very large. For example, a pickup truck can reach up to 500 Nm, while regular gasoline cars only have 140-200-250 Nm, sir.",ok,auto
87a679be-9cd2-49c5-9736-36674d2e54f3,Ngo?i hình x?u h?n b?n th??ng,Creta,Styling / Design,Exterior Design,Negative,0.95,False,OK,True,Exterior is uglier than the regular version.,ok,auto
f210afcb-f32c-496a-a38a-70df6274a58f,V? ch?t xe thì bác ?ánh giá con này v?i con Skoda ntn ??,Creta,Value Perception,Competitor Comparison,Neutral,0.8,False,OK,True,"Regarding car quality, how would you rate this one compared to the Skoda?",ok,auto
ee2ecd81-a276-49d8-912e-880435330ac5,"tu? nhu c?u bác ?i. Thanh niên thích tr? trung bóng b?y chút s? h?p h?n ng??i quá cân ?o ?ong ??m, ch?ng h?n.

Kenz",Creta,Styling / Design; Comfort & Space,Youthful Design; Cabin Space,Neutral,0.65,False,LOW_CONFIDENCE|MIXED_SENTIMENT,True,"Naturally, uncle. Young people like being young and flashy, a bit afraid that it fits better than an overweight person in the same dress, for example. Kenz.",ok,auto
93b3c389-1b76-48ea-971d-1a9a79d991ee,"? @NguyenNguyen-rk1qx  th? thì ph?i g?p Omoda C5, Lynk06, Jaecoo J7 1.6T, geely Coolray",Creta,Value Perception,Competitor Comparison,Neutral,0.7,False,OK,True,"So then you have to compare Omoda C5, Lynk 06, Jaecoo J7 1.6T, Geely Coolray.",ok,auto
733d4fea-467c-4421-bd21-d83166344b55,Kênh car passion thì dìm TOY tân b?c MITSU      https://www.youtube.com/watch?v=H-Kh1GN1_C0,Toyota Yaris Cross,Brand Perception,Competitor Comparison,Positive,0.8,False,OK,True,The Car Passion channel then puts Toyota down to the level of Mitsubishi. https://www.youtube.com/watch?v=H-Kh1GN1_C0,ok,auto
6a12af5b-7745-4522-a4b4-0dd0cf92913e,"T?i th?y th? này, c? 2 ??u m?ng v?, mitsu r?ng thoáng h?n, toy thì an toàn ch? ??ng t?t h?n. Tôi ch?n mitsu",Toyota Yaris Cross,Comfort & Space; Safety & ADAS,Cabin Space; Active Safety,Neutral,0.95,False,MIXED_SENTIMENT,True,"I see this, both have thin body panels, Mitsubishi is more spacious, Toyota has better active safety. I choose Mitsubishi.",ok,auto
672ded58-956f-4e49-9803-4c098ff65aaf,Có ai vote Xforce gi?ng tôi không,Toyota Yaris Cross,Value Perception,Competitor Comparison,Negative,0.95,False,OK,True,Anyone voted for the Xforce like me?,ok,auto
862c681d-b43d-438e-b13c-08e5a4233a00,Chúng em r?t trân tr?ng nh?ng l?i ??ng viên c?a bác. Chúng em ?ã và s? ti?p t?c ??t l?i ích c?a khách hàng và khán gi? l,Kia Seltos,Brand Perception,After Sales Service,Positive,0.7,False,OK,True,We greatly appreciate your words of encouragement. We have and will continue to put the interests of customers and the audience above all to serve you all.,ok,auto
8c5dd6d9-ce33-4ff2-83b0-a1e9598adfc5,Quan tr?ng là ng??i ta c?n gì ! Bây gi? khách hàng ng??i ta thích xe nhi?u options công ngh? thì CX5 v?i Ford Tàu làm gì,Creta,New Tech; Brand Perception,Technology Features; Competitor Brand Image,Positive,0.85,False,OK,True,"The important thing is what people need! Nowadays, customers want cars with lots of tech features—so what do the CX-5 and the Chinese Ford have to offer?",ok,auto
47838241-3c3a-4311-8afe-3f5156cca246,Tôi th?y hình nh? trong c?m xúc anh thiên v? toyota nên có m?t s? ?i?m hay c?a xforce anh ?ánh giá l??t nhanh ho?c nói c,Toyota Yaris Cross,Comfort & Space; Other; Comfort & Space; Comfort & Space,Leg Room; Steering Feel; Seat Comfort; Center Armrest,Negative,0.875,False,OK,True,"I feel like in your review you're a bit biased towards Toyota, so you might have glossed over or misrepresented some good points of the Xforce. For example, regarding front and rear row space, if you pull the front seat all the way back and measure, you'll see the Xforce is noticeably roomier. As for the steering wheel, the Yaris needs to be described as ""stiff"" to be accurate, whereas the Xforce only gets slightly heavier at high speeds but is otherwise very smooth. The rear seats of the Xforce recline in multiple positions, which is very comfortable for the family. About the armrest, you said the Yaris's is more common—that's true—but saying it's more convenient isn't correct. In many situations, like when my wife sits in the back and needs to grab something, she doesn't need to stop on the highway, and when I park with the tail close to a wall, I don't need to move the car forward to open the trunk and get things out.",ok,auto
c8abb138-2400-4d21-a6f9-f0f0699c3229,? @thich100  Liên quan gì ??n Vin ? ?ây b?n.,Toyota Yaris Cross,Value Perception,Competitor Comparison,Positive,0.6,False,LOW_CONFIDENCE,True,"? @thich100 What does this have to do with Vin? Here, friend.",ok,auto
cfe03ffb-439e-4c11-9fff-9792dc692191,chu?n l?n bánh c?ng g?n 800tr thì thôi,Creta,Value Perception,Price,Negative,0.9,False,OK,True,"If a standard upgrade costs nearly 800 million, then forget it.",ok,auto
becf15d6-88fc-411d-aae6-760bb7f69074,@GearUpVN HD th?ng do theo h??ng thi?t k? na ná xe ??c ?ánh vào gi?i tr? thích ti?n ít th?t nhi?u dám ch?i dám ch?u nên ,Creta,Brand Perception; Value Perception,Brand Image; Competitor Comparison,Neutral,0.85,False,MIXED_SENTIMENT,True,"@GearUpVN Hyundai wins by following a design direction similar to German cars, targeting young people who want high quality at low prices, dare to take risks and accept the consequences, so they succeed. Like me, back in 2007 I bought a Korean car even though my father and uncles objected. But now Korean cars run as smoothly as a dream on the road. So in the future, the youth will only drive Chinese cars if Korean cars keep offering options at those prices, uncle.",ok,auto
35b10ebd-dffd-4759-843d-8b663b287df1,Xe x?ng nên gi?m giá c?nh tranh xe ?i?n kìa..giá này so nhìu model hãng khác quá cao,Creta,Value Perception,Price,Negative,0.9,False,OK,True,Gasoline cars should reduce prices to compete with electric cars..this price is too high compared to many models from other brands.,ok,auto
02006d3d-75ea-48b8-b420-47a2a0ca6411,"D?, thi?t k? hàng gh? th? 2 ch?t th?t bác ?.",Kia Seltos,Styling / Design,Second Row Seat Design,Positive,0.95,False,OK,True,"Oh, the second-row seat design is really good, sir.",ok,auto
902c0af8-06ea-4217-ac0f-9d8f5d8bacbb,"@huyduongkhang4166  HRV th?c s? ch? có b?n RS là x?ng ?áng ch?t HONDA. còn b?n G thì ?? h??ng th? ? m?c t?i thi?u, ch? ?",Honda HRV,Brand Perception; Value Perception,Brand Image; Feature Content,Neutral,0.925,False,MIXED_SENTIMENT,True,"The HRV truly only has the RS trim worth of HONDA. The G trim just offers the bare minimum amenities, simply used for going from A to B.",ok,auto
8dcee1b6-dbb1-484b-b02e-2ec336f9b795,Máy turbo + tr?n kính thì giá l?i b?ng bên thái. ? ch?t,Creta,Powertrain / Performance; Styling / Design; Value Perception,Turbo Engine; Glass Roof; Price,Positive,0.883,True,OK,True,"Turbo engine plus glass roof, then the price equals the Thai side. Oh shit.",ok,auto
dade571b-9046-4df7-a678-4d109b7991f3,"ko c?n l?n t?n, ?i xe ch? c?n quan tâm ??n k? b?o d??ng thì cho vào hãng là ?i tho?i mái. T ?ang ?i Tuc 15 v?n r?i, xe v",Creta,Brand Perception; Brand Perception; Value Perception; Value Perception,Brand Trust; Country of Origin Image; Durability; Maintenance Cost,Positive,0.863,False,OK,True,"No need to worry. When driving a car, you just need to pay attention to the maintenance schedule, then take it to the dealer and it runs smoothly. I'm already driving a Tucson with 150,000 km, the car is still good, just replaced the battery, tires and ABS sensor. The 150k figure means it's still better than many older cars that haven't even reached that mileage. Korean cars are still fine after 10 years, and after 10 years you're bored and want to replace it anyway, so why worry?",ok,auto
cc526b09-e702-43ed-91f5-010a25d0834b,?o b?ng th??c h?n hoi mà ông kêu xf r?ng thoáng h?n ch? nào v?y.,Toyota Yaris Cross,Comfort & Space,Cabin Space,Positive,0.8,False,OK,True,"I measured it with a ruler and it's only a bit bigger, so where do you say it's wider and more airy?",ok,auto
ebe137f5-be41-483a-ab32-e5c25d60cd08,Tôi l?i th?y nó hài hòa nh?t. Tàu thì còn th??ng hi?u m?i ki?u gì c?ng có nh?ng thi?t thòi. Nh?t thì nói th?ng ra ? phân,Creta,Styling / Design; Value Perception; Brand Perception,Design Harmony; Competitor Comparison; Country of Origin Image,Positive,0.9,False,OK,True,"I find it the most balanced again. As for Chinese models, no matter the brand, they all have some disadvantages. To be honest, in this segment, the two main competitors, the Xforce and the Yaris Cross, don't have quality as good as this one.",ok,auto
9792571a-2298-4a47-9ad5-780ef891d3e2,"D?, c?ng không hoàn toàn là v?y nh?ng th??ng th??ng th? bác ?. Xe g?m cao thì các hãng s? ph?i x? lý g?m treo ch?c ch?n ",Toyota Yaris Cross,Comfort & Space; Comfort & Space,Ride Quality; Cornering Stability,Neutral,0.9,False,OK,True,"Not entirely true, but generally that's the case. For high-ground-clearance vehicles, manufacturers have to make the suspension stiffer to reduce bouncing and vibrations, while low-clearance cars like sedans usually handle corners more tightly.",ok,auto
a7679a84-b245-479a-9370-509313ac16f0,Tôi ch? uy tín m?i ông và ??i ?? rv con này. ?ang cân nh?c e này. Ý ki?n ae th? nào khi r?t nhi?u ae chê là ngáo giá?,Creta,Value Perception,Price,Negative,0.7,False,OK,True,I only trust the reputation of the gentlemen and the team that reviewed this car. I'm considering this one. What do you guys think when a lot of people complain that it's overpriced?,ok,auto
8f248f75-744d-4079-93b6-c552d03ce546,2 em  g?n nh? nhau. ai thích dáng thì l?y thôi. ra t?t m?i ?c g?p seltos,Kia Seltos,Styling / Design; Other,Exterior Design; Availability,Neutral,0.85,False,OK,True,They're almost the same. Just pick whichever design you like. We'll see the Seltos after Tet.,ok,auto
665ece6e-2dd8-4239-94ad-2ec77838b522,Bác ?o ? v? trí gh? sau ?i .... ?o b?ng áp su?t l?p ?i ? :) th?y ngay,Kia Seltos,Comfort & Space,Rear Seat Space,Negative,0.9,False,OK,True,Try measuring the rear seat position with tire pressure :) you'll see right away.,ok,auto
966a8739-d808-4cb3-b201-0fea44f974ad,"@VietnamRoadTrip  e ko quan tâm x?ng l?m, ch? qtam khung g?m và ??ng c? con nào lái t?t h?n ?, e tính mua xe cho v? ?i l",Toyota Yaris Cross,Comfort & Space; Powertrain / Performance; Powertrain / Performance,Ride Quality; Engine Power; Handling,Neutral,0.6,False,LOW_CONFIDENCE,True,"@VietnamRoadTrip I don't really care about fuel, just the chassis and engine. Which one drives better? I'm planning to buy a car for my wife for long-term use, so I prioritize the core values :D",ok,auto
c4d142f0-af1f-4b32-8356-5b60fdb62a34,@VietnamRoadTrip  em ?ang ?i Pre Seltos nên th?y Seltos nên quay l?i AT 6 c?p nh? Kona s? ?n ??nh h?n DCT .. ??ng c? thì,Kia Seltos,Powertrain / Performance; Powertrain / Performance,Transmission; Engine Power,Neutral,0.875,False,MIXED_SENTIMENT,True,"@VietnamRoadTrip I am driving a Pre Seltos, so I think the Seltos should return to a 6-speed automatic like the Kona, which is more stable than DCT. As for the engine, 1.6 or 1.4 turbo are both fine :)",ok,auto
362697b8-4780-487b-9da4-3fdf6e1d095c,"Hì hì, nó bé quá bác nh?.",Toyota Yaris Cross,Comfort & Space,Cabin Space,Negative,0.9,False,OK,True,"Hehe, it's too small, isn't it, uncle?",ok,auto
b33bc13f-acb3-4ce1-8737-390944d3757d,C?m xúc ch?c hrv h?n. ?? h??ng th? thì con này h?n h?n,Creta,Brand Perception; Styling / Design,Brand Image; Overall Design Direction,Neutral,0.75,False,MIXED_SENTIMENT,True,"The feeling is probably the HRV is better. For enjoyment, this one is far superior.",ok,auto
4753b7a4-6f20-4aef-af12-35f0fb827a45,"@quanchu7717  YC, Xforce b?n Pre không b? c?t option ?ó",Toyota Yaris Cross,Value Perception,Competitor Comparison,Positive,0.7,False,OK,True,"@quanchu7717 Yeah, the Xforce Pre version doesn't have that option cut.",ok,auto
93b3c389-1b76-48ea-971d-1a9a79d991ee,"? @NguyenNguyen-rk1qx  th? thì ph?i g?p Omoda C5, Lynk06, Jaecoo J7 1.6T, geely Coolray",Jaecoo J7,Value Perception; Powertrain / Performance,Competitor Comparison; Engine Specification,Neutral,0.65,False,LOW_CONFIDENCE,True,"@NguyenNguyen-rk1qx then you have to see the Omoda C5, Lynk 06, Jaecoo J7 1.6T, Geely Coolray.",ok,auto
47feef85-19b3-4270-b8a5-b041226e1f78,"Kona ?i m?t mình thôi, xe ch?t và sóc, ng?i sau là m?t c?c hình",Kia Seltos,Powertrain / Performance; Comfort & Space; Comfort & Space,Acceleration; Ride Quality; Rear Seat Comfort,Positive,0.883,False,OK,True,"Kona, just go alone, the car is cramped and bumpy, sitting in the back is a torture.",ok,auto
2a502186-a998-44b3-b9b8-883d187f6fd6,"Mình ?ã s? h?u m?t chi?c creta b?n ??c bi?t. V?n hành êm, không gian r?ng rãi, g?m cao, quan sát thoáng",Creta,Comfort & Space; Comfort & Space; Other; Other,Ride Quality; Cabin Space; Ground Clearance; Visibility,Positive,0.9,False,OK,True,"I own a special edition Creta. It runs smoothly, has a spacious interior, high ground clearance, and good visibility.",ok,auto
6f53fe10-d77d-4a24-9806-ee4ffc405ee4,"@YzzphungMinhTue  v?i bác ch?t l??ng không b?ng nh?ng con yaris v?i ng khác b? m? trông uy tín h?n, r? h?n g?n 100 c? bù",Creta,Value Perception; Brand Perception; Brand Perception,Price; Quality Perception; Country of Origin Image,Negative,0.8,False,MIXED_SENTIMENT,True,"@YzzphungMinhTue, the quality is not as good as those Yaris and other cars that look more reliable. It's cheaper by nearly 100, so does that make up for the quality? The car's paintwork for the region—I don't think highly of Korean and Japanese ones.",ok,auto
54ebda5c-2ef5-4d01-a905-419c82adfa56,"Cho e h?i 2 con này, hrv so vs nissan kicks thì ntn ?, v? khung g?m và c?m giác lái thôi ?. E ?ang tính mua kicks cho v?",Honda HRV,Powertrain / Performance; Powertrain / Performance; Value Perception,Chassis; Driving Feel; Competitor Comparison,Negative,0.733,False,OK,True,I’d like to ask about these two cars—HRV versus Nissan Kicks—how do they compare? Just regarding the chassis and driving feel. I’m planning to buy a Kicks for my wife :D,ok,auto
