record_id,content_original,focus_model,category,parameter,sentiment,confidence,is_wow_factor,review_flag
1edf1950-ee98-4812-ad62-3086c8aeeba6,@VietnamRoadTrip v?n ?? mình ?i xa thì s?c t?i nhà ki?u gì,BYD M6,Powertrain / Performance,Home Charging,Negative,0.85,FALSE,OK
474b0fb4-8aa9-450c-a80e-b749a46d793f,Có th?ng ch? nào mà n? th?ng osin ko? ?i xu?t kh?u osin mà ?òi bình ??ng,BYD M6,Other,General,Neutral,0,FALSE,NO ASPECT | NONSUBSTANTIAL
ed16c74c-8014-48e0-8821-a6f62b1ab4a6,"Mình ? Nha Trang, BYD khi nào có showroom ? Nha Trang nh?? Mu?n mua mà lo m?i l?n thay ?? ph?i vào SG",BYD M6,Brand Perception,Dealer Network,Negative,0.95,FALSE,OK
a6498616-7ee9-434a-881e-d30677192565,XE 7 CH? TH?C D?NG NH? V?Y MÀ VINFAT L?I KHÔNG LÀM,BYD M6,Comfort & Space; Value Perception,Cabin Space; Competitor Comparison,Positive,0.875,FALSE,OK
16e3ad37-3efb-4224-b511-538ad1afda69,"D?, cái bác chia s? thì ?úng, nh?ng em ngh? ?ó là th?i tr??c r?i, gi? các hãng TQ em th?y h? c?ng ??u t? và phát tri?n t",BYD M6,Brand Perception,Brand Trust,Positive,0.9,FALSE,OK
153cbd8b-105a-44bb-83a2-193e510e3ab4,"Cái này ?úng là hên xui, FIAT, Renault, MG c?ng rút lui luôn và nghe nói s? tr? l?i",BYD M6,Brand Perception,Brand Trust,Neutral,0.4,FALSE,LOW_CONFIDENCE
25335ca9-eef1-4aa3-9db8-15868c3a372f,"2 xe có 2 ??n v? ?o khác nhau. Byd M6 dùng chu?n NEDC, còn VF7s dùng WLTP",BYD M6,Powertrain / Performance,Battery Range,Neutral,0.6,FALSE,LOW_CONFIDENCE
a2fe750d-b54e-4892-b5e2-ceaa85a8f9ad,"M?t vài n?m t?i khi công ngh? PIN phát tri?n, n?u t?m ?i 1 l?n s?c ??y lên t?i 1 nghìn km ch?ng h?n, khi ?ó bài toán tr?",BYD M6,New Tech; Powertrain / Performance,Battery Technology; Battery Range,Neutral,0.8,FALSE,OK
e2160449-faa3-42cc-b4bf-751479b72a28,"Nghe nói BYD s? có chi?c xe Tang v? VN, ko bik khi nào",BYD M6,Brand Perception,Brand Image,Neutral,0.8,FALSE,OK
0d9f4eff-e600-452a-b833-a6ff1cac5563,H? ???c chính ph? ?u ?ãi + s?n xu?t s? l??ng l?n nên giá r? h?n Vf là d? hi?u mà b,BYD M6,Value Perception,Price,Positive,0.9,FALSE,OK
0cd502df-c924-431c-ab54-ffe441fa5e6a,Quan tr?ng là b?o d??ng... X?c PIN.... ?? th?...,BYD M6,Value Perception; Powertrain / Performance,Maintenance Cost; Battery Range,Negative,0.6,FALSE,LOW_CONFIDENCE
0b2dec25-5f7b-4a61-bfe9-93331133162d,Không ph?i vô c? mà M? xem TQ là ??i th? s? 1 c?a nó. Vi?t Nam mình không có c?a gì ?? so sánh v?i TQ v? khoa h?c và côn,BYD M6,Brand Perception,Country of Origin Image,Positive,0.9,FALSE,OK
e07f227d-c9e7-48ea-8e67-1b45240ec87a,"d?ch v? mà 7 tr?m r?i giá cao nh?, t?m d??i 600 thì c?nh tranh ok ch? cao th? này c?ng c?ng quá.",BYD M6,Value Perception,Price,Negative,0.9,FALSE,OK
e1814896-572d-4e64-a457-15f90c9dce66,"D?, c?m ?n bác ?ã xem và chia s? quan ?i?m cá nhân, n?u so v?i qu? ?èn h?u c?a Xforce thì ?úng là còn quá t?t ?y ch? bác",BYD M6,Styling / Design,Tail Light Design,Positive,0.95,FALSE,OK
a2047674-7759-497b-a8fc-04e676e62f96,Nh?ng ? VN thì BYD ch? là con tép,BYD M6,Brand Perception,Brand Image,Negative,0.9,FALSE,OK
6b0a0ce6-bbe1-4a5e-bc38-68d8cdf8c561,"Pin LFP thì nó không cháy, ch? pin Li Ion NMC thì cháy h?n ?u?c.",BYD M6,Safety & ADAS,Battery Safety,Positive,0.95,FALSE,OK
c774f651-f9c4-43f2-a4a6-8a3d550c5360,ch?a có clip test xe ch? clip test pin quá tr?i r?i mà,BYD M6,Other,Test Content,Negative,0.7,FALSE,OK
4ee97fc3-70bf-4fa6-9897-218486ab5052,"Mình ? Nh?t 4 n?m ?ã theo dõi vin t? ngày thành l?p,Luôn ?ng h? vinfas c? v? cho vin chúc bác V??ng v??n xa h?n n?a cho ",BYD M6,Brand Perception,Brand Loyalty,Negative,0.9,FALSE,OK
9057df19-ae84-44d2-8d3a-015788c73b33,"@hoangthanh3896   mình tìm ko th?y clip test pin c?a ng??i Vi?t, b?n có share mình v?i",BYD M6,Powertrain / Performance,Battery Range,Neutral,0.85,FALSE,OK
bd3d7beb-3a7c-4657-a3d9-559a2453425d,VRT máy ?o t?c ?? có chu?n ko ? n?u là h?n 8 giây 0-100km thì nó ? b?n cao c?p 201 mã ch? b?n vi?t nam ?ang dùng là 160 ,BYD M6,Powertrain / Performance; Powertrain / Performance,Acceleration; Engine Power,Negative,0.9,FALSE,OK
74ca7935-d1dc-42b3-8e5f-b36fcaaa21f6,"D?, bác nào ch?y d?ch v? mà s?c ???c ? nhà thì dùng con này em ngh? là quá ngon ?.",BYD M6,New Tech,Home Charging Capability,Positive,0.9,FALSE,OK
3e84ee22-78e0-4eb6-b946-776aa22c2cb9,v?y ? chung c? thì không s?c ???c r?i,BYD M6,Other,Home Charging,Negative,0.9,FALSE,OK
4b55985a-103a-4f11-a98d-59774f8cbe32,Xe còn 1% pin v?n ?i ?c kho?ng 5-10km. Vì ??ng h? ?o ?ã tính tr? hao. 1% t??ng ???ng 5%. S? nh?t m?y ông xe còn 30% mà b,BYD M6,Powertrain / Performance,Battery Range,Positive,0.9,FALSE,OK
25643809-83e2-42af-beb9-45610ae42c27,?úng tôi c?ng không thích xe tàu t?i vì tôi không có ti?n ?? mua có thích c?ng không ???c th? thôi,BYD M6,Brand Perception; Value Perception,Country of Origin Image; Affordability,Negative,0.85,FALSE,OK
784b589e-1bd8-490f-9540-80452447299e,"Xe ?i?n bán là l? l?m luôn r?i bác ?, ch? không riêng gì xe Tàu xe Ta ?âu ?.",BYD M6,Brand Perception,EV Market Demand,Positive,0.7,FALSE,OK
31ebedc2-0fe6-44c6-87fe-545b156ff884,"D?, em c?ng ?ang tìm hi?u, có gì em s? c?p nh?t thông tin cho các bác sau ?. C? mà em ?o nh? v?y v?i t?t c? các xe khác ",BYD M6,Other,General,Neutral,0,FALSE,NO ASPECT | NONSUBSTANTIAL
d4482acc-48e5-4063-9c5b-505021bae543,@ ?em ch?t l??ng xe ra so ?i =)) tép là tr?m s?c thôi,BYD M6,Other,Build Quality,Negative,0.9,FALSE,OK
ef9698aa-455b-465d-913b-1542f56c623a,"D?, em th?y xu h??ng ? TQ gi? c?ng là s?c ?i?n dân d?ng t?i nhà, ch? không phát tri?n r?m r? tr?m s?c nhanh.",BYD M6,New Tech,Charging Infrastructure,Neutral,0.6,FALSE,LOW_CONFIDENCE
bb920bee-f2d4-4d6c-9d42-b872798e9660,"Sao so sánh v?y ???c. Nó bán quá nhi?u thì nó có kh? n?ng ??nh giá ? m?c th?p h?n các hãng khác, ?ã v?y  ngành ph? tr? c",BYD M6,Value Perception; Brand Perception,Price; Country of Origin Image,Positive,0.9,FALSE,OK
b473c989-3e47-4bd0-ae22-1318580f1c27,??n gi?n h? không n?. Còn ta n? quá. Ch?t l??ng th?p thì ph?i bi?t ph?n ??u.,BYD M6,Brand Perception,Build Quality,Negative,0.8,FALSE,OK
26676cc4-3087-4f52-8c83-cd9616377ce4,"m mua 1 con v? ?i r?i kêu bên tinhte ra test, th? ngu h?c =))",BYD M6,Other,Ownership Experience,Negative,0.6,FALSE,LOW_CONFIDENCE
fcb01d21-6616-4a4b-b430-3d34bdca0e5a,H? th?ng tr?m s?c h? l?p kh?p nc xem giá bán là bao nhiêu.,BYD M6,New Tech; Value Perception,Charging Network; Price,Positive,0.85,FALSE,OK
8b781ef9-91a6-4864-ab5f-a4ff0d42e42b,"Kkk 760tr mua chi?c xe . V?i s? ti?n ?ó b? ra 100tr mua ch?c t? ch?ng nhi?m k? 4 n?m, n?m ??u l?y v?n, 3 n?m còn l?i tha",BYD M6,Value Perception,Value for Money,Negative,0.9,FALSE,OK
1389e078-729c-473d-91af-5ea487d47c18,"??t tiêu ?? r?t hay, chi?c xe VF nên có t? lâu.",BYD M6,Other,General Impression,Positive,0.7,FALSE,OK
95255fcf-8f0b-4820-9be9-ef91d40534d5,quan tr?ng là Dân Vi?t h? ??i xe nhanh l?m. Mà bán l?i thì siêu l? vì mác xe Tàu,BYD M6,Value Perception; Brand Perception,Resale Value; Country of Origin Image,Negative,0.875,FALSE,OK
91ef0540-adda-452c-ab69-7dcba4deb1b0,Giá nóc kia l?p vào không s? công an à anh em,BYD M6,Other,Roof Rack,Negative,0.7,FALSE,OK
f42ce76b-3bec-4318-a5b5-0c1d875a834e,500 kh? n?ng bán cha?y h?n,BYD M6,Powertrain / Performance,Battery Range,Positive,0.7,FALSE,OK
13249bd0-b5a2-47e9-901f-3724e8b45f33,? @Aventador-lz4ti R? h?n là sao ? Xe ch?y d?ch v? c?a Vinfast là VF5 giá ch? h?n 500 tri?u thôi ! Con này ??t g?n g?p r,BYD M6,Value Perception,Price,Negative,0.9,FALSE,OK
13249bd0-b5a2-47e9-901f-3724e8b45f33,? @Aventador-lz4ti R? h?n là sao ? Xe ch?y d?ch v? c?a Vinfast là VF5 giá ch? h?n 500 tri?u thôi ! Con này ??t g?n g?p r,Vinfast VF5,Value Perception,Price,Positive,0.9,FALSE,OK
63c5d7ac-fd49-4fd3-b1a9-f50d7a2fa804,Ch?i v?i gi?ng h? h?i phòng ? VN thì ... Có khi ch?t trong ??n công an,BYD M6,Other,Ownership Experience,Negative,0.6,FALSE,LOW_CONFIDENCE
5fca0b7b-cdf5-45b8-8509-f11df6717e51,"Xe nay g?m pin r?i, dm hãng V toàn thuê pin",BYD M6,Value Perception,Battery Rental Policy,Positive,0.9,FALSE,OK
5f8976c2-923e-4f85-81a5-e111077f7362,Ông không c?p nh?t tr?m s?c bên th? 3 vs ??i lý byd h?. ? thành ph? gi? quán cafe ngta còn m? thêm d?ch v? s?c. Ch?y còn,BYD M6,New Tech,Charging Infrastructure,Negative,0.85,FALSE,OK
97368800-e56b-4a75-91b7-d44cce64346f,"Vin ?ã có con nào ch?y d?ch v? 7 ch? ?âu mà m?y bác kêu ""r? h?n xe vin""",BYD M6,Brand Perception; Value Perception,Competitor Weakness; Price vs Competitors,Positive,0.925,FALSE,OK
7beb3916-2b6f-4555-93b3-14318315b93e,"Con này taxi th?y kha khá r?i, nhìn ??p, tr??ng xe",BYD M6,Styling / Design;  Value Perception,Exterior Design; General Impression,Positive,0.9,FALSE,OK
9d2b8ac4-9a22-4107-9c92-87040cb275ca,"Xe Vin s?n xu?t trong n??c , ko m?t thu? nh?p kh?u mà v?n cao . Ngh? gì mà b?o Vin bán xe ko ??t ? Th? xem so v?i TQ xe ",BYD M6,Value Perception,Competitor Comparison,Positive,0.9,FALSE,OK
1d0f7be2-8ace-4129-9ade-8af266c00f74,@LúpNguy?n  thích xe ?i?n mua ?i thôi b?n . Bán xe ?i?n mua mg5 chán ??i stagazer r?i,Stargazer,Value Perception,Competitor Comparison,Negative,0.9,FALSE,OK
e0b23267-4e5a-442f-8855-f7e56198acd7,"D? vâng ?, chi?c này r?ng và khá to bác ?. Nói chung em th?y nhà bác nào ti?n s?c thì quá ngon.",BYD M6,Comfort & Space; Value Perception,Cabin Space; Value for Money,Positive,0.925,FALSE,OK
dca24f82-6106-4339-a1b7-f6b3194e4f35,"7kwh ?n 32A 220v dùng công t? 40A thì hay s? d?ng cb 32A là v?a ??, mình nó 1 công t?. B?n ch?a bi?t ?i?n 1 pha còn có C",BYD M6,New Tech,Charging Setup,Neutral,0.7,FALSE,OK
43610d58-f89c-41c0-8980-1a0084c5f04b,"Pin l??i ki?m c?a hãng BYD này có qu?ng cáo là làm ki?u gì c?ng s? ko cháy
?? xu?t ch? kênh ki?m 1 qu? cùi cùi test anh ",BYD M6,Brand Perception,Brand Trust,Negative,0.9,FALSE,OK
94289b34-7204-4a4f-a5cb-20f069bd0023,"@VanTran-kh9my mình ko bênh xe nào, nh?ng b?n nói Vin sx t? TQ thì ko công tâm. N?u b?n ?ã ??n xem dây chuy?n sx khung g",BYD M6,Other,General,Neutral,0,FALSE,NO ASPECT | NONSUBSTANTIAL
60d4d637-5edd-4946-924b-03f4386a1954,VF là gì mà kêu r? h?n. L?y ?âu xe tham chi?u. K vì thu? thì xe này ngang Xpander MT,BYD M6,Value Perception,Competitor Comparison,Positive,0.8,FALSE,OK
c01b9f67-64cb-48cd-a8bd-f8392f907422,"Ch?c là c? dân ? các thành ph? h?ng nhì nh? Tân An, B?n Tre. Tui th?y khu dân c? m?i ? Tân An h? t?ng OK, có sân ??u xe ",BYD M6,Other,General,Neutral,0,FALSE,NO ASPECT | NONSUBSTANTIAL
db181a3a-eb14-4ac0-b532-332e22cff2f6,ngu?i khác ko bi?t sao ch? riêng em v?n e dè các hãng TQ. Em e dè ko ph?i vì ch?t l??ng hay th??ng hi?u mà vì em s? sau ,BYD M6,Brand Perception; Brand Perception,Country of Origin Image; After Sales Service,Negative,0.925,FALSE,OK
86242b7a-e873-4c72-b017-587ccd0c6b2b,"Mình không bi?t 11kwh thì có m?c ???c không, nh?ng n?i n?u súp nhà mình b?t full công su?t là 10kwh. Nh?ng ít khi dám b?",BYD M6,Other,Home Charging Infrastructure,Neutral,0.7,FALSE,OK
cb9e71c0-0a38-4856-a549-e200917dc0d1,"Vf giá c?t c?, có mu?n ?ng h? th??ng hi?u Vi?t c?ng khó",BYD M6,Value Perception,Price,Positive,0.8,FALSE,OK
fc865800-7832-4656-b7f4-0d21275c688d,BYD co' ti'nh ba'n con Sea Lion o VN ko ad?,BYD M6,Brand Perception,Product Availability,Neutral,0.6,FALSE,LOW_CONFIDENCE
37b9b267-39dc-4db3-b9a5-744cc30912a3,B?n này tích ??c tài nh?.,BYD M6,Other,General Impression,Positive,0.4,FALSE,LOW_CONFIDENCE
a11ff269-20af-4edc-8f10-f53f0769a260,Vin ch?a ?? công ngh? ?? t?i ?u ???c tr?ng l??ng và không gian c?a kh?i pin. Byd gi?i quy?t ???c tr?m s?c thì ?úng là vi,BYD M6,New Tech; New Tech; Brand Perception,Battery Packaging Efficiency; Charging Network; Competitive Threat,Positive,0.867,FALSE,OK
d93e367c-3c5f-4442-9002-bb36ce0d1f1f,Cho em xin chi ti?t giá nóc ?,BYD M6,Value Perception,Sunroof Price,Neutral,0.95,FALSE,OK
9b0825b0-fac6-4ff9-8847-e3c687a6cfc6,Ko rành xe nh?ng suduki.?oi cao laiy th?y r? vì ng??i ta chê nó x?u? @LúpNguy?n,BYD M6,Styling / Design; Comfort & Space,Exterior Design; Cabin Space,Neutral,0.55,FALSE,LOW_CONFIDENCE|MIXED_SENTIMENT
3c8b4bbb-4454-43c6-9db1-c7408bc0398e,nhìn vào s? l??ng nó bán ra ?i ?ã bác oi k ph?i t? nhiên mà nó bán ch?y h?n tela ?âu,BYD M6,Value Perception,Competitor Comparison,Positive,0.9,FALSE,OK
68338e42-1b4f-40be-8d15-7c4d9e0ad955,? @johnwickTQ-pl1mq OEM là cái gì ? Vinfast t? thi?t k? xe c?a h? thì cái OEM ?ó còn c?n thi?t ?,BYD M6,Other,OEM Parts,Neutral,0.3,FALSE,LOW_CONFIDENCE
4fff0d4e-1cdf-4ce6-8674-6ed391c2a6c4,ph?i theo cho h?t t?m b?n nhé.theo dõi xem vin mang xe qua bi?n sang m? bán bnhieu ti?n 1 xe xong l?i xem ? vn vin bán c,BYD M6,Value Perception,Competitor Comparison,Positive,0.95,FALSE,OK
935c96c3-e65e-4e8b-b6eb-b7a5c2f35400,"Nh?ng chúng nó nói ?úng, vn th?m chí còn không có ch? thì phát tri?n là c?a h? thôi.",BYD M6,Other,General Impression,Negative,0.2,FALSE,LOW_CONFIDENCE
512b8748-5a3f-4177-9fbb-26eceb257da2,@VietnamRoadTrip  ok v?y h?i khó ? vn,BYD M6,Other,Local Suitability,Negative,0.6,FALSE,LOW_CONFIDENCE
34cb2c83-5e30-4723-bfc1-91a0ab128b0d,? @vuducdong  ??c ??t ý ô,BYD M6,Other,General,Neutral,0,FALSE,NO ASPECT | NONSUBSTANTIAL
b3d9e326-068d-41ca-a534-62f190319336,"BYD ??y m?nh ??a xe vào VN là h?p th?i.
Petro Power ?ang chu?n b? cùng ??i tác Hàn Qu?c m? r?ng m?ng l??i tr?m s?c xe ?i",BYD M6,Brand Perception; New Tech,Market Entry Strategy; Charging Infrastructure,Positive,0.875,FALSE,OK
adc188e9-f941-427e-8170-f9b986abf0e3,Kênh này khá khách quan. Không gi?ng ki?u n?nh b?t tung hô,BYD M6,Other,General,Neutral,0,FALSE,NO ASPECT | NONSUBSTANTIAL
e07f1213-c228-4e91-828f-4c1ac6560e44,"@VietnamRoadTrip s? l??ng xe BYD bán ? n??c ngoài (ngoài TQ) n?m 2024 là 417.214 xe, google trên m?ng b?ng ti?ng Anh",BYD M6,Brand Perception,Brand Image,Positive,0.8,FALSE,OK
01235550-22e6-41f7-b72e-391c43a550da,...nh?g cp vn l?i fai nghe l?i of thiên tri?u Tq... Kkk,BYD M6,Brand Perception,Country of Origin Image,Negative,0.6,FALSE,LOW_CONFIDENCE
262bd1a2-3dcc-4d18-9bc1-d605596f2ef9,li?u 7-10 n?m sau thì có pin ?? thay th? ko ? ??y m?i là v?n ??,BYD M6,Value Perception,Battery Replacement Availability,Negative,0.9,FALSE,OK
fbae09a2-1125-4226-bdb1-826884f7dc11,S?c ?i?n 220v . S?c ?i kèm 7kw quá ok,BYD M6,New Tech,Charging Capability,Positive,0.95,TRUE,OK
a4031719-bb01-4ffd-9847-cdb061195fd2,B?n này x?p vào h?ng thù lâu nh? ?au nh?ng b?n ph?i bi?t toàn b? xe vin k? c? x?ng ?i?n ??u là s?n xu?t t? TQ b?n nhé. N,BYD M6,Brand Perception; Value Perception,Country of Origin Image; Competitor Comparison,Positive,0.875,FALSE,OK
ecb77e4d-c6f2-49d4-8425-f90de53561a7,"D?, tr??c thì kém b?n ch? gi? em th?y c?ng ngon ph?t r?i bác ?, ch? xem th? nào.",BYD M6,Other,General Impression,Positive,0.7,FALSE,OK
b9d3b998-c1b2-4e2d-9854-5161390b1efc,"Nhìn vào doanh s? s? hi?u, khi b?n b? 600tr-1ty b?n có dám mua xe TQ không. Tôi thì ko, tôi mua xe Nh?t ch? c?ng ch?a dá",BYD M6,Brand Perception,Country of Origin Image,Negative,1,FALSE,OK
c2237991-7f2a-4fb0-bea7-f52ddf82faab,th?c t? là có ai mua ?âu =)),BYD M6,Other,General Impression,Negative,0.7,FALSE,OK
a67be4b0-8ed9-484c-ad3f-870179ab54dd,"?âu bác, n?m 2024 h? bán t?i h?n 4 tri?u xe mà, bán qu?c t? nhi?u ??y ?.",BYD M6,Brand Perception,Brand Image,Positive,0.9,TRUE,OK
197e0633-490d-4add-bd03-e8c53f36133c,Ch? có m?y ông mua b?ng m?m thôi m?i khen thôi. Ch?y d?ch v? thì phát sinh r?t nhi?u v?n ?? theo ý ng s? d?ng d?ch v?. K,BYD M6,Value Perception; Powertrain / Performance,Charging Infrastructure; Battery Range,Negative,0.85,FALSE,OK
e28b4898-c1ee-482b-a4ed-704eecd4e8b7,"B?t ??u vác hybrid v? r?i, sealion 6",BYD M6,Brand Perception,Brand Direction,Neutral,0.3,FALSE,LOW_CONFIDENCE
a3b8b1f7-5789-4b4a-a68e-d26a78c1bdc7,"Tôi ngh? BYD ?ang t?p trung vào công ngh? Pin ,t?ng quãng quãng ???ng lên c? 1000km cho 1 l?n s?c ,và rút ng?n th?i gian",BYD M6,New Tech; Powertrain / Performance; New Tech; Value Perception,Battery Technology; Battery Range; Charging Speed; Competitor Comparison,Positive,0.95,FALSE,OK
05482f1e-158b-4cd5-ba8a-7f4fc50ef528,Nói có xe ?i?n thì quay clip lên sao b?n ch? gi? Vin nhi?u ng??i lên m?ng x?o quá.,BYD M6,Brand Perception,Brand Trust,Positive,0.6,FALSE,LOW_CONFIDENCE
48a0dcc0-dbbd-4c8e-87ff-bc766dcd5f2d,"Dùng t? ??c quy?n không chính xác, Vi?t Nam không c?m các hãng khác vào Vi?t Nam tri?n khai l?p ??t các tr? s?c.

Còn ??",BYD M6,Other,General,Neutral,0,FALSE,NO ASPECT | NONSUBSTANTIAL
d72337e1-bb0a-4463-8238-339d22e2d78f,Tiêu chu?n th?ng trung tr? 20 ??n 30%. Còn Tiêu chu?n vinfast theo châu âu c?ng thêm 20% vào,BYD M6,Value Perception,Price,Neutral,0.2,FALSE,LOW_CONFIDENCE
924a7058-26d6-4c15-9f1c-b847d18370bd,@tuanvuha667  b?n nói ?úng nh?ng ng??i Nh?t và Ng??i Trung Qu?c h? làm. Còn b?n thì ?ang làm gì? ch?ng nh? b?n ko ph?i l,BYD M6,Other,General,Neutral,0,FALSE,NO ASPECT | NONSUBSTANTIAL
cf53ed35-6255-408d-b642-e4e7b2614b6a,?? @nguyenanh14000 nh? vin nghe nhi?u và th?y và tr?i nghi?m c?ng nhi?u r?i. T?m,BYD M6,Other,General Impression,Neutral,0.2,FALSE,LOW_CONFIDENCE
f89bbe62-c4b8-4c82-9601-4a94cf159f97,Ch?c sách dép v? giá v? ch?t l??ng . Xe VF ch?a bao gi? là r? ? VN .,BYD M6,Value Perception,Competitor Comparison,Positive,0.8,FALSE,OK
364e60f3-3aef-4fd1-9665-a683495b780b,Anh khách m?i chia s? r?t t?n tình và chân thành ?,BYD M6,Other,General,Neutral,0,FALSE,NO ASPECT | NONSUBSTANTIAL
d09da9fa-83e9-4360-b8e9-513d5e2f744d,Bán nhi?u toàn c?u c? th? là. Trong n??c nó tiêu th? là ch? y?u,BYD M6,Brand Perception,Market Presence,Neutral,0.4,FALSE,LOW_CONFIDENCE
1aec1b9c-91a7-407c-8bf7-16ddc59f36fe,750 thì c? ti?n thu? tr??c b? c?ng lên t?m 830tr r?i,BYD M6,Value Perception,Price,Neutral,0.8,FALSE,OK
7dbf5dbb-0184-4b41-b1d6-40e1682b24bf,Vimfake ??t hàng OEM t? Tq... Nh?g nhà máy bên ?ó k ch?u làm cho vim.. Kkk,BYD M6,Brand Perception,Brand Trust,Positive,0.8,FALSE,OK
69882682-cbb9-4600-9350-5cc8413b2f71,@nhanaihoang7278  ?ang so sánh ? th? tr??ng Vi?t Nam ch? th? tr??ng M? ?âu mà lôi M? vào. N?u m?t không mù thì ai c?ng t,BYD M6,Brand Perception; Brand Perception,Brand Quality; Market Presence,Neutral,0.875,FALSE,MIXED_SENTIMENT
c27477f7-6b31-49a9-81b0-dacec923552e,H? th?ng tr?m x?c vin ??u t? bi?t bao nhiêu ti?n...th? nó ??u t? tr?m s?c nh? vin xem giá có trên tr?i không,BYD M6,Value Perception,Competitor Comparison,Positive,0.85,FALSE,OK
43f2618b-39a5-45dd-b8eb-cd1f63a51a42,"Có nhi?u clip test pin rùi mak .
Khoan r?i ch?t chém b? tùm lum luôn mak ko có m?t tý khói hay l?a nào ??nh th?t s? .
Ma",BYD M6,New Tech; Brand Perception,Battery Safety; Brand Image,Positive,0.925,TRUE,OK
1dc45549-f4db-429e-81ac-dd6dcffa7e3f,B?n d?a vào ?âu ?? kh?ng ??nh là n?u logo hãng V thì giá này ch?a pin.,BYD M6,Brand Perception; Value Perception,Brand Image; Competitor Comparison,Positive,0.75,FALSE,OK
9bdc6b32-fe11-4008-b256-e5a61e52588a,"Nhi?u ng??i c? b?n kho?n v? tr?m s?c, nh?ng không ai ?? ý là c? b?n ch? có ai ?i làm ngày t?i 500km c?, tr? xe ch?y d?ch",BYD M6,Powertrain / Performance,Battery Range,Positive,0.9,FALSE,OK
3c0f2799-80e2-4264-b37f-096b67587978,B?n ?ánh giá này ch?c ch?a s? h?u xe ?i?n làm xe chính nên m?i có ?ánh giá nh? v?y. Mình cách ?ây h?n 1 n?m mua e34 bán ,VF e34,Other; Other; Other; Other; Other; Other,Home Charging Capability; Public Charging Network; Charging Speed; Daily Usability; Resale Value; Ownership Experience,Negative,0.867,FALSE,OK
bec8e682-5011-4355-a3e9-0db77f598001,"Tôi nói th?t, ?ây m?i là ng??i tiêu dùng thông thái",BYD M6,Value Perception,Value for Money,Positive,0.7,FALSE,OK
f571456c-ac23-4a60-8273-4c31566ba411,"Cái này r? mà bác, bác lên google tìm giá nóc cái là nhi?u l?m luôn ?.",BYD M6,Value Perception,Price,Negative,0.5,FALSE,LOW_CONFIDENCE
34b062d3-f31c-47eb-a135-db74818bd20f,"Th?c s? c?ng mu?n ?ng h? hàng VN và xe TQ c?ng có nh?ng h?ng ch? nh?t ??nh, nh?ng chi?c Limo Green giá ngang chi?c này (",Limogreen,Value Perception,Price,Negative,0.9,FALSE,OK
