record_id,content_original,focus_model,category,parameter,sentiment,confidence,is_wow_factor,review_flag,is_substantial,content_english,translation_status,translation_source
bb920bee-f2d4-4d6c-9d42-b872798e9660,"Sao so sánh v?y ???c. Nó bán quá nhi?u thì nó có kh? n?ng ??nh giá ? m?c th?p h?n các hãng khác, ?ã v?y  ngành ph? tr? c",BYD M6,Value Perception; Brand Perception,Price; Country of Origin Image,Positive,0.9,False,OK,True,"How can you compare like that? It sells a lot, so it can price lower than other brands, plus its industrial support sector is far ahead of Vietnam.",ok,auto
b473c989-3e47-4bd0-ae22-1318580f1c27,??n gi?n h? không n?. Còn ta n? quá. Ch?t l??ng th?p thì ph?i bi?t ph?n ??u.,BYD M6,Brand Perception,Build Quality,Negative,0.8,False,OK,True,"They simply couldn't bring themselves to do it. But we are too willing. When quality is low, you have to know how to strive.",ok,auto
fcb01d21-6616-4a4b-b430-3d34bdca0e5a,H? th?ng tr?m s?c h? l?p kh?p nc xem giá bán là bao nhiêu.,BYD M6,New Tech; Value Perception,Charging Network; Price,Positive,0.85,False,OK,True,"The charging station system they install nationwide, what's the selling price?",ok,auto
8b781ef9-91a6-4864-ab5f-a4ff0d42e42b,"Kkk 760tr mua chi?c xe . V?i s? ti?n ?ó b? ra 100tr mua ch?c t? ch?ng nhi?m k? 4 n?m, n?m ??u l?y v?n, 3 n?m còn l?i tha",BYD M6,Value Perception,Value for Money,Negative,0.9,False,OK,True,"Kek, 760 million to buy a car? With that amount, spend 100 million to buy a position for a 4-year term: first year recoup capital, the remaining 3 years you can make money freely.",ok,auto
95255fcf-8f0b-4820-9be9-ef91d40534d5,quan tr?ng là Dân Vi?t h? ??i xe nhanh l?m. Mà bán l?i thì siêu l? vì mác xe Tàu,BYD M6,Value Perception; Brand Perception,Resale Value; Country of Origin Image,Negative,0.875,False,OK,True,The important thing is that Vietnamese people scrap cars very quickly. But reselling them is super profitable because of the Chinese car brand.,ok,auto
f42ce76b-3bec-4318-a5b5-0c1d875a834e,500 kh? n?ng bán cha?y h?n,BYD M6,Powertrain / Performance,Battery Range,Positive,0.7,False,OK,True,500 more likely to sell well,ok,auto
13249bd0-b5a2-47e9-901f-3724e8b45f33,? @Aventador-lz4ti R? h?n là sao ? Xe ch?y d?ch v? c?a Vinfast là VF5 giá ch? h?n 500 tri?u thôi ! Con này ??t g?n g?p r,BYD M6,Value Perception,Price,Negative,0.9,False,OK,True,"? @Aventador-lz4ti How is it cheaper? Vinfast's ride-hailing car is the VF5, price just over 500 million! This one is nearly one and a half times the price of the VF5!",ok,auto
13249bd0-b5a2-47e9-901f-3724e8b45f33,? @Aventador-lz4ti R? h?n là sao ? Xe ch?y d?ch v? c?a Vinfast là VF5 giá ch? h?n 500 tri?u thôi ! Con này ??t g?n g?p r,Vinfast VF5,Value Perception,Price,Positive,0.9,False,OK,True,"What do you mean cheaper? The Vinfast car for ride-hailing service is the VF5, its price is just over 500 million! This one is nearly one and a half times more expensive than that VF5!",ok,auto
5fca0b7b-cdf5-45b8-8509-f11df6717e51,"Xe nay g?m pin r?i, dm hãng V toàn thuê pin",BYD M6,Value Perception,Battery Rental Policy,Positive,0.9,False,OK,True,"This car already includes the battery, but damn VinFast still makes you rent it.",ok,auto
5f8976c2-923e-4f85-81a5-e111077f7362,Ông không c?p nh?t tr?m s?c bên th? 3 vs ??i lý byd h?. ? thành ph? gi? quán cafe ngta còn m? thêm d?ch v? s?c. Ch?y còn,BYD M6,New Tech,Charging Infrastructure,Negative,0.85,False,OK,True,"They don't update the third-party charging stations versus BYD dealerships. In the city, even a coffee shop opens extra charging service. When you have 20% left, you pull over to charge. Do you plan to drive non-stop or what?",ok,auto
97368800-e56b-4a75-91b7-d44cce64346f,"Vin ?ã có con nào ch?y d?ch v? 7 ch? ?âu mà m?y bác kêu ""r? h?n xe vin""",BYD M6,Brand Perception; Value Perception,Competitor Weakness; Price vs Competitors,Positive,0.925,False,OK,True,"Vin hasn't had a seven-seat model running as a service vehicle, so why are you all saying ""cheaper than a Vin car""?",ok,auto
7beb3916-2b6f-4555-93b3-14318315b93e,"Con này taxi th?y kha khá r?i, nhìn ??p, tr??ng xe",BYD M6,Styling / Design; Comfort & Space; Value Perception,Exterior Design; Cabin Space; General Impression,Positive,0.9,False,OK,True,"This taxi is already pretty decent, looks nice, and the car looks good.",ok,auto
9d2b8ac4-9a22-4107-9c92-87040cb275ca,"Xe Vin s?n xu?t trong n??c , ko m?t thu? nh?p kh?u mà v?n cao . Ngh? gì mà b?o Vin bán xe ko ??t ? Th? xem so v?i TQ xe ",BYD M6,Value Perception,Competitor Comparison,Positive,0.9,False,OK,True,"VinFast cars are produced domestically with no import tax, yet they're still expensive. What makes you say Vin sells cars cheap? Compare them with Chinese cars sold in their domestic market — are Vin cars cheap right now?",ok,auto
1d0f7be2-8ace-4129-9ade-8af266c00f74,@LúpNguy?n  thích xe ?i?n mua ?i thôi b?n . Bán xe ?i?n mua mg5 chán ??i stagazer r?i,Stargazer,Value Perception,Competitor Comparison,Negative,0.9,False,OK,True,"If you like electric cars, just go buy one, my friend. Sell the electric car, buy an MG5—I'm tired of the Stargazer now.",ok,auto
e0b23267-4e5a-442f-8855-f7e56198acd7,"D? vâng ?, chi?c này r?ng và khá to bác ?. Nói chung em th?y nhà bác nào ti?n s?c thì quá ngon.",BYD M6,Comfort & Space; Value Perception,Cabin Space; Value for Money,Positive,0.925,False,OK,True,"Yes, this one is spacious and quite large, sir. Overall, I think any family that has the financial means will find it excellent.",ok,auto
dca24f82-6106-4339-a1b7-f6b3194e4f35,"7kwh ?n 32A 220v dùng công t? 40A thì hay s? d?ng cb 32A là v?a ??, mình nó 1 công t?. B?n ch?a bi?t ?i?n 1 pha còn có C",BYD M6,New Tech,Charging Setup,Neutral,0.7,False,OK,True,"7kWh? With 32A 220V, using a 40A switch is fine, but using a 32A circuit breaker is just right. I'm talking about a single switch. You don't seem to know that single-phase electricity also has 80A and 100A switches with 3-tier pricing. I work in this industry.",ok,auto
43610d58-f89c-41c0-8980-1a0084c5f04b,"Pin l??i ki?m c?a hãng BYD này có qu?ng cáo là làm ki?u gì c?ng s? ko cháy
?? xu?t ch? kênh ki?m 1 qu? cùi cùi test anh ",BYD M6,Brand Perception,Brand Trust,Negative,0.9,False,OK,True,"This BYD Blade Battery advertises that no matter what you do to it, it won't catch fire. I suggest just grabbing a cheap one to test so everyone can see if that's true.",ok,auto
60d4d637-5edd-4946-924b-03f4386a1954,VF là gì mà kêu r? h?n. L?y ?âu xe tham chi?u. K vì thu? thì xe này ngang Xpander MT,BYD M6,Value Perception,Competitor Comparison,Positive,0.8,False,OK,True,"What is VF that you say it's cheaper? Where is the reference car? If not for tax, this car is on par with the Xpander MT.",ok,auto
db181a3a-eb14-4ac0-b532-332e22cff2f6,ngu?i khác ko bi?t sao ch? riêng em v?n e dè các hãng TQ. Em e dè ko ph?i vì ch?t l??ng hay th??ng hi?u mà vì em s? sau ,BYD M6,Brand Perception; Brand Perception,Country of Origin Image; After Sales Service,Negative,0.925,False,OK,True,"Others may not know, but I am still wary of Chinese brands. Not because of quality or brand, but because I worry that after some time, if they don't sell well and pull out, the spare parts situation will be very concerning. Let me tell you, in 2014 I bought a Changan Horno. After 2 years, Changan withdrew, and then when it broke down, oh god, there were no replacement parts. If there were any, I had to order from Taobao or wait forever. Taking the car to the garage was a headache. By 2020, I couldn't take it anymore and had to sell it off cheap.",ok,auto
cb9e71c0-0a38-4856-a549-e200917dc0d1,"Vf giá c?t c?, có mu?n ?ng h? th??ng hi?u Vi?t c?ng khó",BYD M6,Value Perception,Price,Positive,0.8,False,OK,True,"VF's price is exorbitant, even if you want to support a Vietnamese brand it's difficult.",ok,auto
fc865800-7832-4656-b7f4-0d21275c688d,BYD co' ti'nh ba'n con Sea Lion o VN ko ad?,BYD M6,Brand Perception,Product Availability,Neutral,0.6,False,LOW_CONFIDENCE,True,"BYD, are you planning to sell the Sea Lion in Vietnam, admin?",ok,auto
a11ff269-20af-4edc-8f10-f53f0769a260,Vin ch?a ?? công ngh? ?? t?i ?u ???c tr?ng l??ng và không gian c?a kh?i pin. Byd gi?i quy?t ???c tr?m s?c thì ?úng là vi,BYD M6,New Tech; New Tech; Brand Perception,Battery Packaging Efficiency; Charging Network; Competitive Threat,Positive,0.867,False,OK,True,"Vin hasn't had the technology to optimize the weight and space of the battery pack. If BYD can solve the charging station issue, then Vin is really in big trouble.",ok,auto
d93e367c-3c5f-4442-9002-bb36ce0d1f1f,Cho em xin chi ti?t giá nóc ?,BYD M6,Value Perception,Sunroof Price,Neutral,0.95,False,OK,True,Please give me the details of the top price.,ok,auto
9b0825b0-fac6-4ff9-8847-e3c687a6cfc6,Ko rành xe nh?ng suduki.?oi cao laiy th?y r? vì ng??i ta chê nó x?u? @LúpNguy?n,BYD M6,Styling / Design; Comfort & Space,Exterior Design; Cabin Space,Neutral,0.55,False,LOW_CONFIDENCE|MIXED_SENTIMENT,True,"I'm not an expert on cars, but Suzuki? The newer models, I see they're cheap because people say they're ugly? @LúpNguyễn",ok,auto
3c8b4bbb-4454-43c6-9db1-c7408bc0398e,nhìn vào s? l??ng nó bán ra ?i ?ã bác oi k ph?i t? nhiên mà nó bán ch?y h?n tela ?âu,BYD M6,Value Perception,Competitor Comparison,Positive,0.9,False,OK,True,"Look at the number of units it sells, sir. It's not for no reason that it sells better than Tesla.",ok,auto
4fff0d4e-1cdf-4ce6-8674-6ed391c2a6c4,ph?i theo cho h?t t?m b?n nhé.theo dõi xem vin mang xe qua bi?n sang m? bán bnhieu ti?n 1 xe xong l?i xem ? vn vin bán c,BYD M6,Value Perception,Competitor Comparison,Positive,0.95,False,OK,True,"Must follow until the end of the clip, okay? Watch to see how much Vin sells a car for overseas in the US, then look at how much Vin sells that same car for in Vietnam—only then will you know who truly loves the Vietnamese people.",ok,auto
b3d9e326-068d-41ca-a534-62f190319336,"BYD ??y m?nh ??a xe vào VN là h?p th?i.
Petro Power ?ang chu?n b? cùng ??i tác Hàn Qu?c m? r?ng m?ng l??i tr?m s?c xe ?i",BYD M6,Brand Perception; New Tech,Market Entry Strategy; Charging Infrastructure,Positive,0.875,False,OK,True,"BYD is accelerating the introduction of cars into Vietnam, which is timely. Petro Power is preparing to expand the network of EV charging stations across Vietnam with a Korean partner.",ok,auto
e07f1213-c228-4e91-828f-4c1ac6560e44,"@VietnamRoadTrip s? l??ng xe BYD bán ? n??c ngoài (ngoài TQ) n?m 2024 là 417.214 xe, google trên m?ng b?ng ti?ng Anh",BYD M6,Brand Perception,Brand Image,Positive,0.8,False,OK,True,"@VietnamRoadTrip, the number of BYD cars sold abroad (outside China) in 2024 is 417,214 units, as per a Google search in English.",ok,auto
01235550-22e6-41f7-b72e-391c43a550da,...nh?g cp vn l?i fai nghe l?i of thiên tri?u Tq... Kkk,BYD M6,Brand Perception,Country of Origin Image,Negative,0.6,False,LOW_CONFIDENCE,True,...those issues again have to listen to the words of the Chinese heavenly empire... haha,ok,auto
262bd1a2-3dcc-4d18-9bc1-d605596f2ef9,li?u 7-10 n?m sau thì có pin ?? thay th? ko ? ??y m?i là v?n ??,BYD M6,Value Perception,Battery Replacement Availability,Negative,0.9,False,OK,True,Will there be batteries to replace after 7-10 years? That is the real issue.,ok,auto
fbae09a2-1125-4226-bdb1-826884f7dc11,S?c ?i?n 220v . S?c ?i kèm 7kw quá ok,BYD M6,New Tech,Charging Capability,Positive,0.95,True,OK,True,Charging electricity 220V. The included 7kW charger is very good.,ok,auto
a4031719-bb01-4ffd-9847-cdb061195fd2,B?n này x?p vào h?ng thù lâu nh? ?au nh?ng b?n ph?i bi?t toàn b? xe vin k? c? x?ng ?i?n ??u là s?n xu?t t? TQ b?n nhé. N,BYD M6,Brand Perception; Value Perception,Country of Origin Image; Competitor Comparison,Positive,0.875,False,OK,True,"You rank this as a long-time headache, but you must know that all VinFast cars, including both gasoline and electric, are made in China. So it's only natural that our people will buy more BYD now. Think it over and see.",ok,auto
b9d3b998-c1b2-4e2d-9854-5161390b1efc,"Nhìn vào doanh s? s? hi?u, khi b?n b? 600tr-1ty b?n có dám mua xe TQ không. Tôi thì ko, tôi mua xe Nh?t ch? c?ng ch?a dá",BYD M6,Brand Perception,Country of Origin Image,Negative,1.0,False,OK,True,"Looking at the sales figures, when you spend 600 million to 1 billion VND, do you dare buy a Chinese car? I don't. I buy Japanese cars, I still don't even dare to buy a V brand.",ok,auto
a67be4b0-8ed9-484c-ad3f-870179ab54dd,"?âu bác, n?m 2024 h? bán t?i h?n 4 tri?u xe mà, bán qu?c t? nhi?u ??y ?.",BYD M6,Brand Perception,Brand Image,Positive,0.9,True,OK,True,"No, sir, in 2024 they sold over 4 million cars, selling a lot internationally, you know.",ok,auto
197e0633-490d-4add-bd03-e8c53f36133c,Ch? có m?y ông mua b?ng m?m thôi m?i khen thôi. Ch?y d?ch v? thì phát sinh r?t nhi?u v?n ?? theo ý ng s? d?ng d?ch v?. K,BYD M6,Value Perception; Powertrain / Performance,Charging Infrastructure; Battery Range,Negative,0.85,False,OK,True,"Only those who bought with soft loans are the ones praising. When using the car for service, it creates a lot of problems according to the service user. Not criticizing the car, but an electric car without charging stations is a lost cause — any car is the same. Vin has charging stations everywhere, but when you're driving and hit 20%, you're already sweating. You sales guys keep commenting praises endlessly — don't fool people again.",ok,auto
e28b4898-c1ee-482b-a4ed-704eecd4e8b7,"B?t ??u vác hybrid v? r?i, sealion 6",BYD M6,Brand Perception,Brand Direction,Neutral,0.3,False,LOW_CONFIDENCE,True,"Starting to bring the hybrid home now, Sealion 6.",ok,auto
a3b8b1f7-5789-4b4a-a68e-d26a78c1bdc7,"Tôi ngh? BYD ?ang t?p trung vào công ngh? Pin ,t?ng quãng quãng ???ng lên c? 1000km cho 1 l?n s?c ,và rút ng?n th?i gian",BYD M6,New Tech; Powertrain / Performance; New Tech; Value Perception,Battery Technology; Battery Range; Charging Speed; Competitor Comparison,Positive,0.95,False,OK,True,"I think BYD is focusing on battery technology, increasing the range to 1000km per charge, and reducing charging time to 15 minutes, then Vin won't be able to compete.",ok,auto
05482f1e-158b-4cd5-ba8a-7f4fc50ef528,Nói có xe ?i?n thì quay clip lên sao b?n ch? gi? Vin nhi?u ng??i lên m?ng x?o quá.,BYD M6,Brand Perception,Brand Trust,Positive,0.6,False,LOW_CONFIDENCE,True,"You said you have an electric car, so why don't you film a video? You only talk about Vin? Too many people online are just full of it.",ok,auto
d72337e1-bb0a-4463-8238-339d22e2d78f,Tiêu chu?n th?ng trung tr? 20 ??n 30%. Còn Tiêu chu?n vinfast theo châu âu c?ng thêm 20% vào,BYD M6,Value Perception,Price,Neutral,0.2,False,LOW_CONFIDENCE,True,"The standard average is 20 to 30%. And Vinfast's standard, which follows Europe, also adds 20%.",ok,auto
f89bbe62-c4b8-4c82-9601-4a94cf159f97,Ch?c sách dép v? giá v? ch?t l??ng . Xe VF ch?a bao gi? là r? ? VN .,BYD M6,Value Perception,Competitor Comparison,Positive,0.8,False,OK,True,"Sure, clean and beautiful in price and quality. VF cars have never been cheap in Vietnam.",ok,auto
d09da9fa-83e9-4360-b8e9-513d5e2f744d,Bán nhi?u toàn c?u c? th? là. Trong n??c nó tiêu th? là ch? y?u,BYD M6,Brand Perception,Market Presence,Neutral,0.4,False,LOW_CONFIDENCE,True,"It sells a lot globally, perhaps. Domestically, it is mainly consumed.",ok,auto
1aec1b9c-91a7-407c-8bf7-16ddc59f36fe,750 thì c? ti?n thu? tr??c b? c?ng lên t?m 830tr r?i,BYD M6,Value Perception,Price,Neutral,0.8,False,OK,True,750 plus the registration fee also reaches around 830 million.,ok,auto
7dbf5dbb-0184-4b41-b1d6-40e1682b24bf,Vimfake ??t hàng OEM t? Tq... Nh?g nhà máy bên ?ó k ch?u làm cho vim.. Kkk,BYD M6,Brand Perception,Brand Trust,Positive,0.8,False,OK,True,Vimfake orders OEM from China... But the factories there refuse to make it for Vim.. Haha,ok,auto
69882682-cbb9-4600-9350-5cc8413b2f71,@nhanaihoang7278  ?ang so sánh ? th? tr??ng Vi?t Nam ch? th? tr??ng M? ?âu mà lôi M? vào. N?u m?t không mù thì ai c?ng t,BYD M6,Brand Perception; Brand Perception,Brand Quality; Market Presence,Neutral,0.875,False,MIXED_SENTIMENT,True,"@nhanaihoang7278 You're comparing? The Vietnamese market is not the US market, so why bring the US into it? If you're not blind, anyone can see that in Vietnam, VinFast cars are more common than BYD. You should ask why BYD is so good but so few people in Vietnam buy it, instead they go buy VinFast which is inferior in many ways. If you can answer that question, you wouldn't speak like that.",ok,auto
c27477f7-6b31-49a9-81b0-dacec923552e,H? th?ng tr?m x?c vin ??u t? bi?t bao nhiêu ti?n...th? nó ??u t? tr?m s?c nh? vin xem giá có trên tr?i không,BYD M6,Value Perception,Competitor Comparison,Positive,0.85,False,OK,True,The Vin charging station system invested who knows how much money... try investing in a small Vin charging station and see if the price isn't sky-high.,ok,auto
43f2618b-39a5-45dd-b8eb-cd1f63a51a42,"Có nhi?u clip test pin rùi mak .
Khoan r?i ch?t chém b? tùm lum luôn mak ko có m?t tý khói hay l?a nào ??nh th?t s? .
Ma",BYD M6,New Tech; Brand Perception,Battery Safety; Brand Image,Positive,0.925,True,OK,True,There are many battery test clips already. But then they cut and slash all over the place without any real smoke or fire. And the battery terminal is still working exactly as intended. Hope Vinfat can cooperate and transfer technology with them for this type of battery to replace lithium in the future.,ok,auto
1dc45549-f4db-429e-81ac-dd6dcffa7e3f,B?n d?a vào ?âu ?? kh?ng ??nh là n?u logo hãng V thì giá này ch?a pin.,BYD M6,Brand Perception; Value Perception,Brand Image; Competitor Comparison,Positive,0.75,False,OK,True,"Where do you base your assertion that if it's the V brand logo, then this price does not include the battery?",ok,auto
