record_id,aspect_index,category,parameter,sentiment,confidence,phrase_original,phrase_english,focus_model,is_wow_factor,review_flag
a6498616-7ee9-434a-881e-d30677192565,1,Value Perception,Competitor Comparison,Positive,0.9,MÀ VINFAT L?I KHÔNG LÀM,but VinFast doesn't make it,BYD M6,FALSE,OK
16e3ad37-3efb-4224-b511-538ad1afda69,0,Brand Perception,Brand Trust,Positive,0.9,các hãng TQ em th?y h? c?ng ??u t? và phát tri?n toàn c?u nên em ?ang t?m tin,"I see Chinese brands investing and developing globally, so I gradually trust them",BYD M6,FALSE,OK
153cbd8b-105a-44bb-83a2-193e510e3ab4,0,Brand Perception,Brand Trust,Neutral,0.4,"Cái này đúng là hên xui, FIAT, Renault, MG cũng rút lui luôn và nghe nói s? tr? l?i","This is really hit or miss, FIAT, Renault, MG also withdrew and heard that they will return",BYD M6,FALSE,LOW_CONFIDENCE
25335ca9-eef1-4aa3-9db8-15868c3a372f,0,Powertrain / Performance,Battery Range,Neutral,0.6,"Byd M6 dùng chuẩn NEDC, còn VF7s dùng WLTP","BYD M6 uses NEDC standard, while VF7s uses WLTP",BYD M6,FALSE,LOW_CONFIDENCE
a2fe750d-b54e-4892-b5e2-ceaa85a8f9ad,0,New Tech,Battery Technology,Neutral,0.8,khi công ngh? PIN phát tri?n,when battery technology develops,BYD M6,FALSE,OK
a2fe750d-b54e-4892-b5e2-ceaa85a8f9ad,1,Powertrain / Performance,Battery Range,Neutral,0.8,t?m ?i 1 l?n s?c ??y lên t?i 1 nghìn km,range per full charge up to 1000 km,BYD M6,FALSE,OK
e2160449-faa3-42cc-b4bf-751479b72a28,0,Brand Perception,Brand Image,Neutral,0.8,"Nghe nói BYD s? có chi?c xe Tang v? VN, ko bik khi nào","Heard that BYD will have the Tang car in Vietnam, don't know when",BYD M6,FALSE,OK
0d9f4eff-e600-452a-b833-a6ff1cac5563,0,Value Perception,Price,Positive,0.9,giá r? h?n Vf,price cheaper than VinFast,BYD M6,FALSE,OK
0cd502df-c924-431c-ab54-ffe441fa5e6a,0,Value Perception,Maintenance Cost,Negative,0.6,bảo dưỡng,maintenance,BYD M6,FALSE,LOW_CONFIDENCE
0cd502df-c924-431c-ab54-ffe441fa5e6a,1,Powertrain / Performance,Battery Range,Negative,0.6,Xác PIN,battery condition,BYD M6,FALSE,LOW_CONFIDENCE
0b2dec25-5f7b-4a61-bfe9-93331133162d,0,Brand Perception,Country of Origin Image,Positive,0.9,Vi?t Nam mình không có c?a gì ?? so sánh v?i TQ v? khoa h?c và công ngh? c?,Vietnam has no means to compare with China in science and technology,BYD M6,FALSE,OK
e07f227d-c9e7-48ea-8e67-1b45240ec87a,0,Value Perception,Price,Negative,0.9,"dịch vụ mà 7 trăm rồi giá cao nhỉ, tầm dưới 600 thì cạnh tranh ok chứ cao thế này cũng căng quá","Service at 700 million is high, under 600 is competitive but this high is too tough",BYD M6,FALSE,OK
e1814896-572d-4e64-a457-15f90c9dce66,0,Styling / Design,Tail Light Design,Positive,0.95,nếu so với quả đèn hậu của Xforce thì đúng là còn quá tốt,"compared to the rear taillights of the Xforce, it is still very good",BYD M6,FALSE,OK
a2047674-7759-497b-a8fc-04e676e62f96,0,Brand Perception,Brand Image,Negative,0.9,BYD chỉ là con tép,BYD is just a small shrimp,BYD M6,FALSE,OK
6b0a0ce6-bbe1-4a5e-bc38-68d8cdf8c561,0,Safety & ADAS,Battery Safety,Positive,0.95,"Pin LFP thì nó không cháy, ch? pin Li Ion NMC thì cháy h?n ?u?c.","LFP battery doesn't catch fire, Li-Ion NMC battery catches fire more.",BYD M6,FALSE,OK
c774f651-f9c4-43f2-a4a6-8a3d550c5360,0,Other,Test Content,Negative,0.7,ch?a có clip test xe,no car test video yet,BYD M6,FALSE,OK
4ee97fc3-70bf-4fa6-9897-218486ab5052,0,Brand Perception,Brand Loyalty,Negative,0.9,Luôn ?ng h? vinfas,Always support VinFast,BYD M6,FALSE,OK
9057df19-ae84-44d2-8d3a-015788c73b33,0,Powertrain / Performance,Battery Range,Neutral,0.85,"mình tìm ko th?y clip test pin c?a ng??i Vi?t, b?n có share mình v?i","I can't find a battery test clip by Vietnamese people, can you share with me?",BYD M6,FALSE,OK
bd3d7beb-3a7c-4657-a3d9-559a2453425d,0,Powertrain / Performance,Acceleration,Negative,0.9,h?n 10 giây,over 10 seconds,BYD M6,FALSE,OK
bd3d7beb-3a7c-4657-a3d9-559a2453425d,1,Powertrain / Performance,Engine Power,Negative,0.9,160 mã,160 hp,BYD M6,FALSE,OK
74ca7935-d1dc-42b3-8e5f-b36fcaaa21f6,0,New Tech,Home Charging Capability,Positive,0.9,sạc được ở nhà,can charge at home,BYD M6,FALSE,OK
3e84ee22-78e0-4eb6-b946-776aa22c2cb9,0,Other,Home Charging,Negative,0.9,v?y ? chung c? thì không s?c ???c r?i,"So in an apartment, you can't charge it.",BYD M6,FALSE,OK
4b55985a-103a-4f11-a98d-59774f8cbe32,0,Powertrain / Performance,Battery Range,Positive,0.9,Xe còn 1% pin vẫn đi được khoảng 5-10km,Car with 1% battery can still go about 5-10km,BYD M6,FALSE,OK
25643809-83e2-42af-beb9-45610ae42c27,0,Brand Perception,Country of Origin Image,Negative,0.9,không thích xe tàu,don't like Chinese cars,BYD M6,FALSE,OK
25643809-83e2-42af-beb9-45610ae42c27,1,Value Perception,Affordability,Negative,0.8,không có ti?n ?? mua,don't have money to buy,BYD M6,FALSE,OK
784b589e-1bd8-490f-9540-80452447299e,0,Brand Perception,EV Market Demand,Positive,0.7,Xe điện bán là lý lịch luôn rồi bác ơi,Electric cars are selling like crazy,BYD M6,FALSE,OK
31ebedc2-0fe6-44c6-87fe-545b156ff884,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
d4482acc-48e5-4063-9c5b-505021bae543,0,Other,Build Quality,Negative,0.9,ch?t l??ng xe ra so ?i =)),car quality is terrible,BYD M6,FALSE,OK
ef9698aa-455b-465d-913b-1542f56c623a,0,New Tech,Charging Infrastructure,Neutral,0.6,"xu h??ng ? TQ gi? c?ng là s?c ?i?n dân d?ng t?i nhà, ch? không phát tri?n r?m r? tr?m s?c nhanh","the trend in China is still to charge electric vehicles at home, not developing many fast charging stations",BYD M6,FALSE,LOW_CONFIDENCE
bb920bee-f2d4-4d6c-9d42-b872798e9660,0,Value Perception,Price,Positive,0.9,Nó bán quá nhiều thì nó có khả năng định giá ở mức thấp hơn các hãng khác,It sells so much that it can price lower than other brands,BYD M6,FALSE,OK
bb920bee-f2d4-4d6c-9d42-b872798e9660,1,Brand Perception,Country of Origin Image,Positive,0.9,ngành phụ trợ công nghiệp của nó lại hơn vn quá nhiều,its supporting industry is far ahead of Vietnam,BYD M6,FALSE,OK
b473c989-3e47-4bd0-ae22-1318580f1c27,0,Brand Perception,Build Quality,Negative,0.8,Ch?t l??ng th?p,Low quality,BYD M6,FALSE,OK
26676cc4-3087-4f52-8c83-cd9616377ce4,0,Other,Ownership Experience,Negative,0.6,"m mua 1 con v? ?i r?i kêu bên tinhte ra test, th? ngu h?c","I bought a car and called Tinhte to test, that's stupid",BYD M6,FALSE,LOW_CONFIDENCE
fcb01d21-6616-4a4b-b430-3d34bdca0e5a,0,New Tech,Charging Network,Positive,0.9,H? th?ng tr?m s?c h? l?p kh?p nc,Charging station system supports nationwide installation,BYD M6,FALSE,OK
fcb01d21-6616-4a4b-b430-3d34bdca0e5a,1,Value Perception,Price,Neutral,0.8,xem giá bán là bao nhiêu,see what the selling price is,BYD M6,FALSE,OK
8b781ef9-91a6-4864-ab5f-a4ff0d42e42b,0,Value Perception,Value for Money,Negative,0.9,"V?i s? ti?n ?ó b? ra 100tr mua ch?c t? ch?ng nhi?m k? 4 n?m, n?m ??u l?y v?n, 3 n?m còn l?i tha h? l?m ti?n","With that money, spend 100 million to buy a car for a 4-year term, first year get back capital, remaining 3 years make money freely",BYD M6,FALSE,OK
1389e078-729c-473d-91af-5ea487d47c18,0,Other,General Impression,Positive,0.7,"??t tiêu ?? r?t hay, chi?c xe VF nên có t? lâu.","Very good title, the VF car should have had it long ago.",BYD M6,FALSE,OK
95255fcf-8f0b-4820-9be9-ef91d40534d5,0,Value Perception,Resale Value,Negative,0.9,bán l?i thì siêu l? vì mác xe Tàu,reselling is a huge loss because of the Chinese brand label,BYD M6,FALSE,OK
95255fcf-8f0b-4820-9be9-ef91d40534d5,1,Brand Perception,Country of Origin Image,Negative,0.85,mác xe Tàu,Chinese car brand,BYD M6,FALSE,OK
91ef0540-adda-452c-ab69-7dcba4deb1b0,0,Other,Roof Rack,Negative,0.7,Giá nóc kia l?p vào không s? công an à anh em,"Installing that roof rack, not afraid of police, guys?",BYD M6,FALSE,OK
f42ce76b-3bec-4318-a5b5-0c1d875a834e,0,Powertrain / Performance,Battery Range,Positive,0.7,500 kh? n?ng bán cha?y h?n,500 km range sells better,BYD M6,FALSE,OK
13249bd0-b5a2-47e9-901f-3724e8b45f33,0,Value Perception,Price,Negative,0.9,Con này đắt gần gấp rưỡi con VF5 đó,This car costs nearly 1.5 times the VF5,BYD M6,FALSE,OK
13249bd0-b5a2-47e9-901f-3724e8b45f33,0,Value Perception,Price,Positive,0.9,VF5 giá ch? h?n 500 tri?u thôi !,VF5 price only over 500 million!,Vinfast VF5,FALSE,OK
63c5d7ac-fd49-4fd3-b1a9-f50d7a2fa804,0,Other,Ownership Experience,Negative,0.6,Ch?i v?i gi?ng h? h?i phòng ? VN thì ... Có khi ch?t trong ??n công an,Playing with that kind of question room in VN then ... Might die in the police station.,BYD M6,FALSE,LOW_CONFIDENCE
5fca0b7b-cdf5-45b8-8509-f11df6717e51,0,Value Perception,Battery Rental Policy,Positive,0.9,hãng V toàn thuê pin,Brand V always rents batteries,BYD M6,FALSE,OK
5f8976c2-923e-4f85-81a5-e111077f7362,0,New Tech,Charging Infrastructure,Negative,0.85,Ông không c?p nh?t tr?m s?c bên th? 3 vs ??i lý byd h?. ? thành ph? gi? quán cafe ngta còn m? thêm d?ch v? s?c. Ch?y còn 20 % t?p qua s?c. Tính ch?y ko ngh? hay gì,"You don't update third-party charging stations vs BYD dealers? In the city now, coffee shops even offer charging services. Running at 20%, pull over to charge. Do you intend to drive without stopping?",BYD M6,FALSE,OK
97368800-e56b-4a75-91b7-d44cce64346f,0,Brand Perception,Competitor Weakness,Positive,0.9,Vin ?ã có con nào ch?y d?ch v? 7 ch? ?âu,Vin doesn't have any 7-seater for service,BYD M6,FALSE,OK
97368800-e56b-4a75-91b7-d44cce64346f,1,Value Perception,Price vs Competitors,Positive,0.95,r? h?n xe vin,cheaper than Vin's car,BYD M6,FALSE,OK
7beb3916-2b6f-4555-93b3-14318315b93e,0,Styling / Design,Exterior Design,Positive,0.95,nhìn ??p,nice looking,BYD M6,FALSE,OK
7beb3916-2b6f-4555-93b3-14318315b93e,2,Value Perception,General Impression,Positive,0.8,kha khá r?i,quite good as a taxi,BYD M6,FALSE,OK
9d2b8ac4-9a22-4107-9c92-87040cb275ca,0,Value Perception,Competitor Comparison,Positive,0.9,Thử xem so với TQ xe bán nội địa thì xe Vin hiện tại có đắt ko?,"Try comparing with Chinese cars sold domestically, are Vin cars currently expensive?",BYD M6,FALSE,OK
1d0f7be2-8ace-4129-9ade-8af266c00f74,0,Value Perception,Competitor Comparison,Negative,0.9,chán đợi stargazer rồi,bored waiting for Stargazer,Stargazer,FALSE,OK
e0b23267-4e5a-442f-8855-f7e56198acd7,0,Comfort & Space,Cabin Space,Positive,0.95,chi?c này r?ng và khá to bác ?,this car is spacious and quite large,BYD M6,FALSE,OK
e0b23267-4e5a-442f-8855-f7e56198acd7,1,Value Perception,Value for Money,Positive,0.9,nhà bác nào ti?n s?c thì quá ngon,"if your family has the means, it is very good",BYD M6,FALSE,OK
dca24f82-6106-4339-a1b7-f6b3194e4f35,0,New Tech,Charging Setup,Neutral,0.7,7kwh ?n 32A 220v dùng công t? 40A thì hay s? d?ng cb 32A là v?a ??,"7kWh at 32A 220V, using a 40A contactor then better to use a 32A circuit breaker is just right",BYD M6,FALSE,OK
43610d58-f89c-41c0-8980-1a0084c5f04b,0,Brand Perception,Brand Trust,Negative,0.9,Pin l??i ki?m c?a hãng BYD này có qu?ng cáo là làm ki?u gì c?ng s? ko cháy,"The blade battery of BYD brand advertises that no matter what, it won't catch fire",BYD M6,FALSE,OK
94289b34-7204-4a4f-a5cb-20f069bd0023,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
60d4d637-5edd-4946-924b-03f4386a1954,0,Value Perception,Competitor Comparison,Positive,0.8,xe này ngang Xpander MT,this car is on par with Xpander MT,BYD M6,FALSE,OK
c01b9f67-64cb-48cd-a8bd-f8392f907422,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
db181a3a-eb14-4ac0-b532-332e22cff2f6,0,Brand Perception,Country of Origin Image,Negative,0.95,v?n e dè các hãng TQ,still wary of Chinese brands,BYD M6,FALSE,OK
db181a3a-eb14-4ac0-b532-332e22cff2f6,1,Brand Perception,After Sales Service,Negative,0.9,s? sau 1 th?i gian h? bán ko ?c h? rút v? thì kho?ng ph? tùng r?t ?áng lo,"fear that after a while they can't sell and withdraw, parts become very worrying",BYD M6,FALSE,OK
86242b7a-e873-4c72-b017-587ccd0c6b2b,0,Other,Home Charging Infrastructure,Neutral,0.7,"Mình không biết 11kwh thì có mắc được không, nhưng nói nếu súp nhà mình bật full công suất là 10kwh","I don't know if 11kWh can be installed, but if my house's main switch is at full capacity it's 10kWh",BYD M6,FALSE,OK
cb9e71c0-0a38-4856-a549-e200917dc0d1,0,Value Perception,Price,Positive,0.8,"Vf giá c?t c?, có mu?n ?ng h? th??ng hi?u Vi?t c?ng khó","VF price is steep, even if you want to support a Vietnamese brand, it's difficult",BYD M6,FALSE,OK
fc865800-7832-4656-b7f4-0d21275c688d,0,Brand Perception,Product Availability,Neutral,0.6,BYD co' ti'nh ba'n con Sea Lion o VN ko ad?,"Does BYD plan to sell the Sea Lion in Vietnam, admin?",BYD M6,FALSE,LOW_CONFIDENCE
37b9b267-39dc-4db3-b9a5-744cc30912a3,0,Other,General Impression,Positive,0.4,B?n này tích ??c tài nh?.,"This version has special features, right?",BYD M6,FALSE,LOW_CONFIDENCE
a11ff269-20af-4edc-8f10-f53f0769a260,0,New Tech,Battery Packaging Efficiency,Positive,0.9,Vin chưa thể tối ưu được trọng lượng và không gian của khối pin,Vin hasn't yet optimized the weight and space of the battery pack,BYD M6,FALSE,OK
a11ff269-20af-4edc-8f10-f53f0769a260,1,New Tech,Charging Network,Positive,0.9,Byd giải quyết được trạm sạc,BYD solves the charging station,BYD M6,FALSE,OK
a11ff269-20af-4edc-8f10-f53f0769a260,2,Brand Perception,Competitive Threat,Positive,0.8,thì đúng là vin nguy to,then Vin is really in danger,BYD M6,FALSE,OK
d93e367c-3c5f-4442-9002-bb36ce0d1f1f,0,Value Perception,Sunroof Price,Neutral,0.95,Cho em xin chi ti?t giá nóc ?,Can I get details of sunroof price?,BYD M6,FALSE,OK
9b0825b0-fac6-4ff9-8847-e3c687a6cfc6,0,Styling / Design,Exterior Design,Negative,0.6,người ta chê nó xấu,people criticize it as ugly,BYD M6,FALSE,LOW_CONFIDENCE|MIXED_SENTIMENT
9b0825b0-fac6-4ff9-8847-e3c687a6cfc6,1,Comfort & Space,Cabin Space,Positive,0.5,cao lớn lái thấy rả,tall person driving feels spacious,BYD M6,FALSE,LOW_CONFIDENCE|MIXED_SENTIMENT
3c8b4bbb-4454-43c6-9db1-c7408bc0398e,0,Value Perception,Competitor Comparison,Positive,0.9,k ph?i t? nhiên mà nó bán ch?y h?n tela,it's not natural that it sells more than Tesla,BYD M6,FALSE,OK
68338e42-1b4f-40be-8d15-7c4d9e0ad955,0,Other,OEM Parts,Neutral,0.3,Vinfast tự thiết kế xe của họ thì cái OEM đó còn cần thiết ?,"If Vinfast designs their own cars, is that OEM still necessary?",BYD M6,FALSE,LOW_CONFIDENCE
4fff0d4e-1cdf-4ce6-8674-6ed391c2a6c4,0,Value Perception,Competitor Comparison,Positive,0.95,vin bán con xe đó bnhiu tiền mới là người yêu dân việt,Vinfast sells that car at what price to truly love the Vietnamese people,BYD M6,FALSE,OK
935c96c3-e65e-4e8b-b6eb-b7a5c2f35400,0,Other,General Impression,Negative,0.2,vn th?m chí còn không có ch? thì phát tri?n là c?a h? thôi.,"Vietnam doesn't even have a place, so development is theirs.",BYD M6,FALSE,LOW_CONFIDENCE
512b8748-5a3f-4177-9fbb-26eceb257da2,0,Other,Local Suitability,Negative,0.6,h?i khó ? vn,a bit difficult in Vietnam,BYD M6,FALSE,LOW_CONFIDENCE
34cb2c83-5e30-4723-bfc1-91a0ab128b0d,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
b3d9e326-068d-41ca-a534-62f190319336,0,Brand Perception,Market Entry Strategy,Positive,0.9,BYD ??y m?nh ??a xe vào VN là h?p th?i,BYD strongly brings cars into Vietnam is timely,BYD M6,FALSE,OK
b3d9e326-068d-41ca-a534-62f190319336,1,New Tech,Charging Infrastructure,Positive,0.85,Petro Power ?ang chu?n b? cùng ??i tác Hàn Qu?c m? r?ng m?ng l??i tr?m s?c xe ?i?n kh?p VN,Petro Power is preparing with Korean partners to expand EV charging stations throughout Vietnam,BYD M6,FALSE,OK
adc188e9-f941-427e-8170-f9b986abf0e3,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
e07f1213-c228-4e91-828f-4c1ac6560e44,0,Brand Perception,Brand Image,Positive,0.8,s? l??ng xe BYD bán ? n??c ngoài (ngoài TQ) n?m 2024 là 417.214 xe,"Number of BYD cars sold abroad (outside China) in 2024 is 417,214 units",BYD M6,FALSE,OK
01235550-22e6-41f7-b72e-391c43a550da,0,Brand Perception,Country of Origin Image,Negative,0.6,nghe l?i of thiên tri?u Tq,must listen to the Chinese dynasty,BYD M6,FALSE,LOW_CONFIDENCE
262bd1a2-3dcc-4d18-9bc1-d605596f2ef9,0,Value Perception,Battery Replacement Availability,Negative,0.9,li?u 7-10 n?m sau thì có pin ?? thay th? ko ? ??y m?i là v?n ??,"After 7-10 years, will there be batteries to replace? That's the real problem.",BYD M6,FALSE,OK
fbae09a2-1125-4226-bdb1-826884f7dc11,0,New Tech,Charging Capability,Positive,0.95,S?c ?i kèm 7kw quá ok,"7kW charging included, very good",BYD M6,TRUE,OK
a4031719-bb01-4ffd-9847-cdb061195fd2,0,Brand Perception,Country of Origin Image,Positive,0.9,toàn bộ xe vin kể cả xăng điện đều là sản xuất từ TQ,"all VinFast cars, including gasoline and electric, are manufactured in China",BYD M6,FALSE,OK
a4031719-bb01-4ffd-9847-cdb061195fd2,1,Value Perception,Competitor Comparison,Positive,0.85,dân ta sẽ mua byd nhiều hơn là đương nhiên,"our people will buy BYD more, naturally",BYD M6,FALSE,OK
ecb77e4d-c6f2-49d4-8425-f90de53561a7,0,Other,General Impression,Positive,0.7,cũng ngon phết rồi,quite good now,BYD M6,FALSE,OK
b9d3b998-c1b2-4e2d-9854-5161390b1efc,0,Brand Perception,Country of Origin Image,Negative,1,khi b?n b? 600tr-1ty b?n có dám mua xe TQ không. Tôi thì ko,"when spending 600 million to 1 billion, would you dare to buy a Chinese car? I wouldn't.",BYD M6,FALSE,OK
c2237991-7f2a-4fb0-bea7-f52ddf82faab,0,Other,General Impression,Negative,0.7,th?c t? là có ai mua ?âu,"Actually, who buys it?",BYD M6,FALSE,OK
a67be4b0-8ed9-484c-ad3f-870179ab54dd,0,Brand Perception,Brand Image,Positive,0.9,năm 2024 họ bán tới hơn 4 triệu xe,In 2024 they sold over 4 million cars,BYD M6,TRUE,OK
197e0633-490d-4add-bd03-e8c53f36133c,0,Value Perception,Charging Infrastructure,Negative,0.8,xe ?i?n ko có tr?m s?c thì thua,an electric car without charging stations is a loss,BYD M6,FALSE,OK
197e0633-490d-4add-bd03-e8c53f36133c,1,Powertrain / Performance,Battery Range,Negative,0.9,ch?y xe còn 20% là ?? ng m? hôi r?i,"running with 20% battery, you still sweat",BYD M6,FALSE,OK
e28b4898-c1ee-482b-a4ed-704eecd4e8b7,0,Brand Perception,Brand Direction,Neutral,0.3,"B?t ??u vác hybrid v? r?i, sealion 6","Starting to bring hybrid back, Sealion 6",BYD M6,FALSE,LOW_CONFIDENCE
a3b8b1f7-5789-4b4a-a68e-d26a78c1bdc7,0,New Tech,Battery Technology,Positive,0.95,BYD đang tập trung vào công nghệ Pin,BYD is focusing on battery technology,BYD M6,FALSE,OK
a3b8b1f7-5789-4b4a-a68e-d26a78c1bdc7,1,Powertrain / Performance,Battery Range,Positive,0.95,tăng quãng đường lên cả 1000km cho 1 lần sạc,increase range to 1000km per charge,BYD M6,FALSE,OK
a3b8b1f7-5789-4b4a-a68e-d26a78c1bdc7,2,New Tech,Charging Speed,Positive,0.95,rút ngắn thời gian sạc xuống 15p,shorten charging time to 15 minutes,BYD M6,FALSE,OK
a3b8b1f7-5789-4b4a-a68e-d26a78c1bdc7,3,Value Perception,Competitor Comparison,Positive,0.95,sẽ Vin cạnh tranh ko nổi,Vin will not be able to compete,BYD M6,FALSE,OK
05482f1e-158b-4cd5-ba8a-7f4fc50ef528,0,Brand Perception,Brand Trust,Positive,0.6,nhi?u ng??i lên m?ng x?o quá,many people online are too fake,BYD M6,FALSE,LOW_CONFIDENCE
48a0dcc0-dbbd-4c8e-87ff-bc766dcd5f2d,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
d72337e1-bb0a-4463-8238-339d22e2d78f,0,Value Perception,Price,Neutral,0.2,Tiêu chu?n th?ng trung tr? 20 ??n 30%. Còn Tiêu chu?n vinfast theo châu âu c?ng thêm 20% vào,Standard direct win 20 to 30%. Also Vinfast standard according to Europe adds 20%,BYD M6,FALSE,LOW_CONFIDENCE
924a7058-26d6-4c15-9f1c-b847d18370bd,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
cf53ed35-6255-408d-b642-e4e7b2614b6a,0,Other,General Impression,Neutral,0.2,nh? vin nghe nhi?u và th?y và tr?i nghi?m c?ng nhi?u r?i. T?m,Heard and experienced a lot about Vin.,BYD M6,FALSE,LOW_CONFIDENCE
f89bbe62-c4b8-4c82-9601-4a94cf159f97,0,Value Perception,Competitor Comparison,Positive,0.8,Xe VF ch?a bao gi? là r? ? VN,VF cars have never been cheap in Vietnam,BYD M6,FALSE,OK
364e60f3-3aef-4fd1-9665-a683495b780b,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
d09da9fa-83e9-4360-b8e9-513d5e2f744d,0,Brand Perception,Market Presence,Neutral,0.4,Bán nhi?u toàn c?u c? th? là. Trong n??c nó tiêu th? là ch? y?u,Selling a lot globally maybe. Domestically it is mainly consumed.,BYD M6,FALSE,LOW_CONFIDENCE
1aec1b9c-91a7-407c-8bf7-16ddc59f36fe,0,Value Perception,Price,Neutral,0.8,750 thì c? ti?n thu? tr??c b? c?ng lên t?m 830tr r?i,The price plus registration tax totals around 830 million VND,BYD M6,FALSE,OK
7dbf5dbb-0184-4b41-b1d6-40e1682b24bf,0,Brand Perception,Brand Trust,Positive,0.8,Vimfake ??t hàng OEM t? Tq,Vimfake orders OEM from China,BYD M6,FALSE,OK
69882682-cbb9-4600-9350-5cc8413b2f71,0,Brand Perception,Brand Quality,Positive,0.9,BYD tốt như vậy,BYD is so good,BYD M6,FALSE,MIXED_SENTIMENT
69882682-cbb9-4600-9350-5cc8413b2f71,1,Brand Perception,Market Presence,Negative,0.85,xe Vin chạy nhiều hơn BYD,Vinfast cars are more popular than BYD,BYD M6,FALSE,MIXED_SENTIMENT
c27477f7-6b31-49a9-81b0-dacec923552e,0,Value Perception,Competitor Comparison,Positive,0.85,xem giá có trên tr?i không,see if the price is sky-high,BYD M6,FALSE,OK
43f2618b-39a5-45dd-b8eb-cd1f63a51a42,0,New Tech,Battery Safety,Positive,0.95,ko có m?t tý khói hay l?a nào ??nh th?t s?,"not a bit of smoke or fire, truly remarkable",BYD M6,TRUE,OK
43f2618b-39a5-45dd-b8eb-cd1f63a51a42,1,Brand Perception,Brand Image,Positive,0.9,Hy v?ng vinfat s?p t?i có th? h?p tác chuy?n giao công ngh? vs h? v? lo?i pin này thay cho pin lithium,Hope Vinfast can cooperate to transfer technology with them on this battery type to replace lithium,BYD M6,TRUE,OK
1dc45549-f4db-429e-81ac-dd6dcffa7e3f,0,Brand Perception,Brand Image,Positive,0.8,n?u logo hãng V thì giá này ch?a pin,"if the logo is brand V, then this price does not include battery",BYD M6,FALSE,OK
1dc45549-f4db-429e-81ac-dd6dcffa7e3f,1,Value Perception,Competitor Comparison,Positive,0.7,n?u logo hãng V thì giá này ch?a pin,"if the logo is brand V, then this price does not include battery",BYD M6,FALSE,OK
