record_id,content_original,focus_model,category,parameter,sentiment,confidence,is_wow_factor,review_flag,is_substantial,content_english,translation_status,translation_source
ecb63289-5a37-43f8-ae67-107dbc22295e,Nhà máy làm thêm cốp trước thì tốt hơn,VinFast VF3,Comfort & Space,Frunk Space,Neutral,0.8,False,OK,True,The factory made it better to add a front trunk,ok,auto
cda20596-c574-4ed8-a94f-2e5ec7a1bfc7,"VF5 hơn hẳn vf3 vì khung gầm, động cơ, pin và kích thước. Option có thể cắt bớt nhưng cốt lõi vẫn hơn nhiều vf3. Phù hợp",VinFast VF3,Powertrain / Performance; Powertrain / Performance; Comfort & Space; Value Perception,Engine Power; Battery Range; Cabin Space; Competitor Comparison,Negative,0.9,False,WOW_NOT_POSITIVE,True,"The VF5 is superior to the VF3 because of its chassis, motor, battery and size. Option can be cut down but the core is still much better than vf3. Suitable for service and personal travel, small families. Very ok 👍",ok,auto
cda20596-c574-4ed8-a94f-2e5ec7a1bfc7,"VF5 hơn hẳn vf3 vì khung gầm, động cơ, pin và kích thước. Option có thể cắt bớt nhưng cốt lõi vẫn hơn nhiều vf3. Phù hợp",Vinfast VF5,Powertrain / Performance; Powertrain / Performance; Comfort & Space; Value Perception; Other,Engine Power; Battery Range; Cabin Space; Competitor Comparison; General Impression,Positive,0.88,False,OK,True,"The VF5 is superior to the VF3 because of its chassis, motor, battery and size. Option can be cut down but the core is still much better than vf3. Suitable for service and personal travel, small families. Very ok 👍",ok,auto
a4b9456a-9bc1-4d86-a489-8a2d4feb5be8,"Cảm ơn b nói điều ai cũng biết , vì nó đắt hơn gần 200 chai thì chả vậy",VinFast VF3,Value Perception,Price,Negative,0.9,False,OK,True,"Thank you for saying what everyone knows, because it's almost 200 bottles more expensive than that",ok,auto
a2d53772-a865-4d3d-9cb3-8e84816a43eb,toyota nên dạy khách nên lái xe thế nào để tránh đâm đụng vì xe của hãng toàn thùng tôn di động đụng là nghẻo luôn,VinFast VF3,Safety & ADAS; Brand Perception,Crash Safety; Brand Trust,Positive,0.85,False,OK,True,Toyota should teach customers how to drive to avoid collisions because their cars are all portable metal boxes and crashing will cause them to crash.,ok,auto
6a5de4c9-6605-4931-89e2-2a5ed7164cd6,@HoSoDen-u6g toàn daihatsu nhái toy thôi,VinFast VF3,Brand Perception,Brand Image,Positive,0.8,False,OK,True,@HoSoDen-u6g are all fake daihatsu toys,ok,auto
ace93367-6247-4b80-8cf8-d17eb7bb1829,nhiều anh em tài xế trong nước đăng FB tiktok khuyên đừng mua VF để khỏi mât tiền oan mà vẫn có người đâm đầu vô... hài ,VinFast VF3,Brand Perception; Value Perception,Brand Trust; Value for Money,Negative,0.875,False,OK,True,"Many drivers in the country posted on Facebook tiktok advising them not to buy VF to avoid losing money unjustly, but there are still people crashing... it's so funny.",ok,auto
93d32c8c-b13b-4490-b89b-54e248ad293c,"Dân mua vì đi lời lãi thì dân mua, tiền ai nấy tiêu, bạn cứ đi thử và tính toán thực tế đi mới thấy. Đọc mạng câu view t",VinFast VF3,Value Perception,Competitor Comparison,Neutral,0.7,False,OK,True,"People buy because it makes a profit, so people buy, everyone spends money, just try and calculate the reality to see. If you read online for views, you will be deceived and poisoned.",ok,auto
fd534a85-a8a1-4529-9db1-a3f9a4b3c835,"Nhảm vậy bác, tôi đã đi VF3 nếu có lên đời mua xe khác tôi cũng sẽ mua xe VinFast đây nè.",VinFast VF3,Brand Perception,Brand Loyalty,Positive,0.9,False,OK,True,"That's nonsense, I went with VF3. If I were to buy another car in life, I would also buy a VinFast car.",ok,auto
a4bad41d-965a-4c09-afb1-060b107620b6,Mình làm nghề xe ở Mỹ.Mình không biết tại sao Vinfast không đem VF3 sang Mỹ nhất là Cali vì mẫu xe này sẽ phù hợp thị hi,VinFast VF3,Styling / Design; Value Perception,Body Shape; Competitor Comparison,Positive,0.85,False,OK,True,"I work as a car owner in the US. I don't know why Vinfast doesn't bring the VF3 to the US, especially Cali because this model will suit the tastes of American people because they also like the car's styling. It's similar to an American Jeep.",ok,auto
c82fca46-6255-4e11-aab4-e83aaae60328,ko đủ an toàn để bán âu mỹ. Ở Âu Mỹ thì khó có xe giá rẻ,VinFast VF3,Safety & ADAS; Value Perception,Safety Standards; Price,Neutral,0.85,False,OK,True,"Not safe enough to sell to Europe and America. In Europe and America, it is difficult to find cheap cars",ok,auto
18dec2e3-823c-4824-ad95-7bb04b4ba2eb,"vf3 đi đô thị ngon rồi , ko tốn xăng nuôi xe nhàn ko",VinFast VF3,Powertrain / Performance; Value Perception; Other,Energy Consumption; Maintenance Cost; Ownership Experience,Positive,0.8,False,OK,True,"Vf3 is good for urban travel, doesn't waste gas on the car",ok,auto
c8022d03-d197-4700-8345-1dfc545ee972,"Đúng rồi bác, đi phố con này cực tiện và tiết kiệm ạ!",VinFast VF3,Value Perception; Comfort & Space,Energy Consumption; City Driving,Positive,0.85,False,OK,True,"That's right, going to this street is very convenient and economical!",ok,auto
78da1406-daee-4faa-a8e3-6c352c4783ef,Macaron 260 triệu có làm khó được VF3?,VinFast VF3,Value Perception,Competitor Comparison,Positive,0.8,False,OK,True,Will 260 million macarons make it difficult for VF3?,ok,auto
