record_id,aspect_index,category,parameter,sentiment,confidence,phrase_original,phrase_english,focus_model,is_wow_factor,review_flag,is_substantial,wow_factor_score,wow_score_tier,engagement_score
4b0f8286-9f6f-426b-852f-23d7e9990b78,0,Other,General Impression,Neutral,0.8,Nói gì mà điều ai cũng biết vậy bác,"Saying what everyone already knows, sir",VinFast VF3,False,OK,False,,,
624cffec-88f0-4efd-a24e-11120a46feae,0,Other,General Impression,Neutral,0.7,vẫn chưa biết công việc chính của Xế Cộng là gì,still don't know what the main job of Xế Cộng is,VinFast VF3,False,OK,False,,,
5d3d28cc-45a8-4cdf-88ee-2da42b764caa,0,Other,General Impression,Neutral,0.6,Cay view kiếm tiền youtube bro,"Earning views to make money on YouTube, bro",VinFast VF3,False,LOW_CONFIDENCE,False,,,
604f575d-c778-4d44-8c3c-7b4ba28e0300,0,Other,Availability,Neutral,0.9,"O2O ở tỉnh nào cũng được hả bạn, hay chỉ HN thôi",Is O2O available in any province or only in Hanoi?,VinFast VF3,False,OK,False,,,
e260c235-554c-4db0-b650-0293950a0608,0,Other,Promotion Availability,Positive,0.9,Chương trình áp dụng trên toàn quốc bác nhé!,"The program applies nationwide, sir!",VinFast VF3,False,OK,False,,,
8fcb855f-1192-491e-97b5-54d30afadc30,0,Other,Ownership Experience,Negative,0.9,nên mở thêm 1 lớp hướng dẫn dùng xe cho khách hàng trước khi xuống tiền,should open an additional training class for customers before they pay,VinFast VF3,False,OK,True,3.71,LOW,7.42
8fcb855f-1192-491e-97b5-54d30afadc30,1,Safety & ADAS,Braking System,Negative,0.8,khi đạp thắng mà xe nó quay vòng thì phải làm sao,"when braking, the car spins, what to do",VinFast VF3,False,OK,True,3.71,LOW,7.42
8fcb855f-1192-491e-97b5-54d30afadc30,2,Safety & ADAS,Vehicle Stability,Negative,0.8,đi mưa trượt bánh thì phải làm sao,"when driving in rain, wheels slip, what to do",VinFast VF3,False,OK,True,3.71,LOW,7.42
8fcb855f-1192-491e-97b5-54d30afadc30,3,Safety & ADAS,Rollover Protection,Negative,0.7,Lật xe thì phải làm sao,"car rolls over, what to do",VinFast VF3,False,OK,True,3.71,LOW,7.42
a2d53772-a865-4d3d-9cb3-8e84816a43eb,0,Safety & ADAS,Body Structure,Positive,0.9,xe của hãng toàn thùng tôn di động đụng là nghẻo luôn,"their cars are all moving tin cans, crash and you're dead",VinFast VF3,False,OK,True,48.09,MEDIUM,6.19
6a5de4c9-6605-4931-89e2-2a5ed7164cd6,0,Brand Perception,Brand Image,Positive,0.8,toàn daihatsu nhái toy thôi,all Daihatsu copies of Toyota only,VinFast VF3,False,OK,True,40.0,MEDIUM,0.0
ace93367-6247-4b80-8cf8-d17eb7bb1829,0,Brand Perception,Brand Trust,Negative,0.9,khuyên đừng mua VF để khỏi mât tiền oan,advise not to buy VF to avoid wasting money,VinFast VF3,False,OK,True,13.87,LOW,27.74
c0ce3715-036b-4e27-b2e3-592e0a723806,0,Other,General Impression,Neutral,0.8,Ở nước ngoài thì k hiểu ở trong nước như nào đâu,"Abroad, I don't know how it is in the country",VinFast VF3,False,OK,False,,,
7c78c343-51fb-4879-a34a-483c72bb3e63,0,Other,General Impression,Neutral,0.8,"Chắc mấy ông đó bị tâm thần hay bị tính ghen ghét, đố kỵ !",Those guys must be mentally ill or have jealousy and envy!,VinFast VF3,False,OK,False,,,
93d32c8c-b13b-4490-b89b-54e248ad293c,0,Value Perception,Cost of Ownership,Positive,0.7,đi lời lãi,profitable to drive,VinFast VF3,False,LOW_CONFIDENCE,True,34.31,LOW,3.62
93d32c8c-b13b-4490-b89b-54e248ad293c,1,Other,Online Reviews,Neutral,0.6,Đọc mạng câu view thì toàn bị lừa và đầu độc,Reading online clickbait is all deception and brainwashing,VinFast VF3,False,LOW_CONFIDENCE,True,34.31,LOW,3.62
fd534a85-a8a1-4529-9db1-a3f9a4b3c835,0,Brand Perception,Brand Loyalty,Positive,0.9,nếu có lên đời mua xe khác tôi cũng sẽ mua xe VinFast,"if I upgrade to another car, I will still buy VinFast",VinFast VF3,False,OK,True,48.09,MEDIUM,6.19
a4bad41d-965a-4c09-afb1-060b107620b6,0,Styling / Design,Body Shape,Positive,0.9,Nó giống xe Jeep Mỹ,It looks like an American Jeep,VinFast VF3,False,OK,True,44.42,MEDIUM,3.85
a4bad41d-965a-4c09-afb1-060b107620b6,1,Value Perception,Competitor Comparison,Positive,0.85,mẫu xe này sẽ phù hợp thị hiếu dân Mỹ,this model will suit American tastes,VinFast VF3,False,OK,True,44.42,MEDIUM,3.85
a4bad41d-965a-4c09-afb1-060b107620b6,2,Brand Perception,Brand Image,Positive,0.8,Mình không biết tại sao Vinfast không đem VF3 sang Mỹ,I don't know why VinFast doesn't bring VF3 to the US,VinFast VF3,False,OK,True,44.42,MEDIUM,3.85
c82fca46-6255-4e11-aab4-e83aaae60328,0,Safety & ADAS,Safety Standards,Negative,0.9,ko đủ an toàn để bán âu mỹ,not safe enough to sell in Europe or America,VinFast VF3,False,OK,True,12.75,LOW,0.0
c82fca46-6255-4e11-aab4-e83aaae60328,1,Value Perception,Price,Neutral,0.8,Ở Âu Mỹ thì khó có xe giá rẻ,"In Europe or America, cheap cars are hard to find",VinFast VF3,False,OK,True,12.75,LOW,0.0
18dec2e3-823c-4824-ad95-7bb04b4ba2eb,0,Powertrain / Performance,Urban Driving,Positive,0.9,vf3 đi đô thị ngon,VF3 is good for city driving,VinFast VF3,False,OK,True,46.56,MEDIUM,6.42
18dec2e3-823c-4824-ad95-7bb04b4ba2eb,1,Value Perception,Fuel Cost,Positive,0.9,ko tốn xăng,no fuel cost,VinFast VF3,False,OK,True,46.56,MEDIUM,6.42
18dec2e3-823c-4824-ad95-7bb04b4ba2eb,2,Value Perception,Maintenance Cost,Positive,0.8,nuôi xe nhàn ko,easy to maintain,VinFast VF3,False,OK,True,46.56,MEDIUM,6.42
c8022d03-d197-4700-8345-1dfc545ee972,0,Comfort & Space,City Driving,Positive,0.9,đi phố con này cực tiện,driving this car in the city is extremely convenient,VinFast VF3,False,OK,True,45.0,MEDIUM,0.0
c8022d03-d197-4700-8345-1dfc545ee972,1,Value Perception,Energy Consumption,Positive,0.9,tiết kiệm,economical,VinFast VF3,False,OK,True,45.0,MEDIUM,0.0
02cd81d7-3640-4a58-9421-9328d2ef1349,0,Other,Ownership Experience,Negative,0.9,vừa bị chém vừa lỗi,just got ripped off and have issues,VinFast VF3,False,OK,False,,,
d378e125-2325-4ff4-a40a-2a3a95e7e862,0,Brand Perception,Brand Image,Neutral,0.8,"Hãng xe nào cũng vậy thôi, cũng có tệp khách hàng tiên phong. Không có số 1 thì làm sao có số 2....","Every car brand is the same, they all have early adopters. Without number one, how can there be number two...",VinFast VF3,False,OK,True,12.0,LOW,0.0
de1d8ed3-2947-4717-92a6-40e1ed6d6d2b,0,Comfort & Space,Ride Quality,Positive,0.7,Đi 3 năm sướng bao lâu rồi,"Driving for 3 years, how long have you been enjoying it",VinFast VF3,False,OK,True,38.09,LOW,6.19
8213f40b-0dc5-4ef9-abb9-690775a34002,0,Other,Legal Compliance,Neutral,0.9,lưu thông bình thường có bị CA thổi vì dán decal đổi màu như vậy ko ạ,whether driving normally will get pulled over by police for changing color with decals,VinFast VF3,False,OK,False,,,
afe2c801-e781-4183-a3ca-dc3815c1318d,0,Other,Registration Color Policy,Neutral,0.9,Trên 50% diện tích vẫn là màu trong đăng ký là oki,"Over 50% of the area is still the color in the registration, it's okay",VinFast VF3,False,OK,False,,,
01c723f4-5b64-4224-8434-539d31db4b5f,0,Other,Availability,Neutral,0.9,có xe sẵn giao liền k ạ?,Is there a car available for immediate delivery?,VinFast VF3,False,OK,False,,,
17e9b300-c5bd-496a-a0b5-359e0ca01583,0,Other,Sales Inquiry,Neutral,0.9,Bạn liên hệ zalo 0888484892 xem cần xe gì. Khu vực nào để mình check nhé,Contact me on Zalo at 0888484892 to see what car you need. Which area so I can check for you,VinFast VF3,False,OK,False,,,
78da1406-daee-4faa-a8e3-6c352c4783ef,0,Value Perception,Competitor Comparison,Positive,0.8,Macaron 260 triệu có làm khó được VF3?,Can the Macaron at 260 million VND challenge the VF3?,VinFast VF3,False,OK,True,47.74,MEDIUM,15.47
d2069c19-2b0d-4dfd-a6df-ec532260096f,0,Other,General Impression,Neutral,0.6,Ko. 2 tệp khách khác xa nhau lắm b,Two customer segments are very different,VinFast VF3,False,LOW_CONFIDENCE,False,,,
